dataset,query_id,policy,batch,complete20,last_k,last_cost,terminal_accesses,unresolved_accesses,max_gap,max_gap_rank,max_share,k_at25,k_at50,k_at75
trec-covid,40,dibud,1,1,20,159.0,1961,1802.0,25.0,16,0.15723270440251572,3.0,10.0,15.0
trec-covid,40,dibud,64,1,20,256.0,2048,1792.0,128.0,1,0.5,0.0,15.0,15.0
trec-covid,41,balanced,1,1,20,491.0,10000,9509.0,109.0,17,0.2219959266802444,5.0,15.0,17.0
trec-covid,41,balanced,64,1,20,512.0,10000,9488.0,128.0,1,0.25,7.0,16.0,17.0
trec-covid,41,dibud,1,1,20,469.0,6548,6079.0,96.0,17,0.2046908315565032,5.0,12.0,17.0
trec-covid,41,dibud,64,1,20,512.0,6536,6024.0,128.0,1,0.25,7.0,16.0,17.0
trec-covid,42,balanced,1,1,20,280.0,4569,4289.0,36.0,1,0.12857142857142856,3.0,8.0,16.0
trec-covid,42,balanced,64,1,20,384.0,4544,4160.0,128.0,1,0.3333333333333333,0.0,7.0,18.0
trec-covid,42,dibud,1,1,20,230.0,2562,2332.0,36.0,1,0.1565217391304348,1.0,7.0,14.0
trec-covid,42,dibud,64,1,20,320.0,2624,2304.0,128.0,1,0.4,0.0,7.0,11.0
trec-covid,43,balanced,1,1,20,4598.0,10000,5402.0,2056.0,20,0.44715093518921273,17.0,18.0,19.0
trec-covid,43,balanced,64,1,20,4608.0,10000,5392.0,2048.0,20,0.4444444444444444,17.0,18.0,19.0
trec-covid,43,dibud,1,1,20,4598.0,9726,5128.0,2056.0,20,0.44715093518921273,17.0,18.0,19.0
trec-covid,43,dibud,64,1,20,4608.0,9736,5128.0,2048.0,20,0.4444444444444444,17.0,18.0,19.0
trec-covid,44,balanced,1,1,20,4194.0,10000,5806.0,2360.0,18,0.5627086313781593,15.0,17.0,17.0
trec-covid,44,balanced,64,1,20,4224.0,10000,5776.0,2304.0,18,0.5454545454545454,15.0,17.0,17.0
trec-covid,44,dibud,1,1,20,3493.0,7184,3691.0,1425.0,18,0.4079587746922416,15.0,17.0,17.0
trec-covid,44,dibud,64,1,20,3520.0,7240,3720.0,1408.0,18,0.4,15.0,17.0,17.0
trec-covid,45,balanced,1,1,20,1406.0,10000,8594.0,468.0,12,0.3328591749644381,9.0,11.0,13.0
trec-covid,45,balanced,64,1,20,1408.0,10000,8592.0,512.0,12,0.36363636363636365,7.0,11.0,13.0
trec-covid,45,dibud,1,1,20,1167.0,7417,6250.0,368.0,12,0.31533847472150817,9.0,11.0,13.0
trec-covid,45,dibud,64,1,20,1216.0,7432,6216.0,384.0,12,0.3157894736842105,7.0,11.0,13.0
trec-covid,46,balanced,1,1,20,391.0,10000,9609.0,60.0,18,0.1534526854219949,7.0,12.0,16.0
trec-covid,46,balanced,64,1,20,448.0,10000,9552.0,128.0,1,0.2857142857142857,0.0,11.0,16.0
trec-covid,46,dibud,1,1,20,361.0,9005,8644.0,54.0,13,0.14958448753462603,7.0,12.0,16.0
trec-covid,46,dibud,64,1,20,448.0,9032,8584.0,128.0,1,0.2857142857142857,0.0,11.0,16.0
trec-covid,47,balanced,1,0,15,7200.0,10000,2800.0,2264.0,13,,,,
trec-covid,47,balanced,64,0,15,7296.0,10000,2704.0,2304.0,13,,,,
trec-covid,47,dibud,1,0,15,4930.0,10000,5070.0,1251.0,13,,,,
trec-covid,47,dibud,64,0,15,4992.0,10000,5008.0,1280.0,13,,,,
trec-covid,48,balanced,1,1,20,6414.0,10000,3586.0,2494.0,15,0.3888369192391643,13.0,13.0,14.0
trec-covid,48,balanced,64,1,20,6528.0,10000,3472.0,2560.0,15,0.39215686274509803,12.0,13.0,14.0
trec-covid,48,dibud,1,1,20,5983.0,9866,3883.0,1794.0,14,0.29984957379241184,13.0,13.0,14.0
trec-covid,48,dibud,64,1,20,6080.0,9928,3848.0,1792.0,14,0.29473684210526313,13.0,13.0,14.0
trec-covid,49,balanced,1,0,17,5724.0,10000,4276.0,1252.0,17,,,,
trec-covid,49,balanced,64,0,17,5760.0,10000,4240.0,1280.0,17,,,,
trec-covid,49,dibud,1,0,17,4147.0,6301,2154.0,708.0,12,,,,
trec-covid,49,dibud,64,0,17,4224.0,6344,2120.0,640.0,12,,,,
trec-covid,5,balanced,1,1,20,713.0,10000,9287.0,134.0,20,0.1879382889200561,7.0,13.0,18.0
trec-covid,5,balanced,64,1,20,704.0,10000,9296.0,128.0,1,0.18181818181818182,5.0,8.0,18.0
trec-covid,5,dibud,1,1,20,673.0,6815,6142.0,122.0,20,0.1812778603268945,7.0,13.0,18.0
trec-covid,5,dibud,64,1,20,704.0,6856,6152.0,128.0,1,0.18181818181818182,5.0,8.0,18.0
trec-covid,50,balanced,1,0,16,4031.0,10000,5969.0,2397.0,14,,,,
trec-covid,50,balanced,64,0,16,4032.0,10000,5968.0,2368.0,14,,,,
trec-covid,50,dibud,1,0,16,2446.0,5471,3025.0,1242.0,14,,,,
trec-covid,50,dibud,64,0,16,2496.0,5512,3016.0,1280.0,14,,,,
trec-covid,6,balanced,1,0,17,3291.0,10000,6709.0,1856.0,17,,,,
trec-covid,6,balanced,64,0,17,3264.0,10000,6736.0,1792.0,17,,,,
trec-covid,6,dibud,1,0,17,2201.0,5747,3546.0,1113.0,17,,,,
trec-covid,6,dibud,64,0,17,2240.0,5768,3528.0,1088.0,17,,,,
trec-covid,7,balanced,1,1,20,418.0,10000,9582.0,134.0,20,0.32057416267942584,8.0,15.0,19.0
trec-covid,7,balanced,64,1,20,512.0,10000,9488.0,128.0,1,0.25,9.0,17.0,19.0
trec-covid,7,dibud,1,1,20,326.0,8034,7708.0,84.0,20,0.25766871165644173,7.0,13.0,19.0
trec-covid,7,dibud,64,1,20,384.0,8072,7688.0,128.0,1,0.3333333333333333,0.0,9.0,17.0
trec-covid,8,balanced,1,0,17,6302.0,10000,3698.0,4370.0,13,,,,
trec-covid,8,balanced,64,0,17,6400.0,10000,3600.0,4352.0,13,,,,
trec-covid,8,dibud,1,0,17,4120.0,6366,2246.0,2185.0,13,,,,
trec-covid,8,dibud,64,0,17,4224.0,6408,2184.0,2176.0,13,,,,
trec-covid,9,balanced,1,1,20,3798.0,10000,6202.0,1362.0,20,0.358609794628752,15.0,17.0,19.0
trec-covid,9,balanced,64,1,20,3840.0,10000,6160.0,1280.0,20,0.3333333333333333,14.0,17.0,19.0
trec-covid,9,dibud,1,1,20,2606.0,5949,3343.0,813.0,20,0.31197237145049883,14.0,17.0,19.0
trec-covid,9,dibud,64,1,20,2688.0,5960,3272.0,832.0,20,0.30952380952380953,14.0,17.0,19.0
trec-covid-chrono-r1,1,balanced,1,1,20,3924.0,7757,3833.0,1182.0,20,0.3012232415902141,11.0,13.0,19.0
trec-covid-chrono-r1,1,balanced,64,1,20,3968.0,7744,3776.0,1152.0,20,0.2903225806451613,12.0,17.0,19.0
trec-covid-chrono-r1,1,dibud,1,1,20,2964.0,6788,3824.0,708.0,14,0.2388663967611336,10.0,13.0,18.0
trec-covid-chrono-r1,1,dibud,64,1,20,3008.0,6848,3840.0,640.0,14,0.2127659574468085,10.0,13.0,18.0
trec-covid-chrono-r1,10,balanced,1,1,20,180.0,2771,2591.0,30.0,16,0.16666666666666666,6.0,13.0,16.0
trec-covid-chrono-r1,10,balanced,64,1,20,256.0,2752,2496.0,128.0,1,0.5,0.0,15.0,15.0
trec-covid-chrono-r1,10,dibud,1,1,20,161.0,1863,1702.0,22.0,7,0.13664596273291926,5.0,12.0,16.0
trec-covid-chrono-r1,10,dibud,64,1,20,256.0,1920,1664.0,128.0,1,0.5,0.0,15.0,18.0
trec-covid-chrono-r1,11,balanced,1,1,20,2317.0,10000,7683.0,522.0,13,0.22529132498921017,10.0,12.0,13.0
trec-covid-chrono-r1,11,balanced,64,1,20,2368.0,10000,7632.0,512.0,13,0.21621621621621623,11.0,12.0,13.0
trec-covid-chrono-r1,11,dibud,1,1,20,1778.0,6934,5156.0,406.0,13,0.2283464566929134,10.0,12.0,13.0
trec-covid-chrono-r1,11,dibud,64,1,20,1856.0,6984,5128.0,384.0,13,0.20689655172413793,10.0,12.0,13.0
trec-covid-chrono-r1,12,balanced,1,1,20,3571.0,10000,6429.0,1040.0,20,0.29123494819378326,12.0,15.0,19.0
trec-covid-chrono-r1,12,balanced,64,1,20,3520.0,10000,6480.0,1024.0,20,0.2909090909090909,12.0,15.0,19.0
trec-covid-chrono-r1,12,dibud,1,1,20,2953.0,9203,6250.0,774.0,20,0.26210633254317645,11.0,15.0,19.0
trec-covid-chrono-r1,12,dibud,64,1,20,3008.0,9224,6216.0,768.0,20,0.2553191489361702,11.0,15.0,19.0
trec-covid-chrono-r1,13,balanced,1,0,18,3049.0,10000,6951.0,926.0,17,,,,
trec-covid-chrono-r1,13,balanced,64,0,18,3008.0,10000,6992.0,896.0,14,,,,
trec-covid-chrono-r1,13,dibud,1,0,18,2174.0,6028,3854.0,652.0,14,,,,
trec-covid-chrono-r1,13,dibud,64,0,18,2240.0,6088,3848.0,704.0,14,,,,
trec-covid-chrono-r1,14,balanced,1,1,20,4786.0,10000,5214.0,1848.0,20,0.3861262014208107,16.0,18.0,19.0
trec-covid-chrono-r1,14,balanced,64,1,20,4864.0,10000,5136.0,1920.0,20,0.39473684210526316,16.0,18.0,19.0
trec-covid-chrono-r1,14,dibud,1,1,20,4785.0,9703,4918.0,1847.0,20,0.38599791013584117,16.0,18.0,19.0
trec-covid-chrono-r1,14,dibud,64,1,20,4864.0,9736,4872.0,1920.0,20,0.39473684210526316,16.0,18.0,19.0
trec-covid-chrono-r1,15,balanced,1,0,9,4888.0,10000,5112.0,1146.0,7,,,,
trec-covid-chrono-r1,15,balanced,64,0,9,4992.0,10000,5008.0,1152.0,3,,,,
trec-covid-chrono-r1,15,dibud,1,0,9,4888.0,10000,5112.0,1146.0,7,,,,
trec-covid-chrono-r1,15,dibud,64,0,9,4992.0,10000,5008.0,1152.0,3,,,,
trec-covid-chrono-r1,16,balanced,1,0,12,3061.0,10000,6939.0,1278.0,12,,,,
trec-covid-chrono-r1,16,balanced,64,0,12,3008.0,10000,6992.0,1280.0,12,,,,
trec-covid-chrono-r1,16,dibud,1,0,12,2342.0,6333,3991.0,873.0,12,,,,
trec-covid-chrono-r1,16,dibud,64,0,12,2368.0,6344,3976.0,832.0,12,,,,
trec-covid-chrono-r1,17,balanced,1,1,20,500.0,10000,9500.0,92.0,20,0.184,8.0,11.0,17.0
trec-covid-chrono-r1,17,balanced,64,1,20,512.0,10000,9488.0,128.0,1,0.25,8.0,12.0,17.0
trec-covid-chrono-r1,17,dibud,1,1,20,476.0,5769,5293.0,86.0,20,0.18067226890756302,8.0,11.0,16.0
trec-covid-chrono-r1,17,dibud,64,1,20,512.0,5832,5320.0,128.0,1,0.25,8.0,12.0,17.0
trec-covid-chrono-r1,18,balanced,1,1,20,1042.0,10000,8958.0,384.0,20,0.3685220729366603,8.0,14.0,19.0
trec-covid-chrono-r1,18,balanced,64,1,20,1152.0,10000,8848.0,384.0,20,0.3333333333333333,8.0,15.0,19.0
trec-covid-chrono-r1,18,dibud,1,1,20,835.0,7718,6883.0,192.0,20,0.22994011976047904,7.0,11.0,17.0
trec-covid-chrono-r1,18,dibud,64,1,20,896.0,7752,6856.0,192.0,20,0.21428571428571427,3.0,11.0,18.0
trec-covid-chrono-r1,19,balanced,1,1,20,7576.0,10000,2424.0,4098.0,19,0.5409186906019008,14.0,18.0,18.0
trec-covid-chrono-r1,19,balanced,64,1,20,7680.0,10000,2320.0,4096.0,19,0.5333333333333333,14.0,18.0,18.0
trec-covid-chrono-r1,19,dibud,1,1,20,5012.0,6431,1419.0,2049.0,19,0.40881883479648845,14.0,17.0,18.0
trec-covid-chrono-r1,19,dibud,64,1,20,5120.0,6472,1352.0,2048.0,19,0.4,14.0,17.0,18.0
trec-covid-chrono-r1,2,balanced,1,0,10,6319.0,10000,3681.0,4884.0,10,,,,
trec-covid-chrono-r1,2,balanced,64,0,10,6336.0,10000,3664.0,4864.0,10,,,,
trec-covid-chrono-r1,2,dibud,1,0,10,4840.0,7105,2265.0,3537.0,10,,,,
trec-covid-chrono-r1,2,dibud,64,0,10,4928.0,7112,2184.0,3520.0,10,,,,
trec-covid-chrono-r1,20,balanced,1,1,20,392.0,10000,9608.0,60.0,19,0.15306122448979592,7.0,12.0,17.0
trec-covid-chrono-r1,20,balanced,64,1,20,512.0,10000,9488.0,128.0,1,0.25,9.0,15.0,18.0
trec-covid-chrono-r1,20,dibud,1,1,20,341.0,8507,8166.0,49.0,19,0.1436950146627566,6.0,11.0,17.0
trec-covid-chrono-r1,20,dibud,64,1,20,448.0,8520,8072.0,128.0,1,0.2857142857142857,0.0,10.0,18.0
trec-covid-chrono-r1,21,balanced,1,1,20,604.0,10000,9396.0,230.0,20,0.38079470198675497,10.0,15.0,19.0
trec-covid-chrono-r1,21,balanced,64,1,20,640.0,10000,9360.0,256.0,20,0.4,8.0,13.0,19.0
trec-covid-chrono-r1,21,dibud,1,1,20,489.0,6244,5755.0,143.0,20,0.29243353783231085,8.0,13.0,19.0
trec-covid-chrono-r1,21,dibud,64,1,20,512.0,6280,5768.0,128.0,1,0.25,8.0,13.0,19.0
trec-covid-chrono-r1,22,balanced,1,1,20,302.0,10000,9698.0,44.0,15,0.1456953642384106,6.0,12.0,16.0
trec-covid-chrono-r1,22,balanced,64,1,20,384.0,10000,9616.0,128.0,1,0.3333333333333333,0.0,12.0,17.0
trec-covid-chrono-r1,22,dibud,1,1,20,302.0,6689,6387.0,44.0,15,0.1456953642384106,6.0,12.0,16.0
trec-covid-chrono-r1,22,dibud,64,1,20,384.0,6728,6344.0,128.0,1,0.3333333333333333,0.0,12.0,17.0
trec-covid-chrono-r1,23,balanced,1,1,20,480.0,10000,9520.0,82.0,17,0.17083333333333334,12.0,13.0,16.0
trec-covid-chrono-r1,23,balanced,64,1,20,512.0,10000,9488.0,128.0,1,0.25,12.0,14.0,17.0
trec-covid-chrono-r1,23,dibud,1,1,20,397.0,7516,7119.0,66.0,17,0.16624685138539042,11.0,13.0,16.0
trec-covid-chrono-r1,23,dibud,64,1,20,448.0,7560,7112.0,128.0,1,0.2857142857142857,0.0,12.0,17.0
trec-covid-chrono-r1,24,balanced,1,1,20,324.0,10000,9676.0,136.0,14,0.41975308641975306,8.0,13.0,13.0
trec-covid-chrono-r1,24,balanced,64,1,20,384.0,10000,9616.0,128.0,1,0.3333333333333333,0.0,10.0,13.0
trec-covid-chrono-r1,24,dibud,1,1,20,301.0,6115,5814.0,118.0,14,0.3920265780730897,8.0,13.0,13.0
trec-covid-chrono-r1,24,dibud,64,1,20,384.0,6152,5768.0,128.0,1,0.3333333333333333,0.0,13.0,13.0
trec-covid-chrono-r1,25,balanced,1,1,20,622.0,9803,9181.0,92.0,12,0.14790996784565916,6.0,11.0,16.0
trec-covid-chrono-r1,25,balanced,64,1,20,640.0,9792,9152.0,128.0,1,0.2,4.0,10.0,12.0
trec-covid-chrono-r1,25,dibud,1,1,20,589.0,6993,6404.0,88.0,12,0.1494057724957555,6.0,11.0,16.0
trec-covid-chrono-r1,25,dibud,64,1,20,640.0,7040,6400.0,128.0,1,0.2,4.0,10.0,14.0
trec-covid-chrono-r1,26,balanced,1,1,20,1382.0,4980,3598.0,246.0,16,0.17800289435600578,13.0,15.0,17.0
trec-covid-chrono-r1,26,balanced,64,1,20,1408.0,4992,3584.0,256.0,16,0.18181818181818182,12.0,15.0,17.0
trec-covid-chrono-r1,26,dibud,1,1,20,1099.0,4232,3133.0,224.0,16,0.20382165605095542,12.0,15.0,16.0
trec-covid-chrono-r1,26,dibud,64,1,20,1152.0,4288,3136.0,256.0,17,0.2222222222222222,12.0,15.0,16.0
trec-covid-chrono-r1,27,balanced,1,1,20,499.0,7628,7129.0,106.0,18,0.2124248496993988,8.0,14.0,17.0
trec-covid-chrono-r1,27,balanced,64,1,20,512.0,7680,7168.0,128.0,1,0.25,8.0,14.0,17.0
trec-covid-chrono-r1,27,dibud,1,1,20,470.0,7287,6817.0,100.0,18,0.2127659574468085,8.0,14.0,17.0
trec-covid-chrono-r1,27,dibud,64,1,20,512.0,7360,6848.0,128.0,1,0.25,8.0,14.0,17.0
trec-covid-chrono-r1,28,balanced,1,1,20,178.0,10000,9822.0,52.0,20,0.29213483146067415,10.0,15.0,19.0
trec-covid-chrono-r1,28,balanced,64,1,20,256.0,10000,9744.0,128.0,1,0.5,0.0,19.0,19.0
trec-covid-chrono-r1,28,dibud,1,1,20,149.0,8283,8134.0,43.0,20,0.28859060402684567,7.0,15.0,19.0
trec-covid-chrono-r1,28,dibud,64,1,20,192.0,8328,8136.0,128.0,1,0.6666666666666666,0.0,0.0,19.0
trec-covid-chrono-r1,29,balanced,1,1,20,180.0,10000,9820.0,48.0,14,0.26666666666666666,5.0,13.0,15.0
trec-covid-chrono-r1,29,balanced,64,1,20,256.0,10000,9744.0,128.0,1,0.5,0.0,14.0,14.0
trec-covid-chrono-r1,29,dibud,1,1,20,168.0,7746,7578.0,47.0,14,0.27976190476190477,5.0,13.0,15.0
trec-covid-chrono-r1,29,dibud,64,1,20,256.0,7752,7496.0,128.0,1,0.5,0.0,14.0,15.0
trec-covid-chrono-r1,3,balanced,1,1,20,997.0,10000,9003.0,204.0,15,0.2046138415245737,7.0,14.0,17.0
trec-covid-chrono-r1,3,balanced,64,1,20,960.0,10000,9040.0,192.0,15,0.2,2.0,14.0,17.0
trec-covid-chrono-r1,3,dibud,1,1,20,797.0,6398,5601.0,122.0,15,0.15307402760351319,5.0,14.0,16.0
trec-covid-chrono-r1,3,dibud,64,1,20,832.0,6408,5576.0,128.0,1,0.15384615384615385,2.0,14.0,15.0
trec-covid-chrono-r1,30,balanced,1,1,20,668.0,10000,9332.0,216.0,19,0.32335329341317365,14.0,17.0,18.0
trec-covid-chrono-r1,30,balanced,64,1,20,768.0,10000,9232.0,256.0,19,0.3333333333333333,12.0,18.0,18.0
trec-covid-chrono-r1,30,dibud,1,1,20,524.0,8936,8412.0,161.0,19,0.30725190839694655,13.0,17.0,18.0
trec-covid-chrono-r1,30,dibud,64,1,20,576.0,8968,8392.0,192.0,19,0.3333333333333333,12.0,16.0,18.0
trec-covid-chrono-r1,4,balanced,1,1,20,1230.0,10000,8770.0,570.0,20,0.4634146341463415,14.0,17.0,19.0
trec-covid-chrono-r1,4,balanced,64,1,20,1280.0,10000,8720.0,512.0,20,0.4,12.0,18.0,19.0
trec-covid-chrono-r1,4,dibud,1,1,20,1125.0,7775,6650.0,503.0,20,0.4471111111111111,12.0,17.0,19.0
trec-covid-chrono-r1,4,dibud,64,1,20,1152.0,7816,6664.0,448.0,20,0.3888888888888889,12.0,17.0,19.0
trec-covid-chrono-r1,5,balanced,1,1,20,266.0,10000,9734.0,54.0,14,0.20300751879699247,3.0,13.0,15.0
trec-covid-chrono-r1,5,balanced,64,1,20,384.0,10000,9616.0,128.0,1,0.3333333333333333,0.0,13.0,18.0
trec-covid-chrono-r1,5,dibud,1,1,20,244.0,8622,8378.0,40.0,14,0.16393442622950818,3.0,11.0,15.0
trec-covid-chrono-r1,5,dibud,64,1,20,320.0,8648,8328.0,128.0,1,0.4,0.0,13.0,13.0
trec-covid-chrono-r1,6,balanced,1,1,20,2786.0,10000,7214.0,578.0,16,0.2074659009332376,11.0,15.0,17.0
trec-covid-chrono-r1,6,balanced,64,1,20,2816.0,10000,7184.0,512.0,16,0.18181818181818182,10.0,15.0,17.0
trec-covid-chrono-r1,6,dibud,1,1,20,2786.0,7611,4825.0,578.0,16,0.2074659009332376,11.0,15.0,17.0
trec-covid-chrono-r1,6,dibud,64,1,20,2816.0,7624,4808.0,512.0,16,0.18181818181818182,10.0,15.0,17.0
trec-covid-chrono-r1,7,balanced,1,1,20,317.0,6598,6281.0,62.0,20,0.19558359621451105,7.0,14.0,18.0
trec-covid-chrono-r1,7,balanced,64,1,20,384.0,6656,6272.0,128.0,1,0.3333333333333333,0.0,9.0,19.0
trec-covid-chrono-r1,7,dibud,1,1,20,298.0,6335,6037.0,58.0,20,0.19463087248322147,7.0,14.0,18.0
trec-covid-chrono-r1,7,dibud,64,1,20,384.0,6400,6016.0,128.0,1,0.3333333333333333,0.0,11.0,19.0
trec-covid-chrono-r1,8,balanced,1,1,20,2550.0,10000,7450.0,590.0,18,0.23137254901960785,12.0,13.0,16.0
trec-covid-chrono-r1,8,balanced,64,1,20,2560.0,10000,7440.0,512.0,14,0.2,12.0,13.0,16.0
trec-covid-chrono-r1,8,dibud,1,1,20,2067.0,8531,6464.0,478.0,14,0.2312530237058539,11.0,13.0,15.0
trec-covid-chrono-r1,8,dibud,64,1,20,2112.0,8584,6472.0,512.0,14,0.24242424242424243,11.0,13.0,15.0
trec-covid-chrono-r1,9,balanced,1,1,20,2250.0,10000,7750.0,838.0,18,0.37244444444444447,10.0,17.0,17.0
trec-covid-chrono-r1,9,balanced,64,1,20,2304.0,10000,7696.0,768.0,18,0.3333333333333333,10.0,17.0,17.0
trec-covid-chrono-r1,9,dibud,1,1,20,2250.0,9048,6798.0,862.0,18,0.3831111111111111,11.0,17.0,17.0
trec-covid-chrono-r1,9,dibud,64,1,20,2304.0,9096,6792.0,832.0,18,0.3611111111111111,11.0,17.0,17.0
trec-covid-chrono-r2,1,balanced,1,0,17,8730.0,10000,1270.0,3509.0,10,,,,
trec-covid-chrono-r2,1,balanced,64,0,17,8832.0,10000,1168.0,3520.0,10,,,,
trec-covid-chrono-r2,1,dibud,1,0,17,8730.0,9365,635.0,1918.0,10,,,,
trec-covid-chrono-r2,1,dibud,64,0,17,8832.0,9416,584.0,1920.0,10,,,,
trec-covid-chrono-r2,10,balanced,1,1,20,177.0,1836,1659.0,26.0,6,0.14689265536723164,3.0,7.0,12.0
trec-covid-chrono-r2,10,balanced,64,1,20,256.0,1920,1664.0,128.0,1,0.5,0.0,12.0,13.0
trec-covid-chrono-r2,10,dibud,1,1,20,167.0,1801,1634.0,25.0,6,0.1497005988023952,3.0,7.0,12.0
trec-covid-chrono-r2,10,dibud,64,1,20,256.0,1856,1600.0,128.0,1,0.5,0.0,12.0,13.0
trec-covid-chrono-r2,11,balanced,1,1,20,4861.0,10000,5139.0,1530.0,20,0.314750051429747,11.0,14.0,19.0
trec-covid-chrono-r2,11,balanced,64,1,20,4800.0,10000,5200.0,1408.0,20,0.29333333333333333,11.0,14.0,19.0
trec-covid-chrono-r2,11,dibud,1,1,20,3280.0,6055,2775.0,820.0,20,0.25,11.0,12.0,19.0
trec-covid-chrono-r2,11,dibud,64,1,20,3328.0,6088,2760.0,768.0,20,0.23076923076923078,11.0,12.0,18.0
trec-covid-chrono-r2,12,balanced,1,1,20,9947.0,10000,53.0,3738.0,19,0.37579169598874035,12.0,17.0,18.0
trec-covid-chrono-r2,12,balanced,64,1,20,9920.0,10000,80.0,3712.0,19,0.3741935483870968,12.0,17.0,18.0
trec-covid-chrono-r2,12,dibud,1,1,20,6638.0,9974,3336.0,1869.0,19,0.28156071105754743,11.0,16.0,18.0
trec-covid-chrono-r2,12,dibud,64,1,20,6656.0,9992,3336.0,1856.0,19,0.27884615384615385,11.0,16.0,18.0
trec-covid-chrono-r2,13,balanced,1,1,20,3375.0,10000,6625.0,1010.0,20,0.2992592592592593,13.0,15.0,19.0
trec-covid-chrono-r2,13,balanced,64,1,20,3392.0,10000,6608.0,1024.0,20,0.3018867924528302,13.0,15.0,19.0
trec-covid-chrono-r2,13,dibud,1,1,20,2261.0,7483,5222.0,645.0,20,0.28527200353825743,10.0,15.0,19.0
trec-covid-chrono-r2,13,dibud,64,1,20,2304.0,7496,5192.0,640.0,20,0.2777777777777778,10.0,15.0,19.0
trec-covid-chrono-r2,14,balanced,1,1,20,1154.0,10000,8846.0,284.0,17,0.24610051993067592,10.0,14.0,16.0
trec-covid-chrono-r2,14,balanced,64,1,20,1280.0,10000,8720.0,384.0,17,0.3,10.0,16.0,19.0
trec-covid-chrono-r2,14,dibud,1,1,20,1154.0,7262,6108.0,249.0,20,0.21577123050259966,10.0,16.0,17.0
trec-covid-chrono-r2,14,dibud,64,1,20,1280.0,7304,6024.0,320.0,17,0.25,10.0,16.0,19.0
trec-covid-chrono-r2,15,balanced,1,0,5,9062.0,10000,938.0,6774.0,5,,,,
trec-covid-chrono-r2,15,balanced,64,0,5,9088.0,10000,912.0,6784.0,5,,,,
trec-covid-chrono-r2,15,dibud,1,0,5,6545.0,7105,560.0,4464.0,5,,,,
trec-covid-chrono-r2,15,dibud,64,0,5,6592.0,7112,520.0,4480.0,5,,,,
trec-covid-chrono-r2,16,balanced,1,0,14,7694.0,10000,2306.0,3432.0,10,,,,
trec-covid-chrono-r2,16,balanced,64,0,14,7808.0,10000,2192.0,3392.0,10,,,,
trec-covid-chrono-r2,16,dibud,1,0,14,7570.0,8723,1153.0,2081.0,10,,,,
trec-covid-chrono-r2,16,dibud,64,0,14,7680.0,8776,1096.0,2048.0,10,,,,
trec-covid-chrono-r2,17,balanced,1,1,20,691.0,10000,9309.0,94.0,17,0.13603473227206947,6.0,13.0,15.0
trec-covid-chrono-r2,17,balanced,64,1,20,768.0,10000,9232.0,128.0,1,0.16666666666666666,6.0,13.0,15.0
trec-covid-chrono-r2,17,dibud,1,1,20,676.0,5899,5223.0,86.0,17,0.12721893491124261,6.0,13.0,16.0
trec-covid-chrono-r2,17,dibud,64,1,20,768.0,5960,5192.0,128.0,1,0.16666666666666666,6.0,13.0,16.0
trec-covid-chrono-r2,18,balanced,1,1,20,2337.0,10000,7663.0,586.0,19,0.2507488232777065,13.0,14.0,18.0
trec-covid-chrono-r2,18,balanced,64,1,20,2368.0,10000,7632.0,512.0,19,0.21621621621621623,11.0,14.0,18.0
trec-covid-chrono-r2,18,dibud,1,1,20,2029.0,6868,4839.0,471.0,19,0.23213405618531296,11.0,14.0,18.0
trec-covid-chrono-r2,18,dibud,64,1,20,2112.0,6920,4808.0,448.0,19,0.21212121212121213,11.0,14.0,17.0
trec-covid-chrono-r2,19,balanced,1,1,20,5193.0,10000,4807.0,1992.0,19,0.3835932986712883,16.0,17.0,18.0
trec-covid-chrono-r2,19,balanced,64,1,20,5184.0,10000,4816.0,1920.0,19,0.37037037037037035,16.0,17.0,18.0
trec-covid-chrono-r2,19,dibud,1,1,20,3165.0,6431,3266.0,1071.0,19,0.33838862559241706,15.0,17.0,18.0
trec-covid-chrono-r2,19,dibud,64,1,20,3200.0,6472,3272.0,1024.0,19,0.32,14.0,17.0,18.0
trec-covid-chrono-r2,2,balanced,1,0,11,2225.0,10000,7775.0,678.0,11,,,,
trec-covid-chrono-r2,2,balanced,64,0,11,2240.0,10000,7760.0,640.0,11,,,,
trec-covid-chrono-r2,2,dibud,1,0,11,1782.0,6781,4999.0,563.0,11,,,,
trec-covid-chrono-r2,2,dibud,64,0,11,1856.0,6792,4936.0,576.0,11,,,,
trec-covid-chrono-r2,20,balanced,1,1,20,300.0,10000,9700.0,49.0,7,0.16333333333333333,7.0,13.0,17.0
trec-covid-chrono-r2,20,balanced,64,1,20,384.0,10000,9616.0,128.0,1,0.3333333333333333,0.0,11.0,19.0
trec-covid-chrono-r2,20,dibud,1,1,20,260.0,7554,7294.0,46.0,12,0.17692307692307693,6.0,11.0,14.0
trec-covid-chrono-r2,20,dibud,64,1,20,320.0,7560,7240.0,128.0,1,0.4,0.0,11.0,11.0
trec-covid-chrono-r2,21,balanced,1,1,20,546.0,10000,9454.0,96.0,19,0.17582417582417584,7.0,13.0,17.0
trec-covid-chrono-r2,21,balanced,64,1,20,640.0,10000,9360.0,128.0,1,0.2,7.0,14.0,17.0
trec-covid-chrono-r2,21,dibud,1,1,20,519.0,5976,5457.0,89.0,19,0.17148362235067438,7.0,13.0,17.0
