dataset,snapshot,query_id,policy,batch,budget,accesses,dense,sparse,known,stop,k,k_lower,k_upper,k20,ndcg20,full_ndcg20,cost20,baseline20_complete,budget20_cost,elapsed_seconds,baseline_cost_lower,capped_cost_upper,ndcg20_upper
scifact,0,70,dibud,1,10000,5038,2219,2819,1,cap100,100,100,100,20,1.0,1.0,106.0,1,106.0,0.0423747919267043,106.0,106.0,1.0
scifact,0,660,dibud,1,128,128,64,64,1,budget,3,3,3,3,0.0,0.3154648767857287,4794.0,1,128.0,0.0460395829286426,4794.0,128.0,0.0
scifact,0,660,dibud,1,256,256,128,128,1,budget,6,6,6,6,0.0,0.3154648767857287,4794.0,1,256.0,0.0460399579023942,4794.0,256.0,0.0
scifact,0,660,dibud,1,512,512,242,270,1,budget,12,12,12,12,0.3154648767857287,0.3154648767857287,4794.0,1,512.0,0.046040374902077,4794.0,512.0,0.3154648767857287
scifact,0,660,dibud,1,1024,1024,468,556,1,budget,12,12,12,12,0.3154648767857287,0.3154648767857287,4794.0,1,1024.0,0.0460406669881194,4794.0,1024.0,0.3154648767857287
scifact,0,660,dibud,1,2048,2048,867,1181,1,budget,15,15,15,15,0.3154648767857287,0.3154648767857287,4794.0,1,2048.0,0.0460408749058842,4794.0,2048.0,0.3154648767857287
scifact,0,660,dibud,1,4096,4096,1662,2434,1,budget,18,18,18,18,0.3154648767857287,0.3154648767857287,4794.0,1,4096.0,0.046041041961871,4794.0,4096.0,0.3154648767857287
scifact,0,660,dibud,1,8192,5692,3258,2434,1,cap100,100,100,100,20,0.3154648767857287,0.3154648767857287,4794.0,1,4794.0,0.04604120797012,4794.0,4794.0,0.3154648767857287
scifact,0,660,dibud,1,10000,5692,3258,2434,1,cap100,100,100,100,20,0.3154648767857287,0.3154648767857287,4794.0,1,4794.0,0.0460413749096915,4794.0,4794.0,0.3154648767857287
scifact,0,248,dibud,1,128,128,68,60,1,budget,8,8,8,8,1.0,1.0,301.0,1,128.0,0.0417224999982863,301.0,128.0,1.0
scifact,0,248,dibud,1,256,256,128,128,1,budget,12,12,12,12,1.0,1.0,301.0,1,256.0,0.0417232499457895,301.0,256.0,1.0
scifact,0,248,dibud,1,512,512,268,244,1,budget,25,25,25,20,1.0,1.0,301.0,1,301.0,0.0417237079236656,301.0,301.0,1.0
scifact,0,248,dibud,1,1024,1024,552,472,1,budget,33,33,33,20,1.0,1.0,301.0,1,301.0,0.0417239159578457,301.0,301.0,1.0
scifact,0,248,dibud,1,2048,2048,705,1343,1,budget,46,46,46,20,1.0,1.0,301.0,1,301.0,0.0417240830138325,301.0,301.0,1.0
scifact,0,248,dibud,1,4096,4096,1536,2560,1,budget,85,85,85,20,1.0,1.0,301.0,1,301.0,0.041724249953404,301.0,301.0,1.0
scifact,0,248,dibud,1,8192,4978,2418,2560,1,cap100,100,100,100,20,1.0,1.0,301.0,1,301.0,0.0417244159616529,301.0,301.0,1.0
scifact,0,248,dibud,1,10000,4978,2418,2560,1,cap100,100,100,100,20,1.0,1.0,301.0,1,301.0,0.0417245409917086,301.0,301.0,1.0
scifact,0,637,dibud,1,128,128,69,59,1,budget,16,16,16,16,1.0,1.0,147.0,1,128.0,0.0125732910819351,147.0,128.0,1.0
scifact,0,637,dibud,1,256,256,152,104,1,budget,28,28,28,20,1.0,1.0,147.0,1,147.0,0.0125737499911338,147.0,147.0,1.0
scifact,0,637,dibud,1,512,512,234,278,1,budget,51,51,51,20,1.0,1.0,147.0,1,147.0,0.0125740830553695,147.0,147.0,1.0
scifact,0,637,dibud,1,1024,1024,234,790,1,budget,66,66,66,20,1.0,1.0,147.0,1,147.0,0.0125743329990655,147.0,147.0,1.0
scifact,0,637,dibud,1,2048,1559,351,1208,1,cap100,100,100,100,20,1.0,1.0,147.0,1,147.0,0.0125744580291211,147.0,147.0,1.0
scifact,0,637,dibud,1,4096,1559,351,1208,1,cap100,100,100,100,20,1.0,1.0,147.0,1,147.0,0.0125745830591768,147.0,147.0,1.0
scifact,0,637,dibud,1,8192,1559,351,1208,1,cap100,100,100,100,20,1.0,1.0,147.0,1,147.0,0.0125747080892324,147.0,147.0,1.0
scifact,0,637,dibud,1,10000,1559,351,1208,1,cap100,100,100,100,20,1.0,1.0,147.0,1,147.0,0.0125748750288039,147.0,147.0,1.0
scifact,0,213,dibud,1,128,128,66,62,1,budget,17,17,17,17,0.3868528072345416,0.3868528072345416,171.0,1,128.0,0.0180623329943045,171.0,128.0,0.3868528072345416
scifact,0,213,dibud,1,256,256,132,124,1,budget,27,27,27,20,0.3868528072345416,0.3868528072345416,171.0,1,171.0,0.0180627910885959,171.0,171.0,0.3868528072345416
scifact,0,213,dibud,1,512,512,267,245,1,budget,34,34,34,20,0.3868528072345416,0.3868528072345416,171.0,1,171.0,0.0180631660623475,171.0,171.0,0.3868528072345416
scifact,0,213,dibud,1,1024,1024,483,541,1,budget,52,52,52,20,0.3868528072345416,0.3868528072345416,171.0,1,171.0,0.018063333001919,171.0,171.0,0.3868528072345416
scifact,0,213,dibud,1,2048,2048,921,1127,1,budget,70,70,70,20,0.3868528072345416,0.3868528072345416,171.0,1,171.0,0.0180634580319747,171.0,171.0,0.3868528072345416
scifact,0,213,dibud,1,4096,2215,921,1294,1,cap100,100,100,100,20,0.3868528072345416,0.3868528072345416,171.0,1,171.0,0.0180636250879615,171.0,171.0,0.3868528072345416
scifact,0,213,dibud,1,8192,2215,921,1294,1,cap100,100,100,100,20,0.3868528072345416,0.3868528072345416,171.0,1,171.0,0.0180637500016018,171.0,171.0,0.3868528072345416
scifact,0,213,dibud,1,10000,2215,921,1294,1,cap100,100,100,100,20,0.3868528072345416,0.3868528072345416,171.0,1,171.0,0.0180639160098508,171.0,171.0,0.3868528072345416
scifact,0,238,dibud,1,128,128,62,66,1,budget,16,16,16,16,0.430676558073393,0.430676558073393,170.0,1,128.0,0.0670372500317171,170.0,128.0,0.430676558073393
scifact,0,238,dibud,1,256,256,137,119,1,budget,26,26,26,20,0.430676558073393,0.430676558073393,170.0,1,170.0,0.0670376670313999,170.0,170.0,0.430676558073393
scifact,0,238,dibud,1,512,512,281,231,1,budget,33,33,33,20,0.430676558073393,0.430676558073393,170.0,1,170.0,0.0670380829833448,170.0,170.0,0.430676558073393
scifact,0,238,dibud,1,1024,1024,318,706,1,budget,47,47,47,20,0.430676558073393,0.430676558073393,170.0,1,170.0,0.0670382919488474,170.0,170.0,0.430676558073393
scifact,0,238,dibud,1,2048,2048,455,1593,1,budget,52,52,52,20,0.430676558073393,0.430676558073393,170.0,1,170.0,0.067038582987152,170.0,170.0,0.430676558073393
scifact,0,238,dibud,1,4096,4096,2048,2048,1,budget,71,71,71,20,0.430676558073393,0.430676558073393,170.0,1,170.0,0.0670387080172076,170.0,170.0,0.430676558073393
scifact,0,238,dibud,1,8192,7887,4063,3824,1,cap100,100,100,100,20,0.430676558073393,0.430676558073393,170.0,1,170.0,0.0670388749567791,170.0,170.0,0.430676558073393
scifact,0,238,dibud,1,10000,7887,4063,3824,1,cap100,100,100,100,20,0.430676558073393,0.430676558073393,170.0,1,170.0,0.0670389999868348,170.0,170.0,0.430676558073393
scifact,0,1320,dibud,1,128,128,64,64,1,budget,15,15,15,15,1.0,1.0,167.0,1,128.0,0.0240726249758154,167.0,128.0,1.0
scifact,0,1320,dibud,1,256,256,128,128,1,budget,36,36,36,20,1.0,1.0,167.0,1,167.0,0.0240728750359267,167.0,167.0,1.0
scifact,0,1320,dibud,1,512,512,237,275,1,budget,48,48,48,20,1.0,1.0,167.0,1,167.0,0.0240732500096783,167.0,167.0,1.0
scifact,0,1320,dibud,1,1024,1024,415,609,1,budget,58,58,58,20,1.0,1.0,167.0,1,167.0,0.0240733749233186,167.0,167.0,1.0
scifact,0,1320,dibud,1,2048,2048,1024,1024,1,budget,73,73,73,20,1.0,1.0,167.0,1,167.0,0.0240735419793054,167.0,167.0,1.0
scifact,0,1320,dibud,1,4096,2929,1448,1481,1,cap100,100,100,100,20,1.0,1.0,167.0,1,167.0,0.024073667009361,167.0,167.0,1.0
scifact,0,1320,dibud,1,8192,2929,1448,1481,1,cap100,100,100,100,20,1.0,1.0,167.0,1,167.0,0.0240737919230014,167.0,167.0,1.0
scifact,0,1320,dibud,1,10000,2929,1448,1481,1,cap100,100,100,100,20,1.0,1.0,167.0,1,167.0,0.0240739589789882,167.0,167.0,1.0
scifact,0,1281,dibud,1,128,128,66,62,1,budget,9,9,9,9,0.0,0.0,4723.0,1,128.0,0.0590169999049976,4723.0,128.0,0.0
scifact,0,1281,dibud,1,256,256,141,115,1,budget,9,9,9,9,0.0,0.0,4723.0,1,256.0,0.059017457999289,4723.0,256.0,0.0
scifact,0,1281,dibud,1,512,512,293,219,1,budget,10,10,10,10,0.0,0.0,4723.0,1,512.0,0.0590177499689161,4723.0,512.0,0.0
scifact,0,1281,dibud,1,1024,1024,629,395,1,budget,13,13,13,13,0.0,0.0,4723.0,1,1024.0,0.0590179999126121,4723.0,1024.0,0.0
scifact,0,1281,dibud,1,2048,2048,1407,641,1,budget,16,16,16,16,0.0,0.0,4723.0,1,2048.0,0.0590182499727234,4723.0,2048.0,0.0
scifact,0,1281,dibud,1,4096,4096,3204,892,1,budget,18,18,18,18,0.0,0.0,4723.0,1,4096.0,0.0590184169122949,4723.0,4096.0,0.0
scifact,0,1281,dibud,1,8192,7260,4907,2353,1,cap100,100,100,100,20,0.0,0.0,4723.0,1,4723.0,0.0590186669724062,4723.0,4723.0,0.0
scifact,0,1281,dibud,1,10000,7260,4907,2353,1,cap100,100,100,100,20,0.0,0.0,4723.0,1,4723.0,0.0590187920024618,4723.0,4723.0,0.0
scifact,0,437,dibud,1,128,128,59,69,1,budget,13,13,13,13,0.0,0.0,903.0,1,128.0,0.0648159580305218,903.0,128.0,0.0
scifact,0,437,dibud,1,256,256,116,140,1,budget,15,15,15,15,0.0,0.0,903.0,1,256.0,0.0648164580343291,903.0,256.0,0.0
scifact,0,437,dibud,1,512,512,224,288,1,budget,16,16,16,16,0.0,0.0,903.0,1,512.0,0.0648167909821495,903.0,512.0,0.0
scifact,0,437,dibud,1,1024,1024,535,489,1,budget,23,23,23,20,0.0,0.0,903.0,1,903.0,0.0648169999476522,903.0,903.0,0.0
scifact,0,437,dibud,1,2048,2048,1138,910,1,budget,25,25,25,20,0.0,0.0,903.0,1,903.0,0.0648172079818323,903.0,903.0,0.0
scifact,0,437,dibud,1,4096,4096,2595,1501,1,budget,42,42,42,20,0.0,0.0,903.0,1,903.0,0.0648174580419436,903.0,903.0,0.0
scifact,0,437,dibud,1,8192,7856,4569,3287,1,cap100,100,100,100,20,0.0,0.0,903.0,1,903.0,0.0648176249815151,903.0,903.0,0.0
scifact,0,437,dibud,1,10000,7856,4569,3287,1,cap100,100,100,100,20,0.0,0.0,903.0,1,903.0,0.064817790989764,903.0,903.0,0.0
scifact,0,993,dibud,1,128,128,71,57,1,budget,19,19,19,19,1.0,1.0,130.0,1,128.0,0.0457783329766243,130.0,128.0,1.0
scifact,0,993,dibud,1,256,256,114,142,1,budget,30,30,30,20,1.0,1.0,130.0,1,130.0,0.0457787910709157,130.0,130.0,1.0
scifact,0,993,dibud,1,512,512,218,294,1,budget,35,35,35,20,1.0,1.0,130.0,1,130.0,0.0457791660446673,130.0,130.0,1.0
scifact,0,993,dibud,1,1024,1024,354,670,1,budget,40,40,40,20,1.0,1.0,130.0,1,130.0,0.0457793329842388,130.0,130.0,1.0
scifact,0,993,dibud,1,2048,2048,1343,705,1,budget,50,50,50,20,1.0,1.0,130.0,1,130.0,0.0457795000402256,130.0,130.0,1.0
scifact,0,993,dibud,1,4096,4096,3391,705,1,budget,71,71,71,20,1.0,1.0,130.0,1,130.0,0.0457796660484746,130.0,130.0,1.0
scifact,0,993,dibud,1,8192,5633,4928,705,1,cap100,100,100,100,20,1.0,1.0,130.0,1,130.0,0.0457798329880461,130.0,130.0,1.0
scifact,0,993,dibud,1,10000,5633,4928,705,1,cap100,100,100,100,20,1.0,1.0,130.0,1,130.0,0.0457799580181017,130.0,130.0,1.0
scifact,0,691,dibud,1,128,128,60,68,1,budget,12,12,12,12,1.0,1.0,544.0,1,128.0,0.0501586670288816,544.0,128.0,1.0
scifact,0,691,dibud,1,256,256,115,141,1,budget,14,14,14,14,1.0,1.0,544.0,1,256.0,0.0501589589985087,544.0,256.0,1.0
scifact,0,691,dibud,1,512,512,219,293,1,budget,18,18,18,18,1.0,1.0,544.0,1,512.0,0.0501592920627445,544.0,512.0,1.0
scifact,0,691,dibud,1,1024,1024,473,551,1,budget,25,25,25,20,1.0,1.0,544.0,1,544.0,0.0501595420064404,544.0,544.0,1.0
scifact,0,691,dibud,1,2048,2048,660,1388,1,budget,31,31,31,20,1.0,1.0,544.0,1,544.0,0.0501597090624272,544.0,544.0,1.0
scifact,0,691,dibud,1,4096,4096,832,3264,1,budget,33,33,33,20,1.0,1.0,544.0,1,544.0,0.0501598750706762,544.0,544.0,1.0
scifact,0,691,dibud,1,8192,6246,2526,3720,1,cap100,100,100,100,20,1.0,1.0,544.0,1,544.0,0.0501600420102477,544.0,544.0,1.0
scifact,0,691,dibud,1,10000,6246,2526,3720,1,cap100,100,100,100,20,1.0,1.0,544.0,1,544.0,0.0501601670403033,544.0,544.0,1.0
scifact,0,53,dibud,1,128,128,64,64,1,budget,5,5,5,5,1.0,1.0,503.0,1,128.0,0.0494333750102669,503.0,128.0,1.0
scifact,0,53,dibud,1,256,256,123,133,1,budget,8,8,8,8,1.0,1.0,503.0,1,256.0,0.0494338750140741,503.0,256.0,1.0
scifact,0,53,dibud,1,512,512,243,269,1,budget,20,20,20,20,1.0,1.0,503.0,1,503.0,0.0494341669837012,503.0,503.0,1.0
scifact,0,53,dibud,1,1024,1024,469,555,1,budget,27,27,27,20,1.0,1.0,503.0,1,503.0,0.0494343750178813,503.0,503.0,1.0
scifact,0,53,dibud,1,2048,2048,547,1501,1,budget,31,31,31,20,1.0,1.0,503.0,1,503.0,0.0494345419574528,503.0,503.0,1.0
scifact,0,53,dibud,1,4096,4096,2090,2006,1,budget,40,40,40,20,1.0,1.0,503.0,1,503.0,0.0494346669875085,503.0,503.0,1.0
scifact,0,53,dibud,1,8192,6021,3043,2978,1,cap100,100,100,100,20,1.0,1.0,503.0,1,503.0,0.0494347920175641,503.0,503.0,1.0
scifact,0,53,dibud,1,10000,6021,3043,2978,1,cap100,100,100,100,20,1.0,1.0,503.0,1,503.0,0.0494349170476198,503.0,503.0,1.0
scifact,0,1146,dibud,1,128,128,64,64,1,budget,15,15,15,15,1.0,1.0,178.0,1,128.0,0.0216519999084994,178.0,128.0,1.0
scifact,0,1146,dibud,1,256,256,122,134,1,budget,28,28,28,20,1.0,1.0,178.0,1,178.0,0.0216524159768596,178.0,178.0,1.0
scifact,0,1146,dibud,1,512,512,270,242,1,budget,46,46,46,20,1.0,1.0,178.0,1,178.0,0.0216527499724179,178.0,178.0,1.0
scifact,0,1146,dibud,1,1024,1024,625,399,1,budget,73,73,73,20,1.0,1.0,178.0,1,178.0,0.021652958006598,178.0,178.0,1.0
scifact,0,1146,dibud,1,2048,2048,1396,652,1,budget,83,83,83,20,1.0,1.0,178.0,1,178.0,0.0216531249461695,178.0,178.0,1.0
scifact,0,1146,dibud,1,4096,2657,1606,1051,1,cap100,100,100,100,20,1.0,1.0,178.0,1,178.0,0.0216532909544184,178.0,178.0,1.0
scifact,0,1146,dibud,1,8192,2657,1606,1051,1,cap100,100,100,100,20,1.0,1.0,178.0,1,178.0,0.0216534159844741,178.0,178.0,1.0
scifact,0,1146,dibud,1,10000,2657,1606,1051,1,cap100,100,100,100,20,1.0,1.0,178.0,1,178.0,0.0216535408981144,178.0,178.0,1.0
scifact,0,54,dibud,1,128,128,65,63,1,budget,23,23,23,20,0.6309297535714575,0.6309297535714575,109.0,1,109.0,0.0390487500699237,109.0,109.0,0.6309297535714575
scifact,0,54,dibud,1,256,256,116,140,1,budget,34,34,34,20,0.6309297535714575,0.6309297535714575,109.0,1,109.0,0.0390491670696064,109.0,109.0,0.6309297535714575
scifact,0,54,dibud,1,512,512,221,291,1,budget,50,50,50,20,0.6309297535714575,0.6309297535714575,109.0,1,109.0,0.039049708051607,109.0,109.0,0.6309297535714575
scifact,0,54,dibud,1,1024,1024,531,493,1,budget,66,66,66,20,0.6309297535714575,0.6309297535714575,109.0,1,109.0,0.0390498751075938,109.0,109.0,0.6309297535714575
scifact,0,54,dibud,1,2048,2048,727,1321,1,budget,78,78,78,20,0.6309297535714575,0.6309297535714575,109.0,1,109.0,0.0390501250512898,109.0,109.0,0.6309297535714575
scifact,0,54,dibud,1,4096,4096,1211,2885,1,budget,93,93,93,20,0.6309297535714575,0.6309297535714575,109.0,1,109.0,0.0390502921072766,109.0,109.0,0.6309297535714575
scifact,0,54,dibud,1,8192,4687,1802,2885,1,cap100,100,100,100,20,0.6309297535714575,0.6309297535714575,109.0,1,109.0,0.0390504170209169,109.0,109.0,0.6309297535714575
scifact,0,54,dibud,1,10000,4687,1802,2885,1,cap100,100,100,100,20,0.6309297535714575,0.6309297535714575,109.0,1,109.0,0.0390505420509725,109.0,109.0,0.6309297535714575
scifact,0,268,dibud,1,128,128,61,67,1,budget,17,17,17,17,1.0,1.0,169.0,1,128.0,0.0515534169971942,169.0,128.0,1.0
scifact,0,268,dibud,1,256,256,112,144,1,budget,25,25,25,20,1.0,1.0,169.0,1,169.0,0.0515539170010015,169.0,169.0,1.0
scifact,0,268,dibud,1,512,512,187,325,1,budget,29,29,29,20,1.0,1.0,169.0,1,169.0,0.0515542499488219,169.0,169.0,1.0
scifact,0,268,dibud,1,1024,1024,301,723,1,budget,29,29,29,20,1.0,1.0,169.0,1,169.0,0.0515545000089332,169.0,169.0,1.0
scifact,0,268,dibud,1,2048,2048,448,1600,1,budget,32,32,32,20,1.0,1.0,169.0,1,169.0,0.0515546250389888,169.0,169.0,1.0
scifact,0,268,dibud,1,4096,4096,2289,1807,1,budget,48,48,48,20,1.0,1.0,169.0,1,169.0,0.0515547919785603,169.0,169.0,1.0
scifact,0,268,dibud,1,8192,6316,4509,1807,1,cap100,100,100,100,20,1.0,1.0,169.0,1,169.0,0.051554917008616,169.0,169.0,1.0
scifact,0,268,dibud,1,10000,6316,4509,1807,1,cap100,100,100,100,20,1.0,1.0,169.0,1,169.0,0.0515550420386716,169.0,169.0,1.0
scifact,0,1225,dibud,1,128,128,72,56,1,budget,10,10,10,10,1.0,1.0,250.0,1,128.0,0.0352153750136494,250.0,128.0,1.0
scifact,0,1225,dibud,1,256,256,146,110,1,budget,21,21,21,20,1.0,1.0,250.0,1,250.0,0.0352159580215811,250.0,250.0,1.0
scifact,0,1225,dibud,1,512,512,287,225,1,budget,28,28,28,20,1.0,1.0,250.0,1,250.0,0.0352165410295128,250.0,250.0,1.0
scifact,0,1225,dibud,1,1024,1024,611,413,1,budget,44,44,44,20,1.0,1.0,250.0,1,250.0,0.0352167499950155,250.0,250.0,1.0
scifact,0,1225,dibud,1,2048,2048,611,1437,1,budget,57,57,57,20,1.0,1.0,250.0,1,250.0,0.0352169160032644,250.0,250.0,1.0
scifact,0,1225,dibud,1,4096,4096,2393,1703,1,budget,85,85,85,20,1.0,1.0,250.0,1,250.0,0.0352170829428359,250.0,250.0,1.0
scifact,0,1225,dibud,1,8192,4228,2525,1703,1,cap100,100,100,100,20,1.0,1.0,250.0,1,250.0,0.0352172079728916,250.0,250.0,1.0
scifact,0,1225,dibud,1,10000,4228,2525,1703,1,cap100,100,100,100,20,1.0,1.0,250.0,1,250.0,0.0352173330029472,250.0,250.0,1.0
scifact,0,975,dibud,1,128,128,64,64,1,budget,9,9,9,9,0.0,0.0,361.0,1,128.0,0.0355184579966589,361.0,128.0,0.0
scifact,0,975,dibud,1,256,256,110,146,1,budget,15,15,15,15,0.0,0.0,361.0,1,256.0,0.0355187080567702,361.0,256.0,0.0
scifact,0,975,dibud,1,512,512,186,326,1,budget,27,27,27,20,0.0,0.0,361.0,1,361.0,0.0355190000263974,361.0,361.0,0.0
scifact,0,975,dibud,1,1024,1024,448,576,1,budget,46,46,46,20,0.0,0.0,361.0,1,361.0,0.0355192080605775,361.0,361.0,0.0
scifact,0,975,dibud,1,2048,2048,801,1247,1,budget,54,54,54,20,0.0,0.0,361.0,1,361.0,0.0355193330906331,361.0,361.0,0.0
scifact,0,975,dibud,1,4096,4096,1772,2324,1,budget,61,61,61,20,0.0,0.0,361.0,1,361.0,0.0355195000302046,361.0,361.0,0.0
scifact,0,975,dibud,1,8192,4356,2032,2324,1,cap100,100,100,100,20,0.0,0.0,361.0,1,361.0,0.0355196660384535,361.0,361.0,0.0
scifact,0,975,dibud,1,10000,4356,2032,2324,1,cap100,100,100,100,20,0.0,0.0,361.0,1,361.0,0.0355197910685092,361.0,361.0,0.0
scifact,0,960,dibud,1,128,128,64,64,1,budget,6,6,6,6,1.0,1.0,316.0,1,128.0,0.0502336249919608,316.0,128.0,1.0
scifact,0,960,dibud,1,256,256,128,128,1,budget,14,14,14,14,1.0,1.0,316.0,1,256.0,0.050234124995768,316.0,256.0,1.0
scifact,0,960,dibud,1,512,512,282,230,1,budget,28,28,28,20,1.0,1.0,316.0,1,316.0,0.0502344579435884,316.0,316.0,1.0
scifact,0,960,dibud,1,1024,1024,512,512,1,budget,46,46,46,20,1.0,1.0,316.0,1,316.0,0.0502347080036997,316.0,316.0,1.0
scifact,0,960,dibud,1,2048,2048,900,1148,1,budget,82,82,82,20,1.0,1.0,316.0,1,316.0,0.0502348329173401,316.0,316.0,1.0
scifact,0,960,dibud,1,4096,4096,2948,1148,1,budget,98,98,98,20,1.0,1.0,316.0,1,316.0,0.0502349999733269,316.0,316.0,1.0
scifact,0,960,dibud,1,8192,6059,4911,1148,1,cap100,100,100,100,20,1.0,1.0,316.0,1,316.0,0.0502351250033825,316.0,316.0,1.0
scifact,0,960,dibud,1,10000,6059,4911,1148,1,cap100,100,100,100,20,1.0,1.0,316.0,1,316.0,0.0502352910116314,316.0,316.0,1.0
scifact,0,436,dibud,1,128,128,60,68,1,budget,7,7,7,7,1.0,1.0,283.0,1,128.0,0.0249098340282216,283.0,128.0,1.0
scifact,0,436,dibud,1,256,256,124,132,1,budget,17,17,17,17,1.0,1.0,283.0,1,256.0,0.0249102090019732,283.0,256.0,1.0
scifact,0,436,dibud,1,512,512,243,269,1,budget,25,25,25,20,1.0,1.0,283.0,1,283.0,0.0249105000402778,283.0,283.0,1.0
scifact,0,436,dibud,1,1024,1024,425,599,1,budget,47,47,47,20,1.0,1.0,283.0,1,283.0,0.0249107090057805,283.0,283.0,1.0
scifact,0,436,dibud,1,2048,2048,425,1623,1,budget,53,53,53,20,1.0,1.0,283.0,1,283.0,0.0249109170399606,283.0,283.0,1.0
scifact,0,436,dibud,1,4096,3020,1391,1629,1,cap100,100,100,100,20,1.0,1.0,283.0,1,283.0,0.0249110839795321,283.0,283.0,1.0
scifact,0,436,dibud,1,8192,3020,1391,1629,1,cap100,100,100,100,20,1.0,1.0,283.0,1,283.0,0.0249112090095877,283.0,283.0,1.0
scifact,0,436,dibud,1,10000,3020,1391,1629,1,cap100,100,100,100,20,1.0,1.0,283.0,1,283.0,0.0249113750178366,283.0,283.0,1.0
scifact,0,431,dibud,1,128,128,64,64,1,budget,11,11,11,11,0.0,0.0,183.0,1,128.0,0.0315272910520434,183.0,128.0,0.0
scifact,0,431,dibud,1,256,256,120,136,1,budget,23,23,23,20,0.0,0.0,183.0,1,183.0,0.031527666025795,183.0,183.0,0.0
scifact,0,431,dibud,1,512,512,177,335,1,budget,39,39,39,20,0.0,0.0,183.0,1,183.0,0.0315279579954221,183.0,183.0,0.0
scifact,0,431,dibud,1,1024,1024,253,771,1,budget,45,45,45,20,0.0,0.0,183.0,1,183.0,0.031528125051409,183.0,183.0,0.0
scifact,0,431,dibud,1,2048,2048,719,1329,1,budget,62,62,62,20,0.0,0.0,183.0,1,183.0,0.0315282910596579,183.0,183.0,0.0
scifact,0,431,dibud,1,4096,3865,1140,2725,1,cap100,100,100,100,20,0.0,0.0,183.0,1,183.0,0.0315284579992294,183.0,183.0,0.0
scifact,0,431,dibud,1,8192,3865,1140,2725,1,cap100,100,100,100,20,0.0,0.0,183.0,1,183.0,0.0315286250552162,183.0,183.0,0.0
scifact,0,431,dibud,1,10000,3865,1140,2725,1,cap100,100,100,100,20,0.0,0.0,183.0,1,183.0,0.0315287910634651,183.0,183.0,0.0
scifact,0,800,dibud,1,128,128,66,62,1,budget,10,10,10,10,0.3333333333333333,0.3333333333333333,230.0,1,128.0,0.050784624996595,230.0,128.0,0.3333333333333333
scifact,0,800,dibud,1,256,256,155,101,1,budget,23,23,23,20,0.3333333333333333,0.3333333333333333,230.0,1,230.0,0.0507849169662222,230.0,230.0,0.3333333333333333
scifact,0,800,dibud,1,512,512,318,194,1,budget,33,33,33,20,0.3333333333333333,0.3333333333333333,230.0,1,230.0,0.0507854579482227,230.0,230.0,0.3333333333333333
scifact,0,800,dibud,1,1024,1024,423,601,1,budget,54,54,54,20,0.3333333333333333,0.3333333333333333,230.0,1,230.0,0.0507856670301407,230.0,230.0,0.3333333333333333
scifact,0,800,dibud,1,2048,2048,1270,778,1,budget,76,76,76,20,0.3333333333333333,0.3333333333333333,230.0,1,230.0,0.0507858749479055,230.0,230.0,0.3333333333333333
scifact,0,800,dibud,1,4096,4096,3196,900,1,budget,84,84,84,20,0.3333333333333333,0.3333333333333333,230.0,1,230.0,0.0507860420038923,230.0,230.0,0.3333333333333333
scifact,0,800,dibud,1,8192,6054,3245,2809,1,cap100,100,100,100,20,0.3333333333333333,0.3333333333333333,230.0,1,230.0,0.0507862080121412,230.0,230.0,0.3333333333333333
scifact,0,800,dibud,1,10000,6054,3245,2809,1,cap100,100,100,100,20,0.3333333333333333,0.3333333333333333,230.0,1,230.0,0.0507863330421969,230.0,230.0,0.3333333333333333
scifact,0,859,dibud,1,128,128,64,64,1,budget,9,9,9,9,0.6309297535714575,0.6309297535714575,541.0,1,128.0,0.045520709012635,541.0,128.0,0.6309297535714575
scifact,0,859,dibud,1,256,256,119,137,1,budget,14,14,14,14,0.6309297535714575,0.6309297535714575,541.0,1,256.0,0.0455212499946355,541.0,256.0,0.6309297535714575
scifact,0,859,dibud,1,512,512,232,280,1,budget,19,19,19,19,0.6309297535714575,0.6309297535714575,541.0,1,512.0,0.0455216249683871,541.0,512.0,0.6309297535714575
scifact,0,859,dibud,1,1024,1024,314,710,1,budget,30,30,30,20,0.6309297535714575,0.6309297535714575,541.0,1,541.0,0.0455218340503051,541.0,541.0,0.6309297535714575
scifact,0,859,dibud,1,2048,2048,783,1265,1,budget,43,43,43,20,0.6309297535714575,0.6309297535714575,541.0,1,541.0,0.0455220000585541,541.0,541.0,0.6309297535714575
scifact,0,859,dibud,1,4096,4096,1829,2267,1,budget,54,54,54,20,0.6309297535714575,0.6309297535714575,541.0,1,541.0,0.0455221669981256,541.0,541.0,0.6309297535714575
scifact,0,859,dibud,1,8192,5629,1934,3695,1,cap100,100,100,100,20,0.6309297535714575,0.6309297535714575,541.0,1,541.0,0.0455222920281812,541.0,541.0,0.6309297535714575
scifact,0,859,dibud,1,10000,5629,1934,3695,1,cap100,100,100,100,20,0.6309297535714575,0.6309297535714575,541.0,1,541.0,0.0455224170582369,541.0,541.0,0.6309297535714575
scifact,0,532,dibud,1,128,128,64,64,1,budget,6,6,6,6,1.0,1.0,855.0,1,128.0,0.0492153749801218,855.0,128.0,1.0
scifact,0,532,dibud,1,256,256,128,128,1,budget,11,11,11,11,1.0,1.0,855.0,1,256.0,0.0492157919798046,855.0,256.0,1.0
scifact,0,532,dibud,1,512,512,256,256,1,budget,15,15,15,15,1.0,1.0,855.0,1,512.0,0.0492161250440403,855.0,512.0,1.0
