dataset,query_id,policy,work_budget,dense_depth,sparse_depth,dense_work_share,absolute_depth_gap,certified_k_cap100,certified_at_least_100,next_certificate_gap,seen_candidates,returned_ndcg_at10,full_ndcg_at10,ndcg_retention,returned_recall_at100,full_recall_at100,recall_retention
msmarco-passage-trec-dl-2020,156498,allocation-grid-oracle,2048,448,1600,0.21875,1152,40,0,-0.00019478239119052887,1841,0.6901650319830571,0.6901650319830571,1.0,0.8333333333333334,0.9166666666666666,0.9090909090909092
msmarco-passage-trec-dl-2020,156498,allocation-grid-oracle,4096,512,3584,0.125,3072,42,0,-0.00014916621148586273,3853,0.6901650319830571,0.6901650319830571,1.0,0.9166666666666666,0.9166666666666666,1.0
msmarco-passage-trec-dl-2020,156498,allocation-grid-oracle,8192,3192,5000,0.3896484375,1808,42,0,-7.23712146282196e-05,7480,0.6901650319830571,0.6901650319830571,1.0,0.9166666666666666,0.9166666666666666,1.0
msmarco-passage-trec-dl-2020,156498,allocation-grid-oracle,10000,5000,5000,0.5,0,42,0,-7.23712146282196e-05,9131,0.6901650319830571,0.6901650319830571,1.0,0.9166666666666666,0.9166666666666666,1.0
msmarco-passage-trec-dl-2020,169208,balanced,128,64,64,0.5,0,11,0,-3.434903919696808e-05,104,0.44922455082360924,0.44922455082360924,1.0,0.375,0.9166666666666666,0.4090909090909091
msmarco-passage-trec-dl-2020,169208,balanced,256,128,128,0.5,0,25,0,-0.000752011314034462,221,0.44922455082360924,0.44922455082360924,1.0,0.5833333333333334,0.9166666666666666,0.6363636363636365
msmarco-passage-trec-dl-2020,169208,balanced,512,256,256,0.5,0,35,0,-0.0005028080195188522,455,0.44922455082360924,0.44922455082360924,1.0,0.8333333333333334,0.9166666666666666,0.9090909090909092
msmarco-passage-trec-dl-2020,169208,balanced,1024,512,512,0.5,0,38,0,-0.0005448469892144203,927,0.44922455082360924,0.44922455082360924,1.0,0.8333333333333334,0.9166666666666666,0.9090909090909092
msmarco-passage-trec-dl-2020,169208,balanced,2048,1024,1024,0.5,0,41,0,-9.237974882125854e-05,1857,0.44922455082360924,0.44922455082360924,1.0,0.8333333333333334,0.9166666666666666,0.9090909090909092
msmarco-passage-trec-dl-2020,169208,balanced,4096,2048,2048,0.5,0,47,0,-8.547957986593246e-05,3733,0.44922455082360924,0.44922455082360924,1.0,0.875,0.9166666666666666,0.9545454545454546
msmarco-passage-trec-dl-2020,169208,balanced,8192,4096,4096,0.5,0,49,0,-0.0001824256032705307,7298,0.44922455082360924,0.44922455082360924,1.0,0.9166666666666666,0.9166666666666666,1.0
msmarco-passage-trec-dl-2020,169208,balanced,10000,5000,5000,0.5,0,51,0,-5.419831722974777e-05,8818,0.44922455082360924,0.44922455082360924,1.0,0.9166666666666666,0.9166666666666666,1.0
msmarco-passage-trec-dl-2020,169208,blocker,128,64,64,0.5,0,11,0,-3.434903919696808e-05,104,0.44922455082360924,0.44922455082360924,1.0,0.375,0.9166666666666666,0.4090909090909091
msmarco-passage-trec-dl-2020,169208,blocker,256,128,128,0.5,0,25,0,-0.000752011314034462,221,0.44922455082360924,0.44922455082360924,1.0,0.5833333333333334,0.9166666666666666,0.6363636363636365
msmarco-passage-trec-dl-2020,169208,blocker,512,256,256,0.5,0,35,0,-0.0005028080195188522,455,0.44922455082360924,0.44922455082360924,1.0,0.8333333333333334,0.9166666666666666,0.9090909090909092
msmarco-passage-trec-dl-2020,169208,blocker,1024,512,512,0.5,0,38,0,-0.0005448469892144203,927,0.44922455082360924,0.44922455082360924,1.0,0.8333333333333334,0.9166666666666666,0.9090909090909092
msmarco-passage-trec-dl-2020,169208,blocker,2048,832,1216,0.40625,384,42,0,-2.7165748178958893e-05,1865,0.44922455082360924,0.44922455082360924,1.0,0.8333333333333334,0.9166666666666666,0.9090909090909092
msmarco-passage-trec-dl-2020,169208,blocker,4096,1408,2688,0.34375,1280,49,0,-0.0003057112917304039,3744,0.44922455082360924,0.44922455082360924,1.0,0.9166666666666666,0.9166666666666666,1.0
msmarco-passage-trec-dl-2020,169208,blocker,8192,3328,4864,0.40625,1536,51,0,-0.00015172921121120453,7292,0.44922455082360924,0.44922455082360924,1.0,0.9166666666666666,0.9166666666666666,1.0
msmarco-passage-trec-dl-2020,169208,blocker,10000,5000,5000,0.5,0,51,0,-5.419831722974777e-05,8818,0.44922455082360924,0.44922455082360924,1.0,0.9166666666666666,0.9166666666666666,1.0
msmarco-passage-trec-dl-2020,169208,pressure,128,64,64,0.5,0,11,0,-3.434903919696808e-05,104,0.44922455082360924,0.44922455082360924,1.0,0.375,0.9166666666666666,0.4090909090909091
msmarco-passage-trec-dl-2020,169208,pressure,256,128,128,0.5,0,25,0,-0.000752011314034462,221,0.44922455082360924,0.44922455082360924,1.0,0.5833333333333334,0.9166666666666666,0.6363636363636365
msmarco-passage-trec-dl-2020,169208,pressure,512,256,256,0.5,0,35,0,-0.0005028080195188522,455,0.44922455082360924,0.44922455082360924,1.0,0.8333333333333334,0.9166666666666666,0.9090909090909092
msmarco-passage-trec-dl-2020,169208,pressure,1024,512,512,0.5,0,38,0,-0.0005448469892144203,927,0.44922455082360924,0.44922455082360924,1.0,0.8333333333333334,0.9166666666666666,0.9090909090909092
msmarco-passage-trec-dl-2020,169208,pressure,2048,896,1152,0.4375,256,42,0,-6.85499981045723e-05,1864,0.44922455082360924,0.44922455082360924,1.0,0.8333333333333334,0.9166666666666666,0.9090909090909092
msmarco-passage-trec-dl-2020,169208,pressure,4096,1536,2560,0.375,1024,49,0,-0.00032348930835723877,3738,0.44922455082360924,0.44922455082360924,1.0,0.9166666666666666,0.9166666666666666,1.0
msmarco-passage-trec-dl-2020,169208,pressure,8192,3328,4864,0.40625,1536,51,0,-0.00015172921121120453,7292,0.44922455082360924,0.44922455082360924,1.0,0.9166666666666666,0.9166666666666666,1.0
msmarco-passage-trec-dl-2020,169208,pressure,10000,5000,5000,0.5,0,51,0,-5.419831722974777e-05,8818,0.44922455082360924,0.44922455082360924,1.0,0.9166666666666666,0.9166666666666666,1.0
msmarco-passage-trec-dl-2020,169208,allocation-grid-oracle,128,64,64,0.5,0,11,0,-3.434903919696808e-05,104,0.44922455082360924,0.44922455082360924,1.0,0.375,0.9166666666666666,0.4090909090909091
msmarco-passage-trec-dl-2020,169208,allocation-grid-oracle,256,128,128,0.5,0,25,0,-0.000752011314034462,221,0.44922455082360924,0.44922455082360924,1.0,0.5833333333333334,0.9166666666666666,0.6363636363636365
msmarco-passage-trec-dl-2020,169208,allocation-grid-oracle,512,256,256,0.5,0,35,0,-0.0005028080195188522,455,0.44922455082360924,0.44922455082360924,1.0,0.8333333333333334,0.9166666666666666,0.9090909090909092
msmarco-passage-trec-dl-2020,169208,allocation-grid-oracle,1024,512,512,0.5,0,38,0,-0.0005448469892144203,927,0.44922455082360924,0.44922455082360924,1.0,0.8333333333333334,0.9166666666666666,0.9090909090909092
msmarco-passage-trec-dl-2020,169208,allocation-grid-oracle,2048,832,1216,0.40625,384,42,0,-2.7165748178958893e-05,1865,0.44922455082360924,0.44922455082360924,1.0,0.8333333333333334,0.9166666666666666,0.9090909090909092
msmarco-passage-trec-dl-2020,169208,allocation-grid-oracle,4096,1408,2688,0.34375,1280,49,0,-0.0003057112917304039,3744,0.44922455082360924,0.44922455082360924,1.0,0.9166666666666666,0.9166666666666666,1.0
msmarco-passage-trec-dl-2020,169208,allocation-grid-oracle,8192,3320,4872,0.4052734375,1552,51,0,-0.00015242770314216614,7294,0.44922455082360924,0.44922455082360924,1.0,0.9166666666666666,0.9166666666666666,1.0
msmarco-passage-trec-dl-2020,169208,allocation-grid-oracle,10000,5000,5000,0.5,0,51,0,-5.419831722974777e-05,8818,0.44922455082360924,0.44922455082360924,1.0,0.9166666666666666,0.9166666666666666,1.0
msmarco-passage-trec-dl-2020,174463,balanced,128,64,64,0.5,0,2,0,-0.00046498142182826996,122,0.42065927748209586,0.5389615538349253,0.7804996005539508,0.02127659574468085,0.2872340425531915,0.07407407407407407
msmarco-passage-trec-dl-2020,174463,balanced,256,128,128,0.5,0,6,0,-0.0015651322901248932,245,0.42065927748209586,0.5389615538349253,0.7804996005539508,0.02127659574468085,0.2872340425531915,0.07407407407407407
msmarco-passage-trec-dl-2020,174463,balanced,512,256,256,0.5,0,8,0,-0.0022784825414419174,490,0.43855222955861184,0.5389615538349253,0.8136985401614247,0.031914893617021274,0.2872340425531915,0.11111111111111109
msmarco-passage-trec-dl-2020,174463,balanced,1024,512,512,0.5,0,10,0,-5.176477134227753e-05,972,0.5389615538349253,0.5389615538349253,1.0,0.05319148936170213,0.2872340425531915,0.18518518518518517
msmarco-passage-trec-dl-2020,174463,balanced,2048,1024,1024,0.5,0,13,0,-0.00043283402919769287,1959,0.5389615538349253,0.5389615538349253,1.0,0.05319148936170213,0.2872340425531915,0.18518518518518517
msmarco-passage-trec-dl-2020,174463,balanced,4096,2048,2048,0.5,0,15,0,-4.305317997932434e-05,3931,0.5389615538349253,0.5389615538349253,1.0,0.05319148936170213,0.2872340425531915,0.18518518518518517
msmarco-passage-trec-dl-2020,174463,balanced,8192,4096,4096,0.5,0,17,0,-5.093775689601898e-05,7807,0.5389615538349253,0.5389615538349253,1.0,0.05319148936170213,0.2872340425531915,0.18518518518518517
msmarco-passage-trec-dl-2020,174463,balanced,10000,5000,5000,0.5,0,17,0,-7.949769496917725e-06,9511,0.5389615538349253,0.5389615538349253,1.0,0.05319148936170213,0.2872340425531915,0.18518518518518517
msmarco-passage-trec-dl-2020,174463,blocker,128,64,64,0.5,0,2,0,-0.00046498142182826996,122,0.42065927748209586,0.5389615538349253,0.7804996005539508,0.02127659574468085,0.2872340425531915,0.07407407407407407
msmarco-passage-trec-dl-2020,174463,blocker,256,128,128,0.5,0,6,0,-0.0015651322901248932,245,0.42065927748209586,0.5389615538349253,0.7804996005539508,0.02127659574468085,0.2872340425531915,0.07407407407407407
msmarco-passage-trec-dl-2020,174463,blocker,512,256,256,0.5,0,8,0,-0.0022784825414419174,490,0.43855222955861184,0.5389615538349253,0.8136985401614247,0.031914893617021274,0.2872340425531915,0.11111111111111109
msmarco-passage-trec-dl-2020,174463,blocker,1024,512,512,0.5,0,10,0,-5.176477134227753e-05,972,0.5389615538349253,0.5389615538349253,1.0,0.05319148936170213,0.2872340425531915,0.18518518518518517
msmarco-passage-trec-dl-2020,174463,blocker,2048,1280,768,0.625,512,13,0,-0.0002565942704677582,1964,0.5389615538349253,0.5389615538349253,1.0,0.05319148936170213,0.2872340425531915,0.18518518518518517
msmarco-passage-trec-dl-2020,174463,blocker,4096,2048,2048,0.5,0,15,0,-4.305317997932434e-05,3931,0.5389615538349253,0.5389615538349253,1.0,0.05319148936170213,0.2872340425531915,0.18518518518518517
msmarco-passage-trec-dl-2020,174463,blocker,8192,4096,4096,0.5,0,17,0,-5.093775689601898e-05,7807,0.5389615538349253,0.5389615538349253,1.0,0.05319148936170213,0.2872340425531915,0.18518518518518517
msmarco-passage-trec-dl-2020,174463,blocker,10000,5000,5000,0.5,0,17,0,-7.949769496917725e-06,9511,0.5389615538349253,0.5389615538349253,1.0,0.05319148936170213,0.2872340425531915,0.18518518518518517
msmarco-passage-trec-dl-2020,174463,pressure,128,64,64,0.5,0,2,0,-0.00046498142182826996,122,0.42065927748209586,0.5389615538349253,0.7804996005539508,0.02127659574468085,0.2872340425531915,0.07407407407407407
msmarco-passage-trec-dl-2020,174463,pressure,256,128,128,0.5,0,6,0,-0.0015651322901248932,245,0.42065927748209586,0.5389615538349253,0.7804996005539508,0.02127659574468085,0.2872340425531915,0.07407407407407407
msmarco-passage-trec-dl-2020,174463,pressure,512,256,256,0.5,0,8,0,-0.0022784825414419174,490,0.43855222955861184,0.5389615538349253,0.8136985401614247,0.031914893617021274,0.2872340425531915,0.11111111111111109
msmarco-passage-trec-dl-2020,174463,pressure,1024,512,512,0.5,0,10,0,-5.176477134227753e-05,972,0.5389615538349253,0.5389615538349253,1.0,0.05319148936170213,0.2872340425531915,0.18518518518518517
msmarco-passage-trec-dl-2020,174463,pressure,2048,1088,960,0.53125,128,13,0,-0.00038140639662742615,1962,0.5389615538349253,0.5389615538349253,1.0,0.05319148936170213,0.2872340425531915,0.18518518518518517
msmarco-passage-trec-dl-2020,174463,pressure,4096,2048,2048,0.5,0,15,0,-4.305317997932434e-05,3931,0.5389615538349253,0.5389615538349253,1.0,0.05319148936170213,0.2872340425531915,0.18518518518518517
msmarco-passage-trec-dl-2020,174463,pressure,8192,4096,4096,0.5,0,17,0,-5.093775689601898e-05,7807,0.5389615538349253,0.5389615538349253,1.0,0.05319148936170213,0.2872340425531915,0.18518518518518517
msmarco-passage-trec-dl-2020,174463,pressure,10000,5000,5000,0.5,0,17,0,-7.949769496917725e-06,9511,0.5389615538349253,0.5389615538349253,1.0,0.05319148936170213,0.2872340425531915,0.18518518518518517
msmarco-passage-trec-dl-2020,174463,allocation-grid-oracle,128,64,64,0.5,0,2,0,-0.00046498142182826996,122,0.42065927748209586,0.5389615538349253,0.7804996005539508,0.02127659574468085,0.2872340425531915,0.07407407407407407
msmarco-passage-trec-dl-2020,174463,allocation-grid-oracle,256,128,128,0.5,0,6,0,-0.0015651322901248932,245,0.42065927748209586,0.5389615538349253,0.7804996005539508,0.02127659574468085,0.2872340425531915,0.07407407407407407
msmarco-passage-trec-dl-2020,174463,allocation-grid-oracle,512,256,256,0.5,0,8,0,-0.0022784825414419174,490,0.43855222955861184,0.5389615538349253,0.8136985401614247,0.031914893617021274,0.2872340425531915,0.11111111111111109
msmarco-passage-trec-dl-2020,174463,allocation-grid-oracle,1024,512,512,0.5,0,10,0,-5.176477134227753e-05,972,0.5389615538349253,0.5389615538349253,1.0,0.05319148936170213,0.2872340425531915,0.18518518518518517
msmarco-passage-trec-dl-2020,174463,allocation-grid-oracle,2048,1280,768,0.625,512,13,0,-0.0002565942704677582,1964,0.5389615538349253,0.5389615538349253,1.0,0.05319148936170213,0.2872340425531915,0.18518518518518517
msmarco-passage-trec-dl-2020,174463,allocation-grid-oracle,4096,2048,2048,0.5,0,15,0,-4.305317997932434e-05,3931,0.5389615538349253,0.5389615538349253,1.0,0.05319148936170213,0.2872340425531915,0.18518518518518517
msmarco-passage-trec-dl-2020,174463,allocation-grid-oracle,8192,4096,4096,0.5,0,17,0,-5.093775689601898e-05,7807,0.5389615538349253,0.5389615538349253,1.0,0.05319148936170213,0.2872340425531915,0.18518518518518517
msmarco-passage-trec-dl-2020,174463,allocation-grid-oracle,10000,5000,5000,0.5,0,17,0,-7.949769496917725e-06,9511,0.5389615538349253,0.5389615538349253,1.0,0.05319148936170213,0.2872340425531915,0.18518518518518517
msmarco-passage-trec-dl-2020,23849,balanced,128,64,64,0.5,0,2,0,-0.0027122143656015396,125,0.35895421017163476,0.38007270887384226,0.9444356350531409,0.020618556701030927,0.30927835051546393,0.06666666666666667
msmarco-passage-trec-dl-2020,23849,balanced,256,128,128,0.5,0,3,0,-0.0012787934392690659,250,0.35895421017163476,0.38007270887384226,0.9444356350531409,0.020618556701030927,0.30927835051546393,0.06666666666666667
msmarco-passage-trec-dl-2020,23849,balanced,512,256,256,0.5,0,5,0,-0.0009372159838676453,495,0.35895421017163476,0.38007270887384226,0.9444356350531409,0.020618556701030927,0.30927835051546393,0.06666666666666667
msmarco-passage-trec-dl-2020,23849,balanced,1024,512,512,0.5,0,6,0,-0.0009566396474838257,988,0.3701539628828741,0.38007270887384226,0.9739030302376683,0.030927835051546393,0.30927835051546393,0.1
msmarco-passage-trec-dl-2020,23849,balanced,2048,1024,1024,0.5,0,6,0,-0.0001308973878622055,1958,0.3701539628828741,0.38007270887384226,0.9739030302376683,0.030927835051546393,0.30927835051546393,0.1
msmarco-passage-trec-dl-2020,23849,balanced,4096,2048,2048,0.5,0,9,0,-0.00020115822553634644,3932,0.38007270887384226,0.38007270887384226,1.0,0.041237113402061855,0.30927835051546393,0.13333333333333333
msmarco-passage-trec-dl-2020,23849,balanced,8192,4096,4096,0.5,0,13,0,-8.146651089191437e-05,7847,0.38007270887384226,0.38007270887384226,1.0,0.061855670103092786,0.30927835051546393,0.2
msmarco-passage-trec-dl-2020,23849,balanced,10000,5000,5000,0.5,0,13,0,-3.847852349281311e-05,9509,0.38007270887384226,0.38007270887384226,1.0,0.061855670103092786,0.30927835051546393,0.2
msmarco-passage-trec-dl-2020,23849,blocker,128,64,64,0.5,0,2,0,-0.0027122143656015396,125,0.35895421017163476,0.38007270887384226,0.9444356350531409,0.020618556701030927,0.30927835051546393,0.06666666666666667
msmarco-passage-trec-dl-2020,23849,blocker,256,128,128,0.5,0,3,0,-0.0012787934392690659,250,0.35895421017163476,0.38007270887384226,0.9444356350531409,0.020618556701030927,0.30927835051546393,0.06666666666666667
msmarco-passage-trec-dl-2020,23849,blocker,512,256,256,0.5,0,5,0,-0.0009372159838676453,495,0.35895421017163476,0.38007270887384226,0.9444356350531409,0.020618556701030927,0.30927835051546393,0.06666666666666667
msmarco-passage-trec-dl-2020,23849,blocker,1024,576,448,0.5625,128,6,0,-0.0009036660194396973,989,0.3701539628828741,0.38007270887384226,0.9739030302376683,0.030927835051546393,0.30927835051546393,0.1
msmarco-passage-trec-dl-2020,23849,blocker,2048,1152,896,0.5625,256,6,0,-3.34717333316803e-05,1951,0.3701539628828741,0.38007270887384226,0.9739030302376683,0.030927835051546393,0.30927835051546393,0.1
msmarco-passage-trec-dl-2020,23849,blocker,4096,2048,2048,0.5,0,9,0,-0.00020115822553634644,3932,0.38007270887384226,0.38007270887384226,1.0,0.041237113402061855,0.30927835051546393,0.13333333333333333
msmarco-passage-trec-dl-2020,23849,blocker,8192,4096,4096,0.5,0,13,0,-8.146651089191437e-05,7847,0.38007270887384226,0.38007270887384226,1.0,0.061855670103092786,0.30927835051546393,0.2
msmarco-passage-trec-dl-2020,23849,blocker,10000,5000,5000,0.5,0,13,0,-3.847852349281311e-05,9509,0.38007270887384226,0.38007270887384226,1.0,0.061855670103092786,0.30927835051546393,0.2
msmarco-passage-trec-dl-2020,23849,pressure,128,64,64,0.5,0,2,0,-0.0027122143656015396,125,0.35895421017163476,0.38007270887384226,0.9444356350531409,0.020618556701030927,0.30927835051546393,0.06666666666666667
msmarco-passage-trec-dl-2020,23849,pressure,256,128,128,0.5,0,3,0,-0.0012787934392690659,250,0.35895421017163476,0.38007270887384226,0.9444356350531409,0.020618556701030927,0.30927835051546393,0.06666666666666667
msmarco-passage-trec-dl-2020,23849,pressure,512,256,256,0.5,0,5,0,-0.0009372159838676453,495,0.35895421017163476,0.38007270887384226,0.9444356350531409,0.020618556701030927,0.30927835051546393,0.06666666666666667
msmarco-passage-trec-dl-2020,23849,pressure,1024,512,512,0.5,0,6,0,-0.0009566396474838257,988,0.3701539628828741,0.38007270887384226,0.9739030302376683,0.030927835051546393,0.30927835051546393,0.1
msmarco-passage-trec-dl-2020,23849,pressure,2048,1152,896,0.5625,256,6,0,-3.34717333316803e-05,1951,0.3701539628828741,0.38007270887384226,0.9739030302376683,0.030927835051546393,0.30927835051546393,0.1
msmarco-passage-trec-dl-2020,23849,pressure,4096,2048,2048,0.5,0,9,0,-0.00020115822553634644,3932,0.38007270887384226,0.38007270887384226,1.0,0.041237113402061855,0.30927835051546393,0.13333333333333333
msmarco-passage-trec-dl-2020,23849,pressure,8192,4096,4096,0.5,0,13,0,-8.146651089191437e-05,7847,0.38007270887384226,0.38007270887384226,1.0,0.061855670103092786,0.30927835051546393,0.2
msmarco-passage-trec-dl-2020,23849,pressure,10000,5000,5000,0.5,0,13,0,-3.847852349281311e-05,9509,0.38007270887384226,0.38007270887384226,1.0,0.061855670103092786,0.30927835051546393,0.2
msmarco-passage-trec-dl-2020,23849,allocation-grid-oracle,128,64,64,0.5,0,2,0,-0.0027122143656015396,125,0.35895421017163476,0.38007270887384226,0.9444356350531409,0.020618556701030927,0.30927835051546393,0.06666666666666667
msmarco-passage-trec-dl-2020,23849,allocation-grid-oracle,256,128,128,0.5,0,3,0,-0.0012787934392690659,250,0.35895421017163476,0.38007270887384226,0.9444356350531409,0.020618556701030927,0.30927835051546393,0.06666666666666667
msmarco-passage-trec-dl-2020,23849,allocation-grid-oracle,512,256,256,0.5,0,5,0,-0.0009372159838676453,495,0.35895421017163476,0.38007270887384226,0.9444356350531409,0.020618556701030927,0.30927835051546393,0.06666666666666667
msmarco-passage-trec-dl-2020,23849,allocation-grid-oracle,1024,576,448,0.5625,128,6,0,-0.0009036660194396973,989,0.3701539628828741,0.38007270887384226,0.9739030302376683,0.030927835051546393,0.30927835051546393,0.1
msmarco-passage-trec-dl-2020,23849,allocation-grid-oracle,2048,1152,896,0.5625,256,6,0,-3.34717333316803e-05,1951,0.3701539628828741,0.38007270887384226,0.9739030302376683,0.030927835051546393,0.30927835051546393,0.1
msmarco-passage-trec-dl-2020,23849,allocation-grid-oracle,4096,2048,2048,0.5,0,9,0,-0.00020115822553634644,3932,0.38007270887384226,0.38007270887384226,1.0,0.041237113402061855,0.30927835051546393,0.13333333333333333
msmarco-passage-trec-dl-2020,23849,allocation-grid-oracle,8192,4096,4096,0.5,0,13,0,-8.146651089191437e-05,7847,0.38007270887384226,0.38007270887384226,1.0,0.061855670103092786,0.30927835051546393,0.2
msmarco-passage-trec-dl-2020,23849,allocation-grid-oracle,10000,5000,5000,0.5,0,13,0,-3.847852349281311e-05,9509,0.38007270887384226,0.38007270887384226,1.0,0.061855670103092786,0.30927835051546393,0.2
msmarco-passage-trec-dl-2020,258062,balanced,128,64,64,0.5,0,10,0,-0.000388219952583313,112,0.6300426811446147,0.6300426811446147,1.0,0.19230769230769232,0.6923076923076923,0.2777777777777778
msmarco-passage-trec-dl-2020,258062,balanced,256,128,128,0.5,0,13,0,-0.00018369406461715698,230,0.6300426811446147,0.6300426811446147,1.0,0.23076923076923078,0.6923076923076923,0.33333333333333337
msmarco-passage-trec-dl-2020,258062,balanced,512,256,256,0.5,0,17,0,-3.534741699695587e-05,436,0.6300426811446147,0.6300426811446147,1.0,0.2692307692307692,0.6923076923076923,0.3888888888888889
msmarco-passage-trec-dl-2020,258062,balanced,1024,512,512,0.5,0,19,0,-1.1613592505455017e-05,842,0.6300426811446147,0.6300426811446147,1.0,0.3076923076923077,0.6923076923076923,0.4444444444444445
msmarco-passage-trec-dl-2020,258062,balanced,2048,1024,1024,0.5,0,31,0,-0.0003028232604265213,1679,0.6300426811446147,0.6300426811446147,1.0,0.34615384615384615,0.6923076923076923,0.5
msmarco-passage-trec-dl-2020,258062,balanced,4096,2048,2048,0.5,0,38,0,-0.00010966509580612183,3507,0.6300426811446147,0.6300426811446147,1.0,0.34615384615384615,0.6923076923076923,0.5
msmarco-passage-trec-dl-2020,258062,balanced,8192,4096,4096,0.5,0,39,0,-0.0001907404512166977,7255,0.6300426811446147,0.6300426811446147,1.0,0.34615384615384615,0.6923076923076923,0.5
msmarco-passage-trec-dl-2020,258062,balanced,10000,5000,5000,0.5,0,39,0,-0.00014775339514017105,8949,0.6300426811446147,0.6300426811446147,1.0,0.34615384615384615,0.6923076923076923,0.5
msmarco-passage-trec-dl-2020,258062,blocker,128,64,64,0.5,0,10,0,-0.000388219952583313,112,0.6300426811446147,0.6300426811446147,1.0,0.19230769230769232,0.6923076923076923,0.2777777777777778
msmarco-passage-trec-dl-2020,258062,blocker,256,128,128,0.5,0,13,0,-0.00018369406461715698,230,0.6300426811446147,0.6300426811446147,1.0,0.23076923076923078,0.6923076923076923,0.33333333333333337
msmarco-passage-trec-dl-2020,258062,blocker,512,256,256,0.5,0,17,0,-3.534741699695587e-05,436,0.6300426811446147,0.6300426811446147,1.0,0.2692307692307692,0.6923076923076923,0.3888888888888889
msmarco-passage-trec-dl-2020,258062,blocker,1024,576,448,0.5625,128,28,0,-4.745088517665863e-05,830,0.6300426811446147,0.6300426811446147,1.0,0.34615384615384615,0.6923076923076923,0.5
msmarco-passage-trec-dl-2020,258062,blocker,2048,1344,704,0.65625,640,31,0,-9.256601333618164e-05,1687,0.6300426811446147,0.6300426811446147,1.0,0.34615384615384615,0.6923076923076923,0.5
msmarco-passage-trec-dl-2020,258062,blocker,4096,1920,2176,0.46875,256,38,0,-8.25095921754837e-05,3510,0.6300426811446147,0.6300426811446147,1.0,0.34615384615384615,0.6923076923076923,0.5
msmarco-passage-trec-dl-2020,258062,blocker,8192,3192,5000,0.3896484375,1808,39,0,-0.00014775339514017105,7281,0.6300426811446147,0.6300426811446147,1.0,0.34615384615384615,0.6923076923076923,0.5
msmarco-passage-trec-dl-2020,258062,blocker,10000,5000,5000,0.5,0,39,0,-0.00014775339514017105,8949,0.6300426811446147,0.6300426811446147,1.0,0.34615384615384615,0.6923076923076923,0.5
msmarco-passage-trec-dl-2020,258062,pressure,128,64,64,0.5,0,10,0,-0.000388219952583313,112,0.6300426811446147,0.6300426811446147,1.0,0.19230769230769232,0.6923076923076923,0.2777777777777778
msmarco-passage-trec-dl-2020,258062,pressure,256,128,128,0.5,0,13,0,-0.00018369406461715698,230,0.6300426811446147,0.6300426811446147,1.0,0.23076923076923078,0.6923076923076923,0.33333333333333337
msmarco-passage-trec-dl-2020,258062,pressure,512,256,256,0.5,0,17,0,-3.534741699695587e-05,436,0.6300426811446147,0.6300426811446147,1.0,0.2692307692307692,0.6923076923076923,0.3888888888888889
msmarco-passage-trec-dl-2020,258062,pressure,1024,576,448,0.5625,128,28,0,-4.745088517665863e-05,830,0.6300426811446147,0.6300426811446147,1.0,0.34615384615384615,0.6923076923076923,0.5
msmarco-passage-trec-dl-2020,258062,pressure,2048,1344,704,0.65625,640,31,0,-9.256601333618164e-05,1687,0.6300426811446147,0.6300426811446147,1.0,0.34615384615384615,0.6923076923076923,0.5
msmarco-passage-trec-dl-2020,258062,pressure,4096,1920,2176,0.46875,256,38,0,-8.25095921754837e-05,3510,0.6300426811446147,0.6300426811446147,1.0,0.34615384615384615,0.6923076923076923,0.5
msmarco-passage-trec-dl-2020,258062,pressure,8192,3192,5000,0.3896484375,1808,39,0,-0.00014775339514017105,7281,0.6300426811446147,0.6300426811446147,1.0,0.34615384615384615,0.6923076923076923,0.5
msmarco-passage-trec-dl-2020,258062,pressure,10000,5000,5000,0.5,0,39,0,-0.00014775339514017105,8949,0.6300426811446147,0.6300426811446147,1.0,0.34615384615384615,0.6923076923076923,0.5
msmarco-passage-trec-dl-2020,258062,allocation-grid-oracle,128,64,64,0.5,0,10,0,-0.000388219952583313,112,0.6300426811446147,0.6300426811446147,1.0,0.19230769230769232,0.6923076923076923,0.2777777777777778
msmarco-passage-trec-dl-2020,258062,allocation-grid-oracle,256,128,128,0.5,0,13,0,-0.00018369406461715698,230,0.6300426811446147,0.6300426811446147,1.0,0.23076923076923078,0.6923076923076923,0.33333333333333337
msmarco-passage-trec-dl-2020,258062,allocation-grid-oracle,512,256,256,0.5,0,17,0,-3.534741699695587e-05,436,0.6300426811446147,0.6300426811446147,1.0,0.2692307692307692,0.6923076923076923,0.3888888888888889
msmarco-passage-trec-dl-2020,258062,allocation-grid-oracle,1024,576,448,0.5625,128,28,0,-4.745088517665863e-05,830,0.6300426811446147,0.6300426811446147,1.0,0.34615384615384615,0.6923076923076923,0.5
msmarco-passage-trec-dl-2020,258062,allocation-grid-oracle,2048,1344,704,0.65625,640,31,0,-9.256601333618164e-05,1687,0.6300426811446147,0.6300426811446147,1.0,0.34615384615384615,0.6923076923076923,0.5
msmarco-passage-trec-dl-2020,258062,allocation-grid-oracle,4096,1920,2176,0.46875,256,38,0,-8.25095921754837e-05,3510,0.6300426811446147,0.6300426811446147,1.0,0.34615384615384615,0.6923076923076923,0.5
