dataset,snapshot,query_id,L,accesses,ndcg10,full_ndcg10,ordered20,overlap20
nfcorpus,0,PLAIN-2450,100,200,0.21726071285222986,0.21726071285222986,1,1.0
nfcorpus,0,PLAIN-2450,200,400,0.21726071285222986,0.21726071285222986,1,1.0
nfcorpus,0,PLAIN-2450,500,1000,0.21726071285222986,0.21726071285222986,1,1.0
nfcorpus,0,PLAIN-2450,1000,2000,0.21726071285222986,0.21726071285222986,1,1.0
nfcorpus,0,PLAIN-2450,2000,3164,0.21726071285222986,0.21726071285222986,1,1.0
nfcorpus,0,PLAIN-2450,5000,4797,0.21726071285222986,0.21726071285222986,1,1.0
nfcorpus,0,PLAIN-2460,10,20,0.08898358573137954,0.2644335493285083,0,0.7
nfcorpus,0,PLAIN-2460,20,40,0.08421358772610595,0.2644335493285083,0,0.7
nfcorpus,0,PLAIN-2460,50,100,0.1840733640478603,0.2644335493285083,0,0.85
nfcorpus,0,PLAIN-2460,100,200,0.2644335493285083,0.2644335493285083,0,0.65
nfcorpus,0,PLAIN-2460,200,400,0.2644335493285083,0.2644335493285083,1,1.0
nfcorpus,0,PLAIN-2460,500,1000,0.2644335493285083,0.2644335493285083,1,1.0
nfcorpus,0,PLAIN-2460,1000,2000,0.2644335493285083,0.2644335493285083,1,1.0
nfcorpus,0,PLAIN-2460,2000,3710,0.2644335493285083,0.2644335493285083,1,1.0
nfcorpus,0,PLAIN-2460,5000,5343,0.2644335493285083,0.2644335493285083,1,1.0
nfcorpus,0,PLAIN-2470,10,20,0.5797295018337947,0.5712383102460566,0,0.6
nfcorpus,0,PLAIN-2470,20,40,0.5736233092486934,0.5712383102460566,0,0.65
nfcorpus,0,PLAIN-2470,50,100,0.5712383102460566,0.5712383102460566,0,0.75
nfcorpus,0,PLAIN-2470,100,200,0.5712383102460566,0.5712383102460566,1,1.0
nfcorpus,0,PLAIN-2470,200,400,0.5712383102460566,0.5712383102460566,1,1.0
nfcorpus,0,PLAIN-2470,500,1000,0.5712383102460566,0.5712383102460566,1,1.0
nfcorpus,0,PLAIN-2470,1000,1776,0.5712383102460566,0.5712383102460566,1,1.0
nfcorpus,0,PLAIN-2470,2000,2776,0.5712383102460566,0.5712383102460566,1,1.0
nfcorpus,0,PLAIN-2470,5000,4409,0.5712383102460566,0.5712383102460566,1,1.0
nfcorpus,0,PLAIN-248,10,20,0.5271064966405454,0.5704044892860389,0,0.7
nfcorpus,0,PLAIN-248,20,40,0.5704044892860389,0.5704044892860389,0,0.85
nfcorpus,0,PLAIN-248,50,100,0.5704044892860389,0.5704044892860389,0,0.95
nfcorpus,0,PLAIN-248,100,200,0.5704044892860389,0.5704044892860389,1,1.0
nfcorpus,0,PLAIN-248,200,400,0.5704044892860389,0.5704044892860389,1,1.0
nfcorpus,0,PLAIN-248,500,1000,0.5704044892860389,0.5704044892860389,1,1.0
nfcorpus,0,PLAIN-248,1000,2000,0.5704044892860389,0.5704044892860389,1,1.0
nfcorpus,0,PLAIN-248,2000,3312,0.5704044892860389,0.5704044892860389,1,1.0
nfcorpus,0,PLAIN-248,5000,4945,0.5704044892860389,0.5704044892860389,1,1.0
nfcorpus,0,PLAIN-2480,10,20,0.32812402111870137,0.40153613625109275,0,0.55
nfcorpus,0,PLAIN-2480,20,40,0.33310509438634844,0.40153613625109275,0,0.65
nfcorpus,0,PLAIN-2480,50,100,0.4048175167400242,0.40153613625109275,0,0.75
nfcorpus,0,PLAIN-2480,100,200,0.40153613625109275,0.40153613625109275,0,0.8
nfcorpus,0,PLAIN-2480,200,400,0.40153613625109275,0.40153613625109275,0,0.9
nfcorpus,0,PLAIN-2480,500,1000,0.40153613625109275,0.40153613625109275,1,1.0
nfcorpus,0,PLAIN-2480,1000,2000,0.40153613625109275,0.40153613625109275,1,1.0
nfcorpus,0,PLAIN-2480,2000,3453,0.40153613625109275,0.40153613625109275,1,1.0
nfcorpus,0,PLAIN-2480,5000,5086,0.40153613625109275,0.40153613625109275,1,1.0
nfcorpus,0,PLAIN-2490,10,20,0.3656834952390466,0.3350319336426391,0,0.5
nfcorpus,0,PLAIN-2490,20,40,0.3504609550383511,0.3350319336426391,0,0.55
nfcorpus,0,PLAIN-2490,50,100,0.3350319336426391,0.3350319336426391,0,0.65
nfcorpus,0,PLAIN-2490,100,200,0.3350319336426391,0.3350319336426391,0,0.8
nfcorpus,0,PLAIN-2490,200,400,0.3350319336426391,0.3350319336426391,0,0.9
nfcorpus,0,PLAIN-2490,500,1000,0.3350319336426391,0.3350319336426391,0,0.95
nfcorpus,0,PLAIN-2490,1000,2000,0.3350319336426391,0.3350319336426391,1,1.0
nfcorpus,0,PLAIN-2490,2000,3613,0.3350319336426391,0.3350319336426391,1,1.0
nfcorpus,0,PLAIN-2490,5000,5246,0.3350319336426391,0.3350319336426391,1,1.0
nfcorpus,0,PLAIN-2500,10,20,0.13521046138463966,0.2732021367992569,0,0.6
nfcorpus,0,PLAIN-2500,20,40,0.11974534227438745,0.2732021367992569,0,0.65
nfcorpus,0,PLAIN-2500,50,100,0.2732021367992569,0.2732021367992569,0,0.85
nfcorpus,0,PLAIN-2500,100,200,0.2732021367992569,0.2732021367992569,0,0.95
nfcorpus,0,PLAIN-2500,200,400,0.2732021367992569,0.2732021367992569,1,1.0
nfcorpus,0,PLAIN-2500,500,1000,0.2732021367992569,0.2732021367992569,1,1.0
nfcorpus,0,PLAIN-2500,1000,2000,0.2732021367992569,0.2732021367992569,1,1.0
nfcorpus,0,PLAIN-2500,2000,4000,0.2732021367992569,0.2732021367992569,1,1.0
nfcorpus,0,PLAIN-2500,5000,6323,0.2732021367992569,0.2732021367992569,1,1.0
nfcorpus,0,PLAIN-2510,10,20,0.718342412090308,0.7215194105726963,0,0.6
nfcorpus,0,PLAIN-2510,20,40,0.7215194105726963,0.7215194105726963,0,0.85
nfcorpus,0,PLAIN-2510,50,100,0.7215194105726963,0.7215194105726963,1,1.0
nfcorpus,0,PLAIN-2510,100,200,0.7215194105726963,0.7215194105726963,1,1.0
nfcorpus,0,PLAIN-2510,200,400,0.7215194105726963,0.7215194105726963,1,1.0
nfcorpus,0,PLAIN-2510,500,1000,0.7215194105726963,0.7215194105726963,1,1.0
nfcorpus,0,PLAIN-2510,1000,1653,0.7215194105726963,0.7215194105726963,1,1.0
nfcorpus,0,PLAIN-2510,2000,2653,0.7215194105726963,0.7215194105726963,1,1.0
nfcorpus,0,PLAIN-2510,5000,4286,0.7215194105726963,0.7215194105726963,1,1.0
nfcorpus,0,PLAIN-2520,10,20,0.06943122193677727,0.1882229761396213,0,0.6
nfcorpus,0,PLAIN-2520,20,40,0.15939696294236316,0.1882229761396213,0,0.7
nfcorpus,0,PLAIN-2520,50,100,0.1882229761396213,0.1882229761396213,0,0.95
nfcorpus,0,PLAIN-2520,100,200,0.1882229761396213,0.1882229761396213,1,1.0
nfcorpus,0,PLAIN-2520,200,400,0.1882229761396213,0.1882229761396213,1,1.0
nfcorpus,0,PLAIN-2520,500,1000,0.1882229761396213,0.1882229761396213,1,1.0
nfcorpus,0,PLAIN-2520,1000,2000,0.1882229761396213,0.1882229761396213,1,1.0
nfcorpus,0,PLAIN-2520,2000,3798,0.1882229761396213,0.1882229761396213,1,1.0
nfcorpus,0,PLAIN-2520,5000,5431,0.1882229761396213,0.1882229761396213,1,1.0
nfcorpus,0,PLAIN-2530,10,20,0.9334739949321355,0.9350624941733295,0,0.6
nfcorpus,0,PLAIN-2530,20,40,0.9350624941733295,0.9350624941733295,0,0.85
nfcorpus,0,PLAIN-2530,50,100,0.9350624941733295,0.9350624941733295,0,0.9
nfcorpus,0,PLAIN-2530,100,200,0.9350624941733295,0.9350624941733295,1,1.0
nfcorpus,0,PLAIN-2530,200,400,0.9350624941733295,0.9350624941733295,1,1.0
nfcorpus,0,PLAIN-2530,500,936,0.9350624941733295,0.9350624941733295,1,1.0
nfcorpus,0,PLAIN-2530,1000,1436,0.9350624941733295,0.9350624941733295,1,1.0
nfcorpus,0,PLAIN-2530,2000,2436,0.9350624941733295,0.9350624941733295,1,1.0
nfcorpus,0,PLAIN-2530,5000,4069,0.9350624941733295,0.9350624941733295,1,1.0
nfcorpus,0,PLAIN-2540,10,20,0.47887731254557636,0.629666199657577,0,0.65
nfcorpus,0,PLAIN-2540,20,40,0.48440934550671255,0.629666199657577,0,0.7
nfcorpus,0,PLAIN-2540,50,100,0.5642358271361175,0.629666199657577,0,0.8
nfcorpus,0,PLAIN-2540,100,200,0.6343075592453276,0.629666199657577,0,0.8
nfcorpus,0,PLAIN-2540,200,400,0.629666199657577,0.629666199657577,1,1.0
nfcorpus,0,PLAIN-2540,500,1000,0.629666199657577,0.629666199657577,1,1.0
nfcorpus,0,PLAIN-2540,1000,1563,0.629666199657577,0.629666199657577,1,1.0
nfcorpus,0,PLAIN-2540,2000,2563,0.629666199657577,0.629666199657577,1,1.0
nfcorpus,0,PLAIN-2540,5000,4196,0.629666199657577,0.629666199657577,1,1.0
nfcorpus,0,PLAIN-2550,10,20,0.1540551280046201,0.10975131898723876,0,0.55
nfcorpus,0,PLAIN-2550,20,40,0.07671287990839405,0.10975131898723876,0,0.6
nfcorpus,0,PLAIN-2550,50,100,0.10975131898723876,0.10975131898723876,0,0.85
nfcorpus,0,PLAIN-2550,100,200,0.10975131898723876,0.10975131898723876,0,0.75
nfcorpus,0,PLAIN-2550,200,400,0.10975131898723876,0.10975131898723876,0,0.9
nfcorpus,0,PLAIN-2550,500,1000,0.10975131898723876,0.10975131898723876,1,1.0
nfcorpus,0,PLAIN-2550,1000,2000,0.10975131898723876,0.10975131898723876,1,1.0
nfcorpus,0,PLAIN-2550,2000,3497,0.10975131898723876,0.10975131898723876,1,1.0
nfcorpus,0,PLAIN-2550,5000,5130,0.10975131898723876,0.10975131898723876,1,1.0
nfcorpus,0,PLAIN-2560,10,20,0.9363792118010481,0.8669479898642709,0,0.55
nfcorpus,0,PLAIN-2560,20,40,0.8669479898642709,0.8669479898642709,0,0.95
nfcorpus,0,PLAIN-2560,50,100,0.8669479898642709,0.8669479898642709,1,1.0
nfcorpus,0,PLAIN-2560,100,200,0.8669479898642709,0.8669479898642709,1,1.0
nfcorpus,0,PLAIN-2560,200,400,0.8669479898642709,0.8669479898642709,1,1.0
nfcorpus,0,PLAIN-2560,500,777,0.8669479898642709,0.8669479898642709,1,1.0
nfcorpus,0,PLAIN-2560,1000,1277,0.8669479898642709,0.8669479898642709,1,1.0
nfcorpus,0,PLAIN-2560,2000,2277,0.8669479898642709,0.8669479898642709,1,1.0
nfcorpus,0,PLAIN-2560,5000,3910,0.8669479898642709,0.8669479898642709,1,1.0
nfcorpus,0,PLAIN-2570,10,20,0.2444521888215188,0.2444521888215188,0,0.5
nfcorpus,0,PLAIN-2570,20,40,0.2444521888215188,0.2444521888215188,0,0.5
nfcorpus,0,PLAIN-2570,50,100,0.2444521888215188,0.2444521888215188,0,0.55
nfcorpus,0,PLAIN-2570,100,200,0.321568268448101,0.2444521888215188,0,0.7
nfcorpus,0,PLAIN-2570,200,400,0.2444521888215188,0.2444521888215188,0,0.95
nfcorpus,0,PLAIN-2570,500,1000,0.2444521888215188,0.2444521888215188,1,1.0
nfcorpus,0,PLAIN-2570,1000,1825,0.2444521888215188,0.2444521888215188,1,1.0
nfcorpus,0,PLAIN-2570,2000,2825,0.2444521888215188,0.2444521888215188,1,1.0
nfcorpus,0,PLAIN-2570,5000,4458,0.2444521888215188,0.2444521888215188,1,1.0
nfcorpus,0,PLAIN-2580,10,20,0.2535828648414812,0.2535828648414812,0,0.6
nfcorpus,0,PLAIN-2580,20,40,0.2535828648414812,0.2535828648414812,0,0.7
nfcorpus,0,PLAIN-2580,50,100,0.2535828648414812,0.2535828648414812,0,0.75
nfcorpus,0,PLAIN-2580,100,200,0.2535828648414812,0.2535828648414812,0,0.85
nfcorpus,0,PLAIN-2580,200,400,0.2535828648414812,0.2535828648414812,0,0.85
nfcorpus,0,PLAIN-2580,500,1000,0.2535828648414812,0.2535828648414812,1,1.0
nfcorpus,0,PLAIN-2580,1000,1534,0.2535828648414812,0.2535828648414812,1,1.0
nfcorpus,0,PLAIN-2580,2000,2534,0.2535828648414812,0.2535828648414812,1,1.0
nfcorpus,0,PLAIN-2580,5000,4167,0.2535828648414812,0.2535828648414812,1,1.0
nfcorpus,0,PLAIN-259,10,20,0.3589542101716347,0.3589542101716347,0,0.55
nfcorpus,0,PLAIN-259,20,40,0.3589542101716347,0.3589542101716347,0,0.6
nfcorpus,0,PLAIN-259,50,100,0.3589542101716347,0.3589542101716347,0,0.7
nfcorpus,0,PLAIN-259,100,200,0.3589542101716347,0.3589542101716347,0,0.7
nfcorpus,0,PLAIN-259,200,400,0.3589542101716347,0.3589542101716347,0,0.85
nfcorpus,0,PLAIN-259,500,1000,0.3589542101716347,0.3589542101716347,0,0.9
nfcorpus,0,PLAIN-259,1000,1757,0.3589542101716347,0.3589542101716347,0,0.95
nfcorpus,0,PLAIN-259,2000,2757,0.3589542101716347,0.3589542101716347,0,0.95
nfcorpus,0,PLAIN-259,5000,4390,0.3589542101716347,0.3589542101716347,1,1.0
nfcorpus,0,PLAIN-2590,10,20,0.048951343720214306,0.0,0,0.45
nfcorpus,0,PLAIN-2590,20,40,0.035856211176837884,0.0,0,0.5
nfcorpus,0,PLAIN-2590,50,100,0.0,0.0,0,0.75
nfcorpus,0,PLAIN-2590,100,200,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-2590,200,400,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-2590,500,1000,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-2590,1000,1800,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-2590,2000,2800,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-2590,5000,4433,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-2600,10,20,0.6499590469680814,0.6542721934360558,0,0.6
nfcorpus,0,PLAIN-2600,20,40,0.6542721934360558,0.6542721934360558,0,0.8
nfcorpus,0,PLAIN-2600,50,100,0.6542721934360558,0.6542721934360558,0,0.95
nfcorpus,0,PLAIN-2600,100,200,0.6542721934360558,0.6542721934360558,1,1.0
nfcorpus,0,PLAIN-2600,200,400,0.6542721934360558,0.6542721934360558,1,1.0
nfcorpus,0,PLAIN-2600,500,1000,0.6542721934360558,0.6542721934360558,1,1.0
nfcorpus,0,PLAIN-2600,1000,1648,0.6542721934360558,0.6542721934360558,1,1.0
nfcorpus,0,PLAIN-2600,2000,2648,0.6542721934360558,0.6542721934360558,1,1.0
nfcorpus,0,PLAIN-2600,5000,4281,0.6542721934360558,0.6542721934360558,1,1.0
nfcorpus,0,PLAIN-2610,10,20,0.40348266660099286,0.39767223286316733,0,0.6
nfcorpus,0,PLAIN-2610,20,40,0.40030566811860463,0.39767223286316733,0,0.75
nfcorpus,0,PLAIN-2610,50,100,0.3340514446642156,0.39767223286316733,0,0.8
nfcorpus,0,PLAIN-2610,100,200,0.39767223286316733,0.39767223286316733,0,0.85
nfcorpus,0,PLAIN-2610,200,400,0.39767223286316733,0.39767223286316733,1,1.0
nfcorpus,0,PLAIN-2610,500,1000,0.39767223286316733,0.39767223286316733,1,1.0
nfcorpus,0,PLAIN-2610,1000,2000,0.39767223286316733,0.39767223286316733,1,1.0
nfcorpus,0,PLAIN-2610,2000,3015,0.39767223286316733,0.39767223286316733,1,1.0
nfcorpus,0,PLAIN-2610,5000,4648,0.39767223286316733,0.39767223286316733,1,1.0
nfcorpus,0,PLAIN-2620,10,20,0.36501604034462,0.25644354967530175,0,0.55
nfcorpus,0,PLAIN-2620,20,40,0.3514535584014342,0.25644354967530175,0,0.6
nfcorpus,0,PLAIN-2620,50,100,0.2538101144198644,0.25644354967530175,0,0.75
nfcorpus,0,PLAIN-2620,100,200,0.25644354967530175,0.25644354967530175,0,0.75
nfcorpus,0,PLAIN-2620,200,400,0.25644354967530175,0.25644354967530175,0,0.95
nfcorpus,0,PLAIN-2620,500,1000,0.25644354967530175,0.25644354967530175,1,1.0
nfcorpus,0,PLAIN-2620,1000,2000,0.25644354967530175,0.25644354967530175,1,1.0
nfcorpus,0,PLAIN-2620,2000,3309,0.25644354967530175,0.25644354967530175,1,1.0
nfcorpus,0,PLAIN-2620,5000,4942,0.25644354967530175,0.25644354967530175,1,1.0
nfcorpus,0,PLAIN-2630,10,20,0.6203974344166847,0.689828656353462,0,0.7
nfcorpus,0,PLAIN-2630,20,40,0.696938354998433,0.689828656353462,0,0.8
nfcorpus,0,PLAIN-2630,50,100,0.689828656353462,0.689828656353462,0,0.95
nfcorpus,0,PLAIN-2630,100,200,0.689828656353462,0.689828656353462,1,1.0
nfcorpus,0,PLAIN-2630,200,304,0.689828656353462,0.689828656353462,1,1.0
nfcorpus,0,PLAIN-2630,500,604,0.689828656353462,0.689828656353462,1,1.0
nfcorpus,0,PLAIN-2630,1000,1104,0.689828656353462,0.689828656353462,1,1.0
nfcorpus,0,PLAIN-2630,2000,2104,0.689828656353462,0.689828656353462,1,1.0
nfcorpus,0,PLAIN-2630,5000,3737,0.689828656353462,0.689828656353462,1,1.0
nfcorpus,0,PLAIN-2640,10,20,0.633089940526515,0.5958737502508581,0,0.5
nfcorpus,0,PLAIN-2640,20,40,0.563018208417305,0.5958737502508581,0,0.85
nfcorpus,0,PLAIN-2640,50,100,0.5958737502508581,0.5958737502508581,1,1.0
nfcorpus,0,PLAIN-2640,100,200,0.5958737502508581,0.5958737502508581,1,1.0
nfcorpus,0,PLAIN-2640,200,400,0.5958737502508581,0.5958737502508581,1,1.0
nfcorpus,0,PLAIN-2640,500,969,0.5958737502508581,0.5958737502508581,1,1.0
nfcorpus,0,PLAIN-2640,1000,1469,0.5958737502508581,0.5958737502508581,1,1.0
nfcorpus,0,PLAIN-2640,2000,2469,0.5958737502508581,0.5958737502508581,1,1.0
nfcorpus,0,PLAIN-2640,5000,4102,0.5958737502508581,0.5958737502508581,1,1.0
nfcorpus,0,PLAIN-2650,10,20,0.4440973278132557,0.5988751049740155,0,0.75
nfcorpus,0,PLAIN-2650,20,40,0.5988751049740155,0.5988751049740155,0,0.9
nfcorpus,0,PLAIN-2650,50,100,0.5988751049740155,0.5988751049740155,1,1.0
nfcorpus,0,PLAIN-2650,100,187,0.5988751049740155,0.5988751049740155,1,1.0
nfcorpus,0,PLAIN-2650,200,287,0.5988751049740155,0.5988751049740155,1,1.0
nfcorpus,0,PLAIN-2650,500,587,0.5988751049740155,0.5988751049740155,1,1.0
nfcorpus,0,PLAIN-2650,1000,1087,0.5988751049740155,0.5988751049740155,1,1.0
nfcorpus,0,PLAIN-2650,2000,2087,0.5988751049740155,0.5988751049740155,1,1.0
nfcorpus,0,PLAIN-2650,5000,3720,0.5988751049740155,0.5988751049740155,1,1.0
nfcorpus,0,PLAIN-2660,10,20,0.2696729442500548,0.24486898783784214,0,0.5
nfcorpus,0,PLAIN-2660,20,40,0.2117418761106476,0.24486898783784214,0,0.55
nfcorpus,0,PLAIN-2660,50,100,0.24486898783784214,0.24486898783784214,0,0.85
nfcorpus,0,PLAIN-2660,100,200,0.24486898783784214,0.24486898783784214,1,1.0
nfcorpus,0,PLAIN-2660,200,400,0.24486898783784214,0.24486898783784214,1,1.0
nfcorpus,0,PLAIN-2660,500,1000,0.24486898783784214,0.24486898783784214,1,1.0
nfcorpus,0,PLAIN-2660,1000,2000,0.24486898783784214,0.24486898783784214,1,1.0
nfcorpus,0,PLAIN-2660,2000,4000,0.24486898783784214,0.24486898783784214,1,1.0
nfcorpus,0,PLAIN-2660,5000,6049,0.24486898783784214,0.24486898783784214,1,1.0
nfcorpus,0,PLAIN-2670,10,20,0.37456050428247883,0.37456050428247883,0,0.55
nfcorpus,0,PLAIN-2670,20,40,0.37456050428247883,0.37456050428247883,0,0.55
nfcorpus,0,PLAIN-2670,50,100,0.37456050428247883,0.37456050428247883,0,0.8
nfcorpus,0,PLAIN-2670,100,200,0.37456050428247883,0.37456050428247883,0,0.9
nfcorpus,0,PLAIN-2670,200,361,0.37456050428247883,0.37456050428247883,1,1.0
nfcorpus,0,PLAIN-2670,500,661,0.37456050428247883,0.37456050428247883,1,1.0
nfcorpus,0,PLAIN-2670,1000,1161,0.37456050428247883,0.37456050428247883,1,1.0
nfcorpus,0,PLAIN-2670,2000,2161,0.37456050428247883,0.37456050428247883,1,1.0
nfcorpus,0,PLAIN-2670,5000,3794,0.37456050428247883,0.37456050428247883,1,1.0
nfcorpus,0,PLAIN-2680,10,20,0.4752917543646042,0.4134433012577537,0,0.6
nfcorpus,0,PLAIN-2680,20,40,0.4576287922132952,0.4134433012577537,0,0.7
nfcorpus,0,PLAIN-2680,50,100,0.4134433012577537,0.4134433012577537,1,1.0
nfcorpus,0,PLAIN-2680,100,200,0.4134433012577537,0.4134433012577537,1,1.0
nfcorpus,0,PLAIN-2680,200,400,0.4134433012577537,0.4134433012577537,1,1.0
nfcorpus,0,PLAIN-2680,500,1000,0.4134433012577537,0.4134433012577537,1,1.0
nfcorpus,0,PLAIN-2680,1000,2000,0.4134433012577537,0.4134433012577537,1,1.0
nfcorpus,0,PLAIN-2680,2000,4000,0.4134433012577537,0.4134433012577537,1,1.0
nfcorpus,0,PLAIN-2680,5000,6018,0.4134433012577537,0.4134433012577537,1,1.0
nfcorpus,0,PLAIN-2690,10,20,0.47891465757282514,0.48181987444173785,0,0.55
nfcorpus,0,PLAIN-2690,20,40,0.44578754584563063,0.48181987444173785,0,0.75
nfcorpus,0,PLAIN-2690,50,100,0.48181987444173785,0.48181987444173785,0,0.75
nfcorpus,0,PLAIN-2690,100,200,0.48181987444173785,0.48181987444173785,0,0.75
nfcorpus,0,PLAIN-2690,200,400,0.48181987444173785,0.48181987444173785,1,1.0
nfcorpus,0,PLAIN-2690,500,883,0.48181987444173785,0.48181987444173785,1,1.0
nfcorpus,0,PLAIN-2690,1000,1383,0.48181987444173785,0.48181987444173785,1,1.0
nfcorpus,0,PLAIN-2690,2000,2383,0.48181987444173785,0.48181987444173785,1,1.0
nfcorpus,0,PLAIN-2690,5000,4016,0.48181987444173785,0.48181987444173785,1,1.0
nfcorpus,0,PLAIN-270,10,20,0.13886244387355454,0.13886244387355454,0,0.55
nfcorpus,0,PLAIN-270,20,40,0.13886244387355454,0.13886244387355454,0,0.6
nfcorpus,0,PLAIN-270,50,100,0.13886244387355454,0.13886244387355454,0,0.95
nfcorpus,0,PLAIN-270,100,200,0.13886244387355454,0.13886244387355454,1,1.0
nfcorpus,0,PLAIN-270,200,371,0.13886244387355454,0.13886244387355454,1,1.0
nfcorpus,0,PLAIN-270,500,671,0.13886244387355454,0.13886244387355454,1,1.0
nfcorpus,0,PLAIN-270,1000,1171,0.13886244387355454,0.13886244387355454,1,1.0
nfcorpus,0,PLAIN-270,2000,2171,0.13886244387355454,0.13886244387355454,1,1.0
nfcorpus,0,PLAIN-270,5000,3804,0.13886244387355454,0.13886244387355454,1,1.0
nfcorpus,0,PLAIN-2700,10,20,0.4548011210933178,0.1890570933316362,0,0.5
nfcorpus,0,PLAIN-2700,20,40,0.40485972052232055,0.1890570933316362,0,0.55
nfcorpus,0,PLAIN-2700,50,100,0.1890570933316362,0.1890570933316362,0,0.6
nfcorpus,0,PLAIN-2700,100,200,0.1890570933316362,0.1890570933316362,0,0.85
nfcorpus,0,PLAIN-2700,200,400,0.1890570933316362,0.1890570933316362,1,1.0
nfcorpus,0,PLAIN-2700,500,1000,0.1890570933316362,0.1890570933316362,1,1.0
nfcorpus,0,PLAIN-2700,1000,2000,0.1890570933316362,0.1890570933316362,1,1.0
nfcorpus,0,PLAIN-2700,2000,3287,0.1890570933316362,0.1890570933316362,1,1.0
nfcorpus,0,PLAIN-2700,5000,4920,0.1890570933316362,0.1890570933316362,1,1.0
nfcorpus,0,PLAIN-2710,10,20,0.6511401977467969,0.6163982004016603,0,0.5
nfcorpus,0,PLAIN-2710,20,40,0.6163982004016603,0.6163982004016603,0,0.7
nfcorpus,0,PLAIN-2710,50,100,0.6163982004016603,0.6163982004016603,0,0.75
nfcorpus,0,PLAIN-2710,100,200,0.6163982004016603,0.6163982004016603,0,0.9
nfcorpus,0,PLAIN-2710,200,400,0.6163982004016603,0.6163982004016603,1,1.0
nfcorpus,0,PLAIN-2710,500,1000,0.6163982004016603,0.6163982004016603,1,1.0
nfcorpus,0,PLAIN-2710,1000,2000,0.6163982004016603,0.6163982004016603,1,1.0
nfcorpus,0,PLAIN-2710,2000,3057,0.6163982004016603,0.6163982004016603,1,1.0
nfcorpus,0,PLAIN-2710,5000,4690,0.6163982004016603,0.6163982004016603,1,1.0
nfcorpus,0,PLAIN-2720,10,20,0.251902160397556,0.22009176629808017,0,0.55
nfcorpus,0,PLAIN-2720,20,40,0.251902160397556,0.22009176629808017,0,0.65
nfcorpus,0,PLAIN-2720,50,100,0.22009176629808017,0.22009176629808017,0,0.65
nfcorpus,0,PLAIN-2720,100,200,0.22009176629808017,0.22009176629808017,0,0.8
nfcorpus,0,PLAIN-2720,200,314,0.22009176629808017,0.22009176629808017,1,1.0
nfcorpus,0,PLAIN-2720,500,614,0.22009176629808017,0.22009176629808017,1,1.0
nfcorpus,0,PLAIN-2720,1000,1114,0.22009176629808017,0.22009176629808017,1,1.0
nfcorpus,0,PLAIN-2720,2000,2114,0.22009176629808017,0.22009176629808017,1,1.0
nfcorpus,0,PLAIN-2720,5000,3747,0.22009176629808017,0.22009176629808017,1,1.0
nfcorpus,0,PLAIN-2730,10,20,0.4998373064824658,0.45989447222640306,0,0.55
nfcorpus,0,PLAIN-2730,20,40,0.39185539612679154,0.45989447222640306,0,0.8
nfcorpus,0,PLAIN-2730,50,100,0.45989447222640306,0.45989447222640306,0,0.9
nfcorpus,0,PLAIN-2730,100,200,0.45989447222640306,0.45989447222640306,1,1.0
nfcorpus,0,PLAIN-2730,200,400,0.45989447222640306,0.45989447222640306,1,1.0
nfcorpus,0,PLAIN-2730,500,1000,0.45989447222640306,0.45989447222640306,1,1.0
nfcorpus,0,PLAIN-2730,1000,1550,0.45989447222640306,0.45989447222640306,1,1.0
nfcorpus,0,PLAIN-2730,2000,2550,0.45989447222640306,0.45989447222640306,1,1.0
nfcorpus,0,PLAIN-2730,5000,4183,0.45989447222640306,0.45989447222640306,1,1.0
nfcorpus,0,PLAIN-2740,10,20,0.6381921939326478,0.6436302892278353,0,0.5
nfcorpus,0,PLAIN-2740,20,40,0.6074322510985958,0.6436302892278353,0,0.6
nfcorpus,0,PLAIN-2740,50,100,0.6436302892278353,0.6436302892278353,0,0.7
nfcorpus,0,PLAIN-2740,100,200,0.6436302892278353,0.6436302892278353,0,0.85
nfcorpus,0,PLAIN-2740,200,400,0.6436302892278353,0.6436302892278353,0,0.95
nfcorpus,0,PLAIN-2740,500,1000,0.6436302892278353,0.6436302892278353,1,1.0
nfcorpus,0,PLAIN-2740,1000,2000,0.6436302892278353,0.6436302892278353,1,1.0
nfcorpus,0,PLAIN-2740,2000,4000,0.6436302892278353,0.6436302892278353,1,1.0
nfcorpus,0,PLAIN-2740,5000,6374,0.6436302892278353,0.6436302892278353,1,1.0
nfcorpus,0,PLAIN-2750,10,20,0.5919746058448214,0.5898716981851256,0,0.55
nfcorpus,0,PLAIN-2750,20,40,0.5898716981851256,0.5898716981851256,0,0.75
nfcorpus,0,PLAIN-2750,50,100,0.5898716981851256,0.5898716981851256,0,1.0
nfcorpus,0,PLAIN-2750,100,200,0.5898716981851256,0.5898716981851256,1,1.0
nfcorpus,0,PLAIN-2750,200,400,0.5898716981851256,0.5898716981851256,1,1.0
nfcorpus,0,PLAIN-2750,500,1000,0.5898716981851256,0.5898716981851256,1,1.0
nfcorpus,0,PLAIN-2750,1000,1877,0.5898716981851256,0.5898716981851256,1,1.0
