dataset,query_id,policy,batch,complete20,last_k,last_cost,terminal_accesses,unresolved_accesses,max_gap,max_gap_rank,max_share,k_at25,k_at50,k_at75
nfcorpus,PLAIN-997,dibud,1,1,20,20.0,100,80.0,1.0,1,0.05,5,10,15
nfcorpus,PLAIN-997,dibud,64,1,20,64.0,128,64.0,64.0,1,1.0,0,0,0
scifact,1,balanced,1,1,20,4916.0,6786,1870.0,1507.0,13,0.3065500406834825,10,12,14
scifact,1,balanced,64,1,20,4928.0,6848,1920.0,1472.0,13,0.2987012987012987,10,12,14
scifact,1,dibud,1,1,20,4916.0,6786,1870.0,1011.0,15,0.20565500406834825,10,13,15
scifact,1,dibud,64,1,20,4948.0,6804,1856.0,1024.0,15,0.20695230396119643,10,13,14
scifact,100,balanced,1,1,20,222.0,2168,1946.0,32.0,4,0.14414414414414414,3,7,15
scifact,100,balanced,64,1,20,256.0,2176,1920.0,128.0,1,0.5,0,9,9
scifact,100,dibud,1,1,20,222.0,1822,1600.0,31.0,4,0.13963963963963963,3,7,15
scifact,100,dibud,64,1,20,256.0,1856,1600.0,128.0,1,0.5,0,9,12
scifact,1012,balanced,1,1,20,874.0,6695,5821.0,160.0,19,0.18306636155606407,10,15,17
scifact,1012,balanced,64,1,20,896.0,6720,5824.0,128.0,1,0.14285714285714285,8,14,17
scifact,1012,dibud,1,1,20,782.0,6695,5913.0,135.0,19,0.17263427109974425,9,14,17
scifact,1012,dibud,64,1,20,832.0,6720,5888.0,128.0,1,0.15384615384615385,8,14,17
scifact,1014,balanced,1,1,20,2344.0,5600,3256.0,577.0,18,0.246160409556314,12,13,16
scifact,1014,balanced,64,1,20,2368.0,5632,3264.0,548.0,18,0.23141891891891891,11,13,16
scifact,1014,dibud,1,1,20,2344.0,5600,3256.0,577.0,18,0.246160409556314,12,13,16
scifact,1014,dibud,64,1,20,2368.0,5632,3264.0,548.0,18,0.23141891891891891,11,13,16
scifact,1019,balanced,1,1,20,4668.0,7249,2581.0,1766.0,17,0.3783204798628963,14,16,16
scifact,1019,balanced,64,1,20,4702.0,7262,2560.0,1664.0,17,0.35389196086771585,14,16,16
scifact,1019,dibud,1,1,20,4570.0,7249,2679.0,1766.0,17,0.3864332603938731,14,16,16
scifact,1019,dibud,64,1,20,4574.0,7262,2688.0,1664.0,17,0.36379536510712723,14,16,16
scifact,1020,balanced,1,1,20,250.0,5869,5619.0,48.0,13,0.192,8,11,13
scifact,1020,balanced,64,1,20,256.0,5824,5568.0,128.0,1,0.5,0,12,12
scifact,1020,dibud,1,1,20,243.0,4935,4692.0,46.0,13,0.18930041152263374,8,11,13
scifact,1020,dibud,64,1,20,256.0,4992,4736.0,128.0,1,0.5,0,12,12
scifact,1021,balanced,1,1,20,242.0,6434,6192.0,71.0,11,0.29338842975206614,10,10,15
scifact,1021,balanced,64,1,20,256.0,6528,6272.0,128.0,1,0.5,0,10,10
scifact,1021,dibud,1,1,20,234.0,5996,5762.0,64.0,11,0.27350427350427353,8,10,15
scifact,1021,dibud,64,1,20,256.0,6080,5824.0,128.0,1,0.5,0,10,12
scifact,1024,balanced,1,1,20,798.0,5828,5030.0,148.0,19,0.18546365914786966,10,14,18
scifact,1024,balanced,64,1,20,896.0,5888,4992.0,128.0,1,0.14285714285714285,8,14,18
scifact,1024,dibud,1,1,20,635.0,5828,5193.0,109.0,19,0.17165354330708663,10,14,18
scifact,1024,dibud,64,1,20,704.0,5890,5186.0,128.0,1,0.18181818181818182,8,14,18
scifact,1029,balanced,1,1,20,142.0,2414,2272.0,26.0,4,0.18309859154929578,3,7,12
scifact,1029,balanced,64,1,20,256.0,2432,2176.0,128.0,1,0.5,0,19,19
scifact,1029,dibud,1,1,20,134.0,1673,1539.0,23.0,4,0.17164179104477612,3,7,14
scifact,1029,dibud,64,1,20,192.0,1728,1536.0,128.0,1,0.6666666666666666,0,0,19
scifact,1041,balanced,1,1,20,61.0,2856,2795.0,10.0,9,0.16393442622950818,4,8,18
scifact,1041,balanced,64,1,20,128.0,2944,2816.0,128.0,1,1.0,0,0,0
scifact,1041,dibud,1,1,20,56.0,2656,2600.0,9.0,9,0.16071428571428573,3,8,16
scifact,1041,dibud,64,1,20,128.0,2752,2624.0,128.0,1,1.0,0,0,0
scifact,1049,balanced,1,1,20,1478.0,8693,7215.0,330.0,17,0.2232746955345061,11,16,17
scifact,1049,balanced,64,1,20,1536.0,8726,7190.0,384.0,17,0.25,11,16,17
scifact,1049,dibud,1,1,20,1249.0,8693,7444.0,271.0,17,0.21697357886309046,11,15,17
scifact,1049,dibud,64,1,20,1280.0,8704,7424.0,320.0,17,0.25,10,15,16
scifact,1062,balanced,1,1,20,201.0,1746,1545.0,28.0,11,0.13930348258706468,8,11,16
scifact,1062,balanced,64,1,20,256.0,1754,1498.0,128.0,1,0.5,0,14,14
scifact,1062,dibud,1,1,20,187.0,1746,1559.0,28.0,11,0.1497326203208556,8,10,16
scifact,1062,dibud,64,1,20,256.0,1792,1536.0,128.0,1,0.5,0,14,14
scifact,1086,balanced,1,1,20,916.0,8731,7815.0,192.0,19,0.2096069868995633,11,15,18
scifact,1086,balanced,64,1,20,1024.0,8753,7729.0,128.0,1,0.125,11,15,18
scifact,1086,dibud,1,1,20,772.0,8620,7848.0,151.0,19,0.1955958549222798,11,15,18
scifact,1086,dibud,64,1,20,832.0,8704,7872.0,128.0,1,0.15384615384615385,7,13,17
scifact,1088,balanced,1,1,20,502.0,6681,6179.0,118.0,15,0.2350597609561753,8,14,15
scifact,1088,balanced,64,1,20,512.0,6720,6208.0,128.0,1,0.25,8,14,15
scifact,1088,dibud,1,1,20,443.0,6681,6238.0,111.0,15,0.2505643340857788,5,13,14
scifact,1088,dibud,64,1,20,448.0,6720,6272.0,128.0,1,0.2857142857142857,0,9,14
scifact,1089,balanced,1,1,20,2096.0,5370,3274.0,768.0,20,0.366412213740458,14,17,19
scifact,1089,balanced,64,1,20,2176.0,5373,3197.0,768.0,20,0.35294117647058826,14,17,19
scifact,1089,dibud,1,1,20,1715.0,5278,3563.0,572.0,20,0.3335276967930029,13,17,19
scifact,1089,dibud,64,1,20,1792.0,5312,3520.0,576.0,20,0.32142857142857145,13,17,19
scifact,1099,balanced,1,1,20,87.0,1959,1872.0,12.0,8,0.13793103448275862,3,7,11
scifact,1099,balanced,64,1,20,128.0,2001,1873.0,128.0,1,1.0,0,0,0
scifact,1099,dibud,1,1,20,77.0,1959,1882.0,10.0,8,0.12987012987012986,3,7,13
scifact,1099,dibud,64,1,20,128.0,2001,1873.0,128.0,1,1.0,0,0,0
scifact,1100,balanced,1,1,20,111.0,3632,3521.0,19.0,4,0.17117117117117117,3,14,16
scifact,1100,balanced,64,1,20,128.0,3672,3544.0,128.0,1,1.0,0,0,0
scifact,1100,dibud,1,1,20,96.0,2297,2201.0,16.0,4,0.16666666666666666,3,13,15
scifact,1100,dibud,64,1,20,128.0,2328,2200.0,128.0,1,1.0,0,0,0
scifact,1104,balanced,1,1,20,207.0,2163,1956.0,42.0,17,0.2028985507246377,6,11,16
scifact,1104,balanced,64,1,20,256.0,2112,1856.0,128.0,1,0.5,0,15,16
scifact,1104,dibud,1,1,20,196.0,1666,1470.0,39.0,17,0.1989795918367347,6,11,16
scifact,1104,dibud,64,1,20,256.0,1728,1472.0,128.0,1,0.5,0,15,16
scifact,1107,balanced,1,1,20,69.0,5356,5287.0,12.0,4,0.17391304347826086,3,8,13
scifact,1107,balanced,64,1,20,128.0,5376,5248.0,128.0,1,1.0,0,0,0
scifact,1107,dibud,1,1,20,64.0,5356,5292.0,12.0,4,0.1875,3,8,13
scifact,1107,dibud,64,1,20,128.0,5376,5248.0,128.0,1,1.0,0,0,0
scifact,1110,balanced,1,1,20,969.0,5272,4303.0,168.0,9,0.17337461300309598,7,11,16
scifact,1110,balanced,64,1,20,960.0,5312,4352.0,128.0,1,0.13333333333333333,4,8,16
scifact,1110,dibud,1,1,20,902.0,5272,4370.0,173.0,17,0.1917960088691796,7,10,16
scifact,1110,dibud,64,1,20,960.0,5333,4373.0,128.0,1,0.13333333333333333,4,8,16
scifact,1121,balanced,1,1,20,135.0,6810,6675.0,22.0,12,0.16296296296296298,6,11,14
scifact,1121,balanced,64,1,20,192.0,6912,6720.0,128.0,1,0.6666666666666666,0,0,19
scifact,1121,dibud,1,1,20,129.0,5926,5797.0,19.0,12,0.14728682170542637,6,11,16
scifact,1121,dibud,64,1,20,192.0,6016,5824.0,128.0,1,0.6666666666666666,0,0,19
scifact,113,balanced,1,1,20,202.0,8169,7967.0,47.0,17,0.23267326732673269,10,16,18
scifact,113,balanced,64,1,20,256.0,8192,7936.0,128.0,1,0.5,0,17,17
scifact,113,dibud,1,1,20,169.0,8169,8000.0,46.0,17,0.27218934911242604,10,16,18
scifact,113,dibud,64,1,20,256.0,8192,7936.0,128.0,1,0.5,0,17,19
scifact,1130,balanced,1,1,20,197.0,2197,2000.0,50.0,17,0.25380710659898476,5,11,16
scifact,1130,balanced,64,1,20,256.0,2240,1984.0,128.0,1,0.5,0,14,16
scifact,1130,dibud,1,1,20,186.0,1720,1534.0,46.0,17,0.24731182795698925,4,11,16
scifact,1130,dibud,64,1,20,256.0,1792,1536.0,128.0,1,0.5,0,14,16
scifact,1132,balanced,1,1,20,103.0,1077,974.0,20.0,12,0.1941747572815534,7,10,17
scifact,1132,balanced,64,1,20,128.0,1088,960.0,128.0,1,1.0,0,0,0
scifact,1132,dibud,1,1,20,90.0,1048,958.0,19.0,12,0.2111111111111111,7,10,11
scifact,1132,dibud,64,1,20,128.0,1088,960.0,128.0,1,1.0,0,0,0
scifact,1137,balanced,1,1,20,152.0,1989,1837.0,38.0,20,0.25,6,11,19
scifact,1137,balanced,64,1,20,256.0,1992,1736.0,128.0,1,0.5,0,19,19
scifact,1137,dibud,1,1,20,127.0,1989,1862.0,29.0,20,0.2283464566929134,4,11,18
scifact,1137,dibud,64,1,20,192.0,2048,1856.0,128.0,1,0.6666666666666666,0,0,19
scifact,1140,balanced,1,1,20,364.0,3496,3132.0,62.0,17,0.17032967032967034,6,14,17
scifact,1140,balanced,64,1,20,384.0,3513,3129.0,128.0,1,0.3333333333333333,0,9,16
scifact,1140,dibud,1,1,20,350.0,3496,3146.0,60.0,17,0.17142857142857143,6,14,17
scifact,1140,dibud,64,1,20,384.0,3513,3129.0,128.0,1,0.3333333333333333,0,9,16
scifact,1144,balanced,1,1,20,326.0,5612,5286.0,62.0,7,0.1901840490797546,6,10,16
scifact,1144,balanced,64,1,20,384.0,5622,5238.0,128.0,1,0.3333333333333333,0,8,16
scifact,1144,dibud,1,1,20,293.0,5268,4975.0,58.0,7,0.19795221843003413,6,10,16
scifact,1144,dibud,64,1,20,384.0,5312,4928.0,128.0,1,0.3333333333333333,0,9,16
scifact,1146,balanced,1,1,20,178.0,3211,3033.0,28.0,3,0.15730337078651685,2,9,15
scifact,1146,balanced,64,1,20,256.0,3264,3008.0,128.0,1,0.5,0,15,15
scifact,1146,dibud,1,1,20,178.0,2657,2479.0,28.0,3,0.15730337078651685,2,9,15
scifact,1146,dibud,64,1,20,256.0,2752,2496.0,128.0,1,0.5,0,15,15
scifact,115,balanced,1,1,20,5137.0,6910,1773.0,2423.0,15,0.47167607553046526,11,13,14
scifact,115,balanced,64,1,20,5184.0,6912,1728.0,2368.0,15,0.4567901234567901,11,13,14
scifact,115,dibud,1,1,20,4875.0,6910,2035.0,2161.0,15,0.4432820512820513,11,13,14
scifact,115,dibud,64,1,20,4928.0,6942,2014.0,2112.0,15,0.42857142857142855,11,13,14
scifact,1150,balanced,1,1,20,234.0,7189,6955.0,32.0,13,0.13675213675213677,7,12,15
scifact,1150,balanced,64,1,20,256.0,7239,6983.0,128.0,1,0.5,0,12,12
scifact,1150,dibud,1,1,20,234.0,7189,6955.0,32.0,13,0.13675213675213677,7,12,15
scifact,1150,dibud,64,1,20,256.0,7232,6976.0,128.0,1,0.5,0,12,12
scifact,1163,balanced,1,1,20,6031.0,7582,1551.0,1440.0,18,0.2387663737356989,11,14,17
scifact,1163,balanced,64,1,20,6080.0,7614,1534.0,1408.0,18,0.23157894736842105,11,15,17
scifact,1163,dibud,1,1,20,4375.0,7582,3207.0,869.0,18,0.19862857142857143,11,13,17
scifact,1163,dibud,64,1,20,4480.0,7614,3134.0,896.0,18,0.2,11,13,17
scifact,1175,balanced,1,1,20,745.0,5481,4736.0,200.0,13,0.2684563758389262,7,12,14
scifact,1175,balanced,64,1,20,768.0,5530,4762.0,256.0,13,0.3333333333333333,6,12,12
scifact,1175,dibud,1,1,20,726.0,5481,4755.0,186.0,13,0.256198347107438,7,12,14
scifact,1175,dibud,64,1,20,768.0,5504,4736.0,192.0,13,0.25,6,12,13
scifact,1179,balanced,1,1,20,341.0,5349,5008.0,64.0,18,0.187683284457478,6,14,17
scifact,1179,balanced,64,1,20,384.0,5406,5022.0,128.0,1,0.3333333333333333,0,10,17
scifact,1179,dibud,1,1,20,323.0,5349,5026.0,64.0,18,0.19814241486068113,6,14,17
scifact,1179,dibud,64,1,20,384.0,5406,5022.0,128.0,1,0.3333333333333333,0,10,17
scifact,118,balanced,1,1,20,114.0,5426,5312.0,18.0,11,0.15789473684210525,6,10,15
scifact,118,balanced,64,1,20,128.0,5453,5325.0,128.0,1,1.0,0,0,0
scifact,118,dibud,1,1,20,100.0,5426,5326.0,14.0,7,0.14,6,10,14
scifact,118,dibud,64,1,20,128.0,5440,5312.0,128.0,1,1.0,0,0,0
scifact,1180,balanced,1,1,20,165.0,3514,3349.0,38.0,19,0.23030303030303031,11,14,18
scifact,1180,balanced,64,1,20,256.0,3520,3264.0,128.0,1,0.5,0,18,18
scifact,1180,dibud,1,1,20,152.0,3514,3362.0,37.0,19,0.24342105263157895,11,14,18
scifact,1180,dibud,64,1,20,256.0,3531,3275.0,128.0,1,0.5,0,18,18
scifact,1185,balanced,1,1,20,288.0,4447,4159.0,89.0,16,0.3090277777777778,6,14,15
scifact,1185,balanced,64,1,20,384.0,4416,4032.0,128.0,1,0.3333333333333333,0,13,18
scifact,1185,dibud,1,1,20,271.0,3337,3066.0,79.0,16,0.2915129151291513,6,13,15
scifact,1185,dibud,64,1,20,320.0,3392,3072.0,128.0,1,0.4,0,12,13
scifact,1187,balanced,1,1,20,428.0,3408,2980.0,72.0,6,0.16822429906542055,5,10,14
scifact,1187,balanced,64,1,20,512.0,3456,2944.0,128.0,1,0.25,8,13,18
scifact,1187,dibud,1,1,20,428.0,3238,2810.0,70.0,6,0.16355140186915887,5,11,14
scifact,1187,dibud,64,1,20,512.0,3264,2752.0,128.0,1,0.25,8,13,18
scifact,1191,balanced,1,1,20,2638.0,6761,4123.0,508.0,14,0.19257012888551933,7,11,13
scifact,1191,balanced,64,1,20,2688.0,6818,4130.0,512.0,14,0.19047619047619047,7,11,13
scifact,1191,dibud,1,1,20,2002.0,6761,4759.0,327.0,13,0.16333666333666333,7,11,12
scifact,1191,dibud,64,1,20,2048.0,6818,4770.0,384.0,8,0.1875,7,11,12
scifact,1194,balanced,1,1,20,386.0,6924,6538.0,63.0,20,0.16321243523316062,6,13,16
scifact,1194,balanced,64,1,20,512.0,6981,6469.0,128.0,1,0.25,6,15,19
scifact,1194,dibud,1,1,20,355.0,6924,6569.0,52.0,7,0.14647887323943662,6,12,15
scifact,1194,dibud,64,1,20,448.0,6976,6528.0,128.0,1,0.2857142857142857,0,6,15
scifact,1196,balanced,1,1,20,2045.0,7999,5954.0,604.0,17,0.29535452322738387,13,16,19
scifact,1196,balanced,64,1,20,1984.0,8044,6060.0,640.0,17,0.3225806451612903,13,16,19
scifact,1196,dibud,1,1,20,1828.0,7999,6171.0,539.0,17,0.2948577680525164,13,16,19
scifact,1196,dibud,64,1,20,1856.0,8044,6188.0,576.0,17,0.3103448275862069,13,16,18
scifact,1197,balanced,1,1,20,2243.0,7664,5421.0,846.0,20,0.37717342844404816,15,16,19
scifact,1197,balanced,64,1,20,2240.0,7724,5484.0,896.0,20,0.4,14,16,19
scifact,1197,dibud,1,1,20,1718.0,7664,5946.0,578.0,20,0.33643771827706637,14,16,19
scifact,1197,dibud,64,1,20,1792.0,7724,5932.0,640.0,20,0.35714285714285715,14,16,19
scifact,1199,balanced,1,1,20,323.0,6873,6550.0,62.0,13,0.19195046439628483,11,14,16
scifact,1199,balanced,64,1,20,384.0,6848,6464.0,128.0,1,0.3333333333333333,0,12,17
scifact,1199,dibud,1,1,20,305.0,6095,5790.0,61.0,13,0.2,10,14,16
scifact,1199,dibud,64,1,20,384.0,6144,5760.0,128.0,1,0.3333333333333333,0,12,17
scifact,1200,balanced,1,1,20,3156.0,9180,6024.0,1030.0,20,0.32636248415716096,10,16,19
scifact,1200,balanced,64,1,20,3200.0,9216,6016.0,1024.0,20,0.32,10,16,19
scifact,1200,dibud,1,1,20,2403.0,9180,6777.0,691.0,20,0.2875572201414898,9,16,19
scifact,1200,dibud,64,1,20,2432.0,9216,6784.0,640.0,20,0.2631578947368421,8,16,19
scifact,1202,balanced,1,1,20,451.0,5226,4775.0,90.0,10,0.19955654101995565,8,10,14
scifact,1202,balanced,64,1,20,512.0,5248,4736.0,128.0,1,0.25,9,11,15
scifact,1202,dibud,1,1,20,424.0,4654,4230.0,73.0,10,0.1721698113207547,8,11,15
scifact,1202,dibud,64,1,20,512.0,4672,4160.0,128.0,1,0.25,9,11,15
scifact,1204,balanced,1,1,20,621.0,6590,5969.0,104.0,13,0.16747181964573268,8,12,15
scifact,1204,balanced,64,1,20,576.0,6628,6052.0,128.0,1,0.2222222222222222,7,11,12
scifact,1204,dibud,1,1,20,548.0,6590,6042.0,104.0,13,0.1897810218978102,8,11,13
scifact,1204,dibud,64,1,20,576.0,6628,6052.0,128.0,1,0.2222222222222222,7,11,12
scifact,1207,balanced,1,1,20,518.0,8192,7674.0,118.0,18,0.2277992277992278,12,16,17
scifact,1207,balanced,64,1,20,640.0,8192,7552.0,128.0,1,0.2,12,16,17
scifact,1207,dibud,1,1,20,441.0,8192,7751.0,97.0,18,0.2199546485260771,10,16,17
scifact,1207,dibud,64,1,20,512.0,8192,7680.0,128.0,1,0.25,12,16,17
scifact,1213,balanced,1,1,20,367.0,4666,4299.0,86.0,18,0.23433242506811988,5,14,17
scifact,1213,balanced,64,1,20,384.0,4736,4352.0,128.0,1,0.3333333333333333,0,9,17
scifact,1213,dibud,1,1,20,353.0,4528,4175.0,82.0,18,0.23229461756373937,4,14,17
scifact,1213,dibud,64,1,20,384.0,4608,4224.0,128.0,1,0.3333333333333333,0,9,17
scifact,1216,balanced,1,1,20,561.0,6653,6092.0,98.0,13,0.1746880570409982,6,12,15
scifact,1216,balanced,64,1,20,640.0,6675,6035.0,128.0,1,0.2,6,12,16
scifact,1216,dibud,1,1,20,560.0,6653,6093.0,89.0,13,0.15892857142857142,6,12,15
scifact,1216,dibud,64,1,20,640.0,6675,6035.0,128.0,1,0.2,6,12,16
scifact,1221,balanced,1,1,20,445.0,5766,5321.0,58.0,16,0.1303370786516854,6,11,15
scifact,1221,balanced,64,1,20,448.0,5811,5363.0,128.0,1,0.2857142857142857,0,8,13
scifact,1221,dibud,1,1,20,413.0,5766,5353.0,54.0,16,0.13075060532687652,6,11,15
scifact,1221,dibud,64,1,20,448.0,5811,5363.0,128.0,1,0.2857142857142857,0,8,13
scifact,1225,balanced,1,1,20,283.0,4228,3945.0,56.0,4,0.1978798586572438,3,9,16
scifact,1225,balanced,64,1,20,320.0,4288,3968.0,128.0,1,0.4,0,9,12
scifact,1225,dibud,1,1,20,250.0,4228,3978.0,55.0,4,0.22,3,9,16
scifact,1225,dibud,64,1,20,320.0,4288,3968.0,128.0,1,0.4,0,9,12
scifact,1226,balanced,1,1,20,3056.0,8110,5054.0,1646.0,20,0.5386125654450262,14,19,19
scifact,1226,balanced,64,1,20,3072.0,8192,5120.0,1536.0,20,0.5,14,19,19
scifact,1226,dibud,1,1,20,2105.0,7982,5877.0,823.0,20,0.39097387173396675,14,18,19
scifact,1226,dibud,64,1,20,2176.0,8064,5888.0,768.0,20,0.35294117647058826,14,18,19
scifact,1232,balanced,1,1,20,521.0,7216,6695.0,88.0,17,0.1689059500959693,8,12,16
scifact,1232,balanced,64,1,20,576.0,7246,6670.0,128.0,1,0.2222222222222222,8,12,15
scifact,1232,dibud,1,1,20,464.0,7216,6752.0,76.0,17,0.16379310344827586,8,12,15
scifact,1232,dibud,64,1,20,576.0,7246,6670.0,128.0,1,0.2222222222222222,8,12,15
scifact,124,balanced,1,1,20,102.0,7259,7157.0,15.0,17,0.14705882352941177,9,14,16
scifact,124,balanced,64,1,20,128.0,7271,7143.0,128.0,1,1.0,0,0,0
scifact,124,dibud,1,1,20,97.0,6872,6775.0,15.0,17,0.15463917525773196,9,13,16
scifact,124,dibud,64,1,20,128.0,6911,6783.0,128.0,1,1.0,0,0,0
scifact,1241,balanced,1,1,20,77.0,2925,2848.0,14.0,2,0.18181818181818182,2,8,13
scifact,1241,balanced,64,1,20,128.0,2880,2752.0,128.0,1,1.0,0,0,0
scifact,1241,dibud,1,1,20,73.0,2109,2036.0,14.0,2,0.1917808219178082,2,8,11
scifact,1241,dibud,64,1,20,128.0,2176,2048.0,128.0,1,1.0,0,0,0
scifact,1245,balanced,1,1,20,768.0,7209,6441.0,232.0,19,0.3020833333333333,11,16,18
scifact,1245,balanced,64,1,20,768.0,7209,6441.0,256.0,19,0.3333333333333333,8,16,18
scifact,1245,dibud,1,1,20,687.0,7209,6522.0,198.0,19,0.28820960698689957,9,16,18
scifact,1245,dibud,64,1,20,704.0,7209,6505.0,192.0,19,0.2727272727272727,8,12,18
scifact,1259,balanced,1,1,20,206.0,7619,7413.0,26.0,6,0.1262135922330097,6,11,17
scifact,1259,balanced,64,1,20,256.0,7616,7360.0,128.0,1,0.5,0,12,12
scifact,1259,dibud,1,1,20,180.0,6043,5863.0,26.0,6,0.14444444444444443,5,10,17
scifact,1259,dibud,64,1,20,256.0,6080,5824.0,128.0,1,0.5,0,12,18
scifact,1262,balanced,1,1,20,139.0,4148,4009.0,20.0,11,0.14388489208633093,4,10,15
scifact,1262,balanced,64,1,20,192.0,4224,4032.0,128.0,1,0.6666666666666666,0,0,18
scifact,1262,dibud,1,1,20,126.0,2605,2479.0,20.0,11,0.15873015873015872,4,10,15
scifact,1262,dibud,64,1,20,192.0,2688,2496.0,128.0,1,0.6666666666666666,0,0,18
scifact,1266,balanced,1,1,20,72.0,836,764.0,16.0,2,0.2222222222222222,3,8,14
scifact,1266,balanced,64,1,20,128.0,896,768.0,128.0,1,1.0,0,0,0
scifact,1266,dibud,1,1,20,66.0,740,674.0,16.0,2,0.24242424242424243,1,8,14
scifact,1266,dibud,64,1,20,128.0,832,704.0,128.0,1,1.0,0,0,0
scifact,127,balanced,1,1,20,2212.0,6468,4256.0,324.0,14,0.14647377938517178,10,12,16
scifact,127,balanced,64,1,20,2304.0,6528,4224.0,384.0,11,0.16666666666666666,10,12,16
scifact,127,dibud,1,1,20,2027.0,6468,4441.0,279.0,11,0.13764183522446966,10,12,16
scifact,127,dibud,64,1,20,2112.0,6528,4416.0,320.0,11,0.15151515151515152,10,12,16
scifact,1270,balanced,1,1,20,449.0,4506,4057.0,100.0,20,0.22271714922049,8,14,18
scifact,1270,balanced,64,1,20,448.0,4544,4096.0,128.0,1,0.2857142857142857,0,9,19
scifact,1270,dibud,1,1,20,380.0,4506,4126.0,78.0,20,0.20526315789473684,8,13,16
