dataset,snapshot,query_id,policy,batch,budget,accesses,dense,sparse,known,stop,k,k_lower,k_upper,k20,ndcg20,full_ndcg20,cost20,baseline20_complete,budget20_cost,elapsed_seconds,baseline_cost_lower,capped_cost_upper,ndcg20_upper
nfcorpus,0,PLAIN-2240,dibud,1,256,256,247,9,1,budget,6,6,6,6,0.5311778327782406,0.6510292794847371,2233,1,256,0.0240697860717773,2233.0,256.0,0.5311778327782406
nfcorpus,0,PLAIN-2240,dibud,1,512,512,503,9,1,budget,6,6,6,6,0.5311778327782406,0.6510292794847371,2233,1,512,0.0240707397460937,2233.0,512.0,0.5311778327782406
nfcorpus,0,PLAIN-2240,dibud,1,1024,1024,1015,9,1,budget,6,6,6,6,0.5311778327782406,0.6510292794847371,2233,1,1024,0.0240707397460937,2233.0,1024.0,0.5311778327782406
nfcorpus,0,PLAIN-2240,dibud,1,2048,2048,2039,9,1,budget,6,6,6,6,0.5311778327782406,0.6510292794847371,2233,1,2048,0.0240707397460937,2233.0,2048.0,0.5311778327782406
nfcorpus,0,PLAIN-2240,dibud,1,4096,2233,2224,9,1,cap100,100,100,100,20,0.6510292794847371,0.6510292794847371,2233,1,2233,0.0240707397460937,2233.0,2233.0,0.6510292794847371
nfcorpus,0,PLAIN-2240,dibud,1,8192,2233,2224,9,1,cap100,100,100,100,20,0.6510292794847371,0.6510292794847371,2233,1,2233,0.0240707397460937,2233.0,2233.0,0.6510292794847371
nfcorpus,0,PLAIN-2240,dibud,1,10000,2233,2224,9,1,cap100,100,100,100,20,0.6510292794847371,0.6510292794847371,2233,1,2233,0.0240707397460937,2233.0,2233.0,0.6510292794847371
nfcorpus,0,PLAIN-2250,dibud,1,128,128,119,9,1,budget,2,2,2,2,0.0,0.1443403143827212,1707,1,128,0.023306131362915,1707.0,128.0,0.0
nfcorpus,0,PLAIN-2250,dibud,1,256,256,247,9,1,budget,5,5,5,5,0.0,0.1443403143827212,1707,1,256,0.023306131362915,1707.0,256.0,0.0
nfcorpus,0,PLAIN-2250,dibud,1,512,512,503,9,1,budget,6,6,6,6,0.0,0.1443403143827212,1707,1,512,0.0233070850372314,1707.0,512.0,0.0
nfcorpus,0,PLAIN-2250,dibud,1,1024,1024,1015,9,1,budget,7,7,7,7,0.0,0.1443403143827212,1707,1,1024,0.0233070850372314,1707.0,1024.0,0.0
nfcorpus,0,PLAIN-2250,dibud,1,2048,1707,1698,9,1,cap100,100,100,100,20,0.1443403143827212,0.1443403143827212,1707,1,1707,0.0233070850372314,1707.0,1707.0,0.1443403143827212
nfcorpus,0,PLAIN-2250,dibud,1,4096,1707,1698,9,1,cap100,100,100,100,20,0.1443403143827212,0.1443403143827212,1707,1,1707,0.0233070850372314,1707.0,1707.0,0.1443403143827212
nfcorpus,0,PLAIN-2250,dibud,1,8192,1707,1698,9,1,cap100,100,100,100,20,0.1443403143827212,0.1443403143827212,1707,1,1707,0.0233070850372314,1707.0,1707.0,0.1443403143827212
nfcorpus,0,PLAIN-2250,dibud,1,10000,1707,1698,9,1,cap100,100,100,100,20,0.1443403143827212,0.1443403143827212,1707,1,1707,0.0233080387115478,1707.0,1707.0,0.1443403143827212
nfcorpus,0,PLAIN-2261,dibud,1,128,128,62,66,1,budget,10,10,10,10,0.4144463450064782,0.4144463450064782,361,1,128,0.0334730148315429,361.0,128.0,0.4144463450064782
nfcorpus,0,PLAIN-2261,dibud,1,256,256,145,111,1,budget,16,16,16,16,0.4144463450064782,0.4144463450064782,361,1,256,0.0334739685058593,361.0,256.0,0.4144463450064782
nfcorpus,0,PLAIN-2261,dibud,1,512,512,304,208,1,budget,25,25,25,20,0.4144463450064782,0.4144463450064782,361,1,361,0.0334739685058593,361.0,361.0,0.4144463450064782
nfcorpus,0,PLAIN-2261,dibud,1,1024,1024,550,474,1,budget,41,41,41,20,0.4144463450064782,0.4144463450064782,361,1,361,0.0334739685058593,361.0,361.0,0.4144463450064782
nfcorpus,0,PLAIN-2261,dibud,1,2048,2048,1574,474,1,budget,80,80,80,20,0.4144463450064782,0.4144463450064782,361,1,361,0.0334739685058593,361.0,361.0,0.4144463450064782
nfcorpus,0,PLAIN-2261,dibud,1,4096,2991,2517,474,1,cap100,100,100,100,20,0.4144463450064782,0.4144463450064782,361,1,361,0.0334751605987548,361.0,361.0,0.4144463450064782
nfcorpus,0,PLAIN-2261,dibud,1,8192,2991,2517,474,1,cap100,100,100,100,20,0.4144463450064782,0.4144463450064782,361,1,361,0.0334751605987548,361.0,361.0,0.4144463450064782
nfcorpus,0,PLAIN-2261,dibud,1,10000,2991,2517,474,1,cap100,100,100,100,20,0.4144463450064782,0.4144463450064782,361,1,361,0.0334751605987548,361.0,361.0,0.4144463450064782
nfcorpus,0,PLAIN-227,dibud,1,128,128,64,64,1,budget,12,12,12,12,0.0,0.0328649705675769,527,1,128,0.0477628707885742,527.0,128.0,0.0
nfcorpus,0,PLAIN-227,dibud,1,256,256,124,132,1,budget,15,15,15,15,0.0,0.0328649705675769,527,1,256,0.0477628707885742,527.0,256.0,0.0
nfcorpus,0,PLAIN-227,dibud,1,512,512,239,273,1,budget,19,19,19,19,0.0328649705675769,0.0328649705675769,527,1,512,0.0477640628814697,527.0,512.0,0.0328649705675769
nfcorpus,0,PLAIN-227,dibud,1,1024,1024,339,685,1,budget,25,25,25,20,0.0328649705675769,0.0328649705675769,527,1,527,0.0477640628814697,527.0,527.0,0.0328649705675769
nfcorpus,0,PLAIN-227,dibud,1,2048,2048,586,1462,1,budget,34,34,34,20,0.0328649705675769,0.0328649705675769,527,1,527,0.0477640628814697,527.0,527.0,0.0328649705675769
nfcorpus,0,PLAIN-227,dibud,1,4096,4096,2532,1564,1,budget,66,66,66,20,0.0328649705675769,0.0328649705675769,527,1,527,0.0477650165557861,527.0,527.0,0.0328649705675769
nfcorpus,0,PLAIN-227,dibud,1,8192,4750,3186,1564,1,cap100,100,100,100,20,0.0328649705675769,0.0328649705675769,527,1,527,0.0477650165557861,527.0,527.0,0.0328649705675769
nfcorpus,0,PLAIN-227,dibud,1,10000,4750,3186,1564,1,cap100,100,100,100,20,0.0328649705675769,0.0328649705675769,527,1,527,0.0477650165557861,527.0,527.0,0.0328649705675769
nfcorpus,0,PLAIN-2271,dibud,1,128,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0125899314880371,20.0,20.0,0.0
nfcorpus,0,PLAIN-2271,dibud,1,256,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0125908851623535,20.0,20.0,0.0
nfcorpus,0,PLAIN-2271,dibud,1,512,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0125908851623535,20.0,20.0,0.0
nfcorpus,0,PLAIN-2271,dibud,1,1024,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0125918388366699,20.0,20.0,0.0
nfcorpus,0,PLAIN-2271,dibud,1,2048,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0125918388366699,20.0,20.0,0.0
nfcorpus,0,PLAIN-2271,dibud,1,4096,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0125918388366699,20.0,20.0,0.0
nfcorpus,0,PLAIN-2271,dibud,1,8192,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0125918388366699,20.0,20.0,0.0
nfcorpus,0,PLAIN-2271,dibud,1,10000,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0125918388366699,20.0,20.0,0.0
nfcorpus,0,PLAIN-2281,dibud,1,128,128,125,3,1,budget,1,1,1,1,0.0,0.2559580248098155,372,1,128,0.013639211654663,372.0,128.0,0.0
nfcorpus,0,PLAIN-2281,dibud,1,256,256,253,3,1,budget,2,2,2,2,0.0,0.2559580248098155,372,1,256,0.0136401653289794,372.0,256.0,0.0
nfcorpus,0,PLAIN-2281,dibud,1,512,372,369,3,1,cap100,100,100,100,20,0.2559580248098155,0.2559580248098155,372,1,372,0.0136401653289794,372.0,372.0,0.2559580248098155
nfcorpus,0,PLAIN-2281,dibud,1,1024,372,369,3,1,cap100,100,100,100,20,0.2559580248098155,0.2559580248098155,372,1,372,0.0136401653289794,372.0,372.0,0.2559580248098155
nfcorpus,0,PLAIN-2281,dibud,1,2048,372,369,3,1,cap100,100,100,100,20,0.2559580248098155,0.2559580248098155,372,1,372,0.0136411190032958,372.0,372.0,0.2559580248098155
nfcorpus,0,PLAIN-2281,dibud,1,4096,372,369,3,1,cap100,100,100,100,20,0.2559580248098155,0.2559580248098155,372,1,372,0.0136411190032958,372.0,372.0,0.2559580248098155
nfcorpus,0,PLAIN-2281,dibud,1,8192,372,369,3,1,cap100,100,100,100,20,0.2559580248098155,0.2559580248098155,372,1,372,0.0136411190032958,372.0,372.0,0.2559580248098155
nfcorpus,0,PLAIN-2281,dibud,1,10000,372,369,3,1,cap100,100,100,100,20,0.2559580248098155,0.2559580248098155,372,1,372,0.0136411190032958,372.0,372.0,0.2559580248098155
nfcorpus,0,PLAIN-2291,dibud,1,128,128,64,64,1,budget,7,7,7,7,0.0,0.098039285831357,488,1,128,0.0324800014495849,488.0,128.0,0.0
nfcorpus,0,PLAIN-2291,dibud,1,256,256,128,128,1,budget,13,13,13,13,0.098039285831357,0.098039285831357,488,1,256,0.0324809551239013,488.0,256.0,0.098039285831357
nfcorpus,0,PLAIN-2291,dibud,1,512,512,269,243,1,budget,20,20,20,20,0.098039285831357,0.098039285831357,488,1,488,0.0324809551239013,488.0,488.0,0.098039285831357
nfcorpus,0,PLAIN-2291,dibud,1,1024,1024,512,512,1,budget,32,32,32,20,0.098039285831357,0.098039285831357,488,1,488,0.0324821472167968,488.0,488.0,0.098039285831357
nfcorpus,0,PLAIN-2291,dibud,1,2048,2048,1259,789,1,budget,38,38,38,20,0.098039285831357,0.098039285831357,488,1,488,0.0324821472167968,488.0,488.0,0.098039285831357
nfcorpus,0,PLAIN-2291,dibud,1,4096,2886,1679,1207,1,cap100,100,100,100,20,0.098039285831357,0.098039285831357,488,1,488,0.0324821472167968,488.0,488.0,0.098039285831357
nfcorpus,0,PLAIN-2291,dibud,1,8192,2886,1679,1207,1,cap100,100,100,100,20,0.098039285831357,0.098039285831357,488,1,488,0.0324821472167968,488.0,488.0,0.098039285831357
nfcorpus,0,PLAIN-2291,dibud,1,10000,2886,1679,1207,1,cap100,100,100,100,20,0.098039285831357,0.098039285831357,488,1,488,0.0324821472167968,488.0,488.0,0.098039285831357
nfcorpus,0,PLAIN-23,dibud,1,128,128,74,54,1,budget,9,9,9,9,0.4493072039514897,0.5355934294436562,536,1,128,0.049574851989746,536.0,128.0,0.4493072039514897
nfcorpus,0,PLAIN-23,dibud,1,256,256,146,110,1,budget,14,14,14,14,0.495965037779675,0.5355934294436562,536,1,256,0.0495760440826416,536.0,256.0,0.495965037779675
nfcorpus,0,PLAIN-23,dibud,1,512,512,305,207,1,budget,18,18,18,18,0.495965037779675,0.5355934294436562,536,1,512,0.049576997756958,536.0,512.0,0.495965037779675
nfcorpus,0,PLAIN-23,dibud,1,1024,1024,635,389,1,budget,28,28,28,20,0.5355934294436562,0.5355934294436562,536,1,536,0.049576997756958,536.0,536.0,0.5355934294436562
nfcorpus,0,PLAIN-23,dibud,1,2048,2048,1534,514,1,budget,32,32,32,20,0.5355934294436562,0.5355934294436562,536,1,536,0.049576997756958,536.0,536.0,0.5355934294436562
nfcorpus,0,PLAIN-23,dibud,1,4096,4096,2412,1684,1,budget,58,58,58,20,0.5355934294436562,0.5355934294436562,536,1,536,0.049576997756958,536.0,536.0,0.5355934294436562
nfcorpus,0,PLAIN-23,dibud,1,8192,4936,2849,2087,1,cap100,100,100,100,20,0.5355934294436562,0.5355934294436562,536,1,536,0.0495779514312744,536.0,536.0,0.5355934294436562
nfcorpus,0,PLAIN-23,dibud,1,10000,4936,2849,2087,1,cap100,100,100,100,20,0.5355934294436562,0.5355934294436562,536,1,536,0.0495779514312744,536.0,536.0,0.5355934294436562
nfcorpus,0,PLAIN-2301,dibud,1,128,128,66,62,1,budget,1,1,1,1,0.0,0.0,3081,1,128,0.0425379276275634,3081.0,128.0,0.0
nfcorpus,0,PLAIN-2301,dibud,1,256,256,128,128,1,budget,2,2,2,2,0.0,0.0,3081,1,256,0.0425379276275634,3081.0,256.0,0.0
nfcorpus,0,PLAIN-2301,dibud,1,512,512,270,242,1,budget,3,3,3,3,0.0,0.0,3081,1,512,0.0425391197204589,3081.0,512.0,0.0
nfcorpus,0,PLAIN-2301,dibud,1,1024,1024,512,512,1,budget,5,5,5,5,0.0,0.0,3081,1,1024,0.0425391197204589,3081.0,1024.0,0.0
nfcorpus,0,PLAIN-2301,dibud,1,2048,2048,1154,894,1,budget,8,8,8,8,0.0,0.0,3081,1,2048,0.0425391197204589,3081.0,2048.0,0.0
nfcorpus,0,PLAIN-2301,dibud,1,4096,4096,3202,894,1,budget,92,92,92,20,0.0,0.0,3081,1,3081,0.0425391197204589,3081.0,3081.0,0.0
nfcorpus,0,PLAIN-2301,dibud,1,8192,4205,3311,894,1,cap100,100,100,100,20,0.0,0.0,3081,1,3081,0.0425391197204589,3081.0,3081.0,0.0
nfcorpus,0,PLAIN-2301,dibud,1,10000,4205,3311,894,1,cap100,100,100,100,20,0.0,0.0,3081,1,3081,0.0425400733947753,3081.0,3081.0,0.0
nfcorpus,0,PLAIN-2311,dibud,1,128,128,125,3,1,budget,0,0,0,0,0.0,0.0,2963,1,128,0.0289525985717773,2963.0,128.0,0.0
nfcorpus,0,PLAIN-2311,dibud,1,256,256,253,3,1,budget,0,0,0,0,0.0,0.0,2963,1,256,0.0289537906646728,2963.0,256.0,0.0
nfcorpus,0,PLAIN-2311,dibud,1,512,512,509,3,1,budget,0,0,0,0,0.0,0.0,2963,1,512,0.0289537906646728,2963.0,512.0,0.0
nfcorpus,0,PLAIN-2311,dibud,1,1024,1024,1021,3,1,budget,1,1,1,1,0.0,0.0,2963,1,1024,0.0289537906646728,2963.0,1024.0,0.0
nfcorpus,0,PLAIN-2311,dibud,1,2048,2048,2045,3,1,budget,2,2,2,2,0.0,0.0,2963,1,2048,0.0289537906646728,2963.0,2048.0,0.0
nfcorpus,0,PLAIN-2311,dibud,1,4096,2963,2960,3,1,cap100,100,100,100,20,0.0,0.0,2963,1,2963,0.0289537906646728,2963.0,2963.0,0.0
nfcorpus,0,PLAIN-2311,dibud,1,8192,2963,2960,3,1,cap100,100,100,100,20,0.0,0.0,2963,1,2963,0.0289547443389892,2963.0,2963.0,0.0
nfcorpus,0,PLAIN-2311,dibud,1,10000,2963,2960,3,1,cap100,100,100,100,20,0.0,0.0,2963,1,2963,0.0289547443389892,2963.0,2963.0,0.0
nfcorpus,0,PLAIN-2321,dibud,1,128,128,64,64,1,budget,1,1,1,1,0.0,0.0,1153,1,128,0.025238037109375,1153.0,128.0,0.0
nfcorpus,0,PLAIN-2321,dibud,1,256,256,180,76,1,budget,5,5,5,5,0.0,0.0,1153,1,256,0.0252389907836914,1153.0,256.0,0.0
nfcorpus,0,PLAIN-2321,dibud,1,512,512,436,76,1,budget,8,8,8,8,0.0,0.0,1153,1,512,0.0252389907836914,1153.0,512.0,0.0
nfcorpus,0,PLAIN-2321,dibud,1,1024,1024,948,76,1,budget,9,9,9,9,0.0,0.0,1153,1,1024,0.0252401828765869,1153.0,1024.0,0.0
nfcorpus,0,PLAIN-2321,dibud,1,2048,1939,1863,76,1,cap100,100,100,100,20,0.0,0.0,1153,1,1153,0.0252401828765869,1153.0,1153.0,0.0
nfcorpus,0,PLAIN-2321,dibud,1,4096,1939,1863,76,1,cap100,100,100,100,20,0.0,0.0,1153,1,1153,0.0252401828765869,1153.0,1153.0,0.0
nfcorpus,0,PLAIN-2321,dibud,1,8192,1939,1863,76,1,cap100,100,100,100,20,0.0,0.0,1153,1,1153,0.0252401828765869,1153.0,1153.0,0.0
nfcorpus,0,PLAIN-2321,dibud,1,10000,1939,1863,76,1,cap100,100,100,100,20,0.0,0.0,1153,1,1153,0.0252411365509033,1153.0,1153.0,0.0
nfcorpus,0,PLAIN-2332,dibud,1,128,128,62,66,1,budget,12,12,12,12,0.3299636902511074,0.4326224401919367,250,1,128,0.0367729663848876,250.0,128.0,0.3299636902511074
nfcorpus,0,PLAIN-2332,dibud,1,256,256,124,132,1,budget,21,21,21,20,0.4326224401919367,0.4326224401919367,250,1,250,0.0367729663848876,250.0,250.0,0.4326224401919367
nfcorpus,0,PLAIN-2332,dibud,1,512,512,296,216,1,budget,42,42,42,20,0.4326224401919367,0.4326224401919367,250,1,250,0.036773681640625,250.0,250.0,0.4326224401919367
nfcorpus,0,PLAIN-2332,dibud,1,1024,1024,808,216,1,budget,80,80,80,20,0.4326224401919367,0.4326224401919367,250,1,250,0.036773681640625,250.0,250.0,0.4326224401919367
nfcorpus,0,PLAIN-2332,dibud,1,2048,2048,1832,216,1,budget,85,85,85,20,0.4326224401919367,0.4326224401919367,250,1,250,0.036773681640625,250.0,250.0,0.4326224401919367
nfcorpus,0,PLAIN-2332,dibud,1,4096,3400,3184,216,1,cap100,100,100,100,20,0.4326224401919367,0.4326224401919367,250,1,250,0.036773681640625,250.0,250.0,0.4326224401919367
nfcorpus,0,PLAIN-2332,dibud,1,8192,3400,3184,216,1,cap100,100,100,100,20,0.4326224401919367,0.4326224401919367,250,1,250,0.036773681640625,250.0,250.0,0.4326224401919367
nfcorpus,0,PLAIN-2332,dibud,1,10000,3400,3184,216,1,cap100,100,100,100,20,0.4326224401919367,0.4326224401919367,250,1,250,0.0367748737335205,250.0,250.0,0.4326224401919367
nfcorpus,0,PLAIN-2343,dibud,1,128,128,64,64,1,budget,4,4,4,4,0.0,0.0,574,1,128,0.0390248298645019,574.0,128.0,0.0
nfcorpus,0,PLAIN-2343,dibud,1,256,256,128,128,1,budget,7,7,7,7,0.0,0.0,574,1,256,0.0390248298645019,574.0,256.0,0.0
nfcorpus,0,PLAIN-2343,dibud,1,512,512,273,239,1,budget,16,16,16,16,0.0,0.0,574,1,512,0.0390248298645019,574.0,512.0,0.0
nfcorpus,0,PLAIN-2343,dibud,1,1024,1024,785,239,1,budget,29,29,29,20,0.0,0.0,574,1,574,0.0390257835388183,574.0,574.0,0.0
nfcorpus,0,PLAIN-2343,dibud,1,2048,2048,1809,239,1,budget,54,54,54,20,0.0,0.0,574,1,574,0.0390257835388183,574.0,574.0,0.0
nfcorpus,0,PLAIN-2343,dibud,1,4096,3831,3592,239,1,cap100,100,100,100,20,0.0,0.0,574,1,574,0.0390257835388183,574.0,574.0,0.0
nfcorpus,0,PLAIN-2343,dibud,1,8192,3831,3592,239,1,cap100,100,100,100,20,0.0,0.0,574,1,574,0.0390257835388183,574.0,574.0,0.0
nfcorpus,0,PLAIN-2343,dibud,1,10000,3831,3592,239,1,cap100,100,100,100,20,0.0,0.0,574,1,574,0.0390257835388183,574.0,574.0,0.0
nfcorpus,0,PLAIN-2354,dibud,1,128,128,75,53,1,budget,17,17,17,17,0.4852285551163225,0.4852285551163225,145,1,128,0.0154039859771728,145.0,128.0,0.4852285551163225
nfcorpus,0,PLAIN-2354,dibud,1,256,256,131,125,1,budget,40,40,40,20,0.4852285551163225,0.4852285551163225,145,1,145,0.0154039859771728,145.0,145.0,0.4852285551163225
nfcorpus,0,PLAIN-2354,dibud,1,512,512,351,161,1,budget,90,90,90,20,0.4852285551163225,0.4852285551163225,145,1,145,0.0154051780700683,145.0,145.0,0.4852285551163225
nfcorpus,0,PLAIN-2354,dibud,1,1024,544,383,161,1,cap100,100,100,100,20,0.4852285551163225,0.4852285551163225,145,1,145,0.0154051780700683,145.0,145.0,0.4852285551163225
nfcorpus,0,PLAIN-2354,dibud,1,2048,544,383,161,1,cap100,100,100,100,20,0.4852285551163225,0.4852285551163225,145,1,145,0.0154051780700683,145.0,145.0,0.4852285551163225
nfcorpus,0,PLAIN-2354,dibud,1,4096,544,383,161,1,cap100,100,100,100,20,0.4852285551163225,0.4852285551163225,145,1,145,0.0154051780700683,145.0,145.0,0.4852285551163225
nfcorpus,0,PLAIN-2354,dibud,1,8192,544,383,161,1,cap100,100,100,100,20,0.4852285551163225,0.4852285551163225,145,1,145,0.0154051780700683,145.0,145.0,0.4852285551163225
nfcorpus,0,PLAIN-2354,dibud,1,10000,544,383,161,1,cap100,100,100,100,20,0.4852285551163225,0.4852285551163225,145,1,145,0.0154051780700683,145.0,145.0,0.4852285551163225
nfcorpus,0,PLAIN-2364,dibud,1,128,128,56,72,1,budget,16,16,16,16,0.0,0.0,174,1,128,0.0320849418640136,174.0,128.0,0.0
nfcorpus,0,PLAIN-2364,dibud,1,256,256,109,147,1,budget,25,25,25,20,0.0,0.0,174,1,174,0.0320861339569091,174.0,174.0,0.0
nfcorpus,0,PLAIN-2364,dibud,1,512,512,203,309,1,budget,29,29,29,20,0.0,0.0,174,1,174,0.0320861339569091,174.0,174.0,0.0
nfcorpus,0,PLAIN-2364,dibud,1,1024,1024,565,459,1,budget,46,46,46,20,0.0,0.0,174,1,174,0.0320870876312255,174.0,174.0,0.0
nfcorpus,0,PLAIN-2364,dibud,1,2048,2048,1589,459,1,budget,94,94,94,20,0.0,0.0,174,1,174,0.0320870876312255,174.0,174.0,0.0
nfcorpus,0,PLAIN-2364,dibud,1,4096,2751,2292,459,1,cap100,100,100,100,20,0.0,0.0,174,1,174,0.0320870876312255,174.0,174.0,0.0
nfcorpus,0,PLAIN-2364,dibud,1,8192,2751,2292,459,1,cap100,100,100,100,20,0.0,0.0,174,1,174,0.0320870876312255,174.0,174.0,0.0
nfcorpus,0,PLAIN-2364,dibud,1,10000,2751,2292,459,1,cap100,100,100,100,20,0.0,0.0,174,1,174,0.0320870876312255,174.0,174.0,0.0
nfcorpus,0,PLAIN-2375,dibud,1,128,128,66,62,1,budget,2,2,2,2,0.0,0.0,2204,1,128,0.035071849822998,2204.0,128.0,0.0
nfcorpus,0,PLAIN-2375,dibud,1,256,256,142,114,1,budget,2,2,2,2,0.0,0.0,2204,1,256,0.0350730419158935,2204.0,256.0,0.0
nfcorpus,0,PLAIN-2375,dibud,1,512,512,398,114,1,budget,3,3,3,3,0.0,0.0,2204,1,512,0.0350730419158935,2204.0,512.0,0.0
nfcorpus,0,PLAIN-2375,dibud,1,1024,1024,910,114,1,budget,9,9,9,9,0.0,0.0,2204,1,1024,0.0350730419158935,2204.0,1024.0,0.0
nfcorpus,0,PLAIN-2375,dibud,1,2048,2048,1934,114,1,budget,18,18,18,18,0.0,0.0,2204,1,2048,0.0350739955902099,2204.0,2048.0,0.0
nfcorpus,0,PLAIN-2375,dibud,1,4096,3317,3203,114,1,cap100,100,100,100,20,0.0,0.0,2204,1,2204,0.0350739955902099,2204.0,2204.0,0.0
nfcorpus,0,PLAIN-2375,dibud,1,8192,3317,3203,114,1,cap100,100,100,100,20,0.0,0.0,2204,1,2204,0.0350739955902099,2204.0,2204.0,0.0
nfcorpus,0,PLAIN-2375,dibud,1,10000,3317,3203,114,1,cap100,100,100,100,20,0.0,0.0,2204,1,2204,0.0350739955902099,2204.0,2204.0,0.0
nfcorpus,0,PLAIN-238,dibud,1,128,128,62,66,1,budget,5,5,5,5,0.0896172872033434,0.0896172872033434,463,1,128,0.0509829521179199,463.0,128.0,0.0896172872033434
nfcorpus,0,PLAIN-238,dibud,1,256,256,123,133,1,budget,13,13,13,13,0.0896172872033434,0.0896172872033434,463,1,256,0.0509829521179199,463.0,256.0,0.0896172872033434
nfcorpus,0,PLAIN-238,dibud,1,512,512,245,267,1,budget,22,22,22,20,0.0896172872033434,0.0896172872033434,463,1,463,0.0509839057922363,463.0,463.0,0.0896172872033434
nfcorpus,0,PLAIN-238,dibud,1,1024,1024,296,728,1,budget,25,25,25,20,0.0896172872033434,0.0896172872033434,463,1,463,0.0509839057922363,463.0,463.0,0.0896172872033434
nfcorpus,0,PLAIN-238,dibud,1,2048,2048,476,1572,1,budget,38,38,38,20,0.0896172872033434,0.0896172872033434,463,1,463,0.0509839057922363,463.0,463.0,0.0896172872033434
nfcorpus,0,PLAIN-238,dibud,1,4096,4096,2396,1700,1,budget,59,59,59,20,0.0896172872033434,0.0896172872033434,463,1,463,0.0509839057922363,463.0,463.0,0.0896172872033434
nfcorpus,0,PLAIN-238,dibud,1,8192,5182,3482,1700,1,cap100,100,100,100,20,0.0896172872033434,0.0896172872033434,463,1,463,0.0509839057922363,463.0,463.0,0.0896172872033434
nfcorpus,0,PLAIN-238,dibud,1,10000,5182,3482,1700,1,cap100,100,100,100,20,0.0896172872033434,0.0896172872033434,463,1,463,0.0509850978851318,463.0,463.0,0.0896172872033434
nfcorpus,0,PLAIN-2386,dibud,1,128,128,125,3,1,budget,2,2,2,2,0.0,0.0898578192851522,1082,1,128,0.0173611640930175,1082.0,128.0,0.0
nfcorpus,0,PLAIN-2386,dibud,1,256,256,253,3,1,budget,2,2,2,2,0.0,0.0898578192851522,1082,1,256,0.017362356185913,1082.0,256.0,0.0
nfcorpus,0,PLAIN-2386,dibud,1,512,512,509,3,1,budget,2,2,2,2,0.0,0.0898578192851522,1082,1,512,0.017362356185913,1082.0,512.0,0.0
nfcorpus,0,PLAIN-2386,dibud,1,1024,1024,1021,3,1,budget,2,2,2,2,0.0,0.0898578192851522,1082,1,1024,0.017362356185913,1082.0,1024.0,0.0
nfcorpus,0,PLAIN-2386,dibud,1,2048,1082,1079,3,1,cap100,100,100,100,20,0.0898578192851522,0.0898578192851522,1082,1,1082,0.0173633098602294,1082.0,1082.0,0.0898578192851522
nfcorpus,0,PLAIN-2386,dibud,1,4096,1082,1079,3,1,cap100,100,100,100,20,0.0898578192851522,0.0898578192851522,1082,1,1082,0.0173633098602294,1082.0,1082.0,0.0898578192851522
nfcorpus,0,PLAIN-2386,dibud,1,8192,1082,1079,3,1,cap100,100,100,100,20,0.0898578192851522,0.0898578192851522,1082,1,1082,0.0173633098602294,1082.0,1082.0,0.0898578192851522
nfcorpus,0,PLAIN-2386,dibud,1,10000,1082,1079,3,1,cap100,100,100,100,20,0.0898578192851522,0.0898578192851522,1082,1,1082,0.0173633098602294,1082.0,1082.0,0.0898578192851522
nfcorpus,0,PLAIN-2396,dibud,1,128,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0116400718688964,20.0,20.0,0.0
nfcorpus,0,PLAIN-2396,dibud,1,256,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0116410255432128,20.0,20.0,0.0
nfcorpus,0,PLAIN-2396,dibud,1,512,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0116410255432128,20.0,20.0,0.0
nfcorpus,0,PLAIN-2396,dibud,1,1024,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0116422176361083,20.0,20.0,0.0
nfcorpus,0,PLAIN-2396,dibud,1,2048,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0116422176361083,20.0,20.0,0.0
nfcorpus,0,PLAIN-2396,dibud,1,4096,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0116422176361083,20.0,20.0,0.0
nfcorpus,0,PLAIN-2396,dibud,1,8192,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0116422176361083,20.0,20.0,0.0
nfcorpus,0,PLAIN-2396,dibud,1,10000,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0116422176361083,20.0,20.0,0.0
nfcorpus,0,PLAIN-2408,dibud,1,128,100,100,0,1,cap100,100,100,100,20,0.1765135681024634,0.1765135681024634,20,1,20,0.0115151405334472,20.0,20.0,0.1765135681024634
nfcorpus,0,PLAIN-2408,dibud,1,256,100,100,0,1,cap100,100,100,100,20,0.1765135681024634,0.1765135681024634,20,1,20,0.0115158557891845,20.0,20.0,0.1765135681024634
