dataset,snapshot,query_id,policy,batch,budget,accesses,dense,sparse,known,stop,k,k_lower,k_upper,k20,ndcg20,full_ndcg20,cost20,baseline20_complete,budget20_cost,elapsed_seconds
scifact,0,913,balanced,64,1024,1024,512,512,1,budget,25,25,25,20,0.3562071871080222,0.3562071871080222,640,1,640,0.10943722724914551
scifact,0,913,balanced,64,2048,2048,1248,800,1,budget,55,55,55,20,0.3562071871080222,0.3562071871080222,640,1,640,0.10943722724914551
scifact,0,913,balanced,64,4096,4096,3296,800,1,budget,58,58,58,20,0.3562071871080222,0.3562071871080222,640,1,640,0.10943722724914551
scifact,0,913,balanced,64,8192,4160,3360,800,1,cap100,100,100,100,20,0.3562071871080222,0.3562071871080222,640,1,640,0.10943722724914551
scifact,0,913,balanced,64,10000,4160,3360,800,1,cap100,100,100,100,20,0.3562071871080222,0.3562071871080222,640,1,640,0.10943722724914551
scifact,0,914,dibud,1,128,128,58,70,1,budget,9,9,9,9,0.43067655807339306,0.43067655807339306,544,1,128,0.057724952697753906
scifact,0,914,dibud,1,256,256,114,142,1,budget,13,13,13,13,0.43067655807339306,0.43067655807339306,544,1,256,0.05772590637207031
scifact,0,914,dibud,1,512,512,175,337,1,budget,19,19,19,19,0.43067655807339306,0.43067655807339306,544,1,512,0.05772590637207031
scifact,0,914,dibud,1,1024,1024,276,748,1,budget,25,25,25,20,0.43067655807339306,0.43067655807339306,544,1,544,0.05772686004638672
scifact,0,914,dibud,1,2048,2048,438,1610,1,budget,38,38,38,20,0.43067655807339306,0.43067655807339306,544,1,544,0.05772686004638672
scifact,0,914,dibud,1,4096,4096,1473,2623,1,budget,75,75,75,20,0.43067655807339306,0.43067655807339306,544,1,544,0.05772686004638672
scifact,0,914,dibud,1,8192,5446,2823,2623,1,cap100,100,100,100,20,0.43067655807339306,0.43067655807339306,544,1,544,0.05772686004638672
scifact,0,914,dibud,1,10000,5446,2823,2623,1,cap100,100,100,100,20,0.43067655807339306,0.43067655807339306,544,1,544,0.057727813720703125
scifact,0,914,balanced,1,128,128,64,64,1,budget,9,9,9,9,0.43067655807339306,0.43067655807339306,722,1,128,0.11544084548950195
scifact,0,914,balanced,1,256,256,128,128,1,budget,12,12,12,12,0.43067655807339306,0.43067655807339306,722,1,256,0.11544179916381836
scifact,0,914,balanced,1,512,512,256,256,1,budget,18,18,18,18,0.43067655807339306,0.43067655807339306,722,1,512,0.11544179916381836
scifact,0,914,balanced,1,1024,1024,512,512,1,budget,23,23,23,20,0.43067655807339306,0.43067655807339306,722,1,722,0.11544179916381836
scifact,0,914,balanced,1,2048,2048,1024,1024,1,budget,25,25,25,20,0.43067655807339306,0.43067655807339306,722,1,722,0.11544275283813477
scifact,0,914,balanced,1,4096,4096,2048,2048,1,budget,38,38,38,20,0.43067655807339306,0.43067655807339306,722,1,722,0.11544275283813477
scifact,0,914,balanced,1,8192,5446,2823,2623,1,cap100,100,100,100,20,0.43067655807339306,0.43067655807339306,722,1,722,0.11544275283813477
scifact,0,914,balanced,1,10000,5446,2823,2623,1,cap100,100,100,100,20,0.43067655807339306,0.43067655807339306,722,1,722,0.11544275283813477
scifact,0,914,dibud,64,128,128,64,64,1,budget,9,9,9,9,0.43067655807339306,0.43067655807339306,576,1,128,0.13197898864746094
scifact,0,914,dibud,64,256,256,128,128,1,budget,12,12,12,12,0.43067655807339306,0.43067655807339306,576,1,256,0.13197994232177734
scifact,0,914,dibud,64,512,512,192,320,1,budget,19,19,19,19,0.43067655807339306,0.43067655807339306,576,1,512,0.13197994232177734
scifact,0,914,dibud,64,1024,1024,320,704,1,budget,25,25,25,20,0.43067655807339306,0.43067655807339306,576,1,576,0.13197994232177734
scifact,0,914,dibud,64,2048,2048,448,1600,1,budget,38,38,38,20,0.43067655807339306,0.43067655807339306,576,1,576,0.13198089599609375
scifact,0,914,dibud,64,4096,4096,1473,2623,1,budget,75,75,75,20,0.43067655807339306,0.43067655807339306,576,1,576,0.13198089599609375
scifact,0,914,dibud,64,8192,5504,2881,2623,1,cap100,100,100,100,20,0.43067655807339306,0.43067655807339306,576,1,576,0.13198089599609375
scifact,0,914,dibud,64,10000,5504,2881,2623,1,cap100,100,100,100,20,0.43067655807339306,0.43067655807339306,576,1,576,0.13198089599609375
scifact,0,914,balanced,64,128,128,64,64,1,budget,9,9,9,9,0.43067655807339306,0.43067655807339306,768,1,128,0.15082287788391113
scifact,0,914,balanced,64,256,256,128,128,1,budget,12,12,12,12,0.43067655807339306,0.43067655807339306,768,1,256,0.15082287788391113
scifact,0,914,balanced,64,512,512,256,256,1,budget,18,18,18,18,0.43067655807339306,0.43067655807339306,768,1,512,0.15082383155822754
scifact,0,914,balanced,64,1024,1024,512,512,1,budget,23,23,23,20,0.43067655807339306,0.43067655807339306,768,1,768,0.15082383155822754
scifact,0,914,balanced,64,2048,2048,1024,1024,1,budget,25,25,25,20,0.43067655807339306,0.43067655807339306,768,1,768,0.15082383155822754
scifact,0,914,balanced,64,4096,4096,2048,2048,1,budget,38,38,38,20,0.43067655807339306,0.43067655807339306,768,1,768,0.15082383155822754
scifact,0,914,balanced,64,8192,5503,2880,2623,1,cap100,100,100,100,20,0.43067655807339306,0.43067655807339306,768,1,768,0.15082383155822754
scifact,0,914,balanced,64,10000,5503,2880,2623,1,cap100,100,100,100,20,0.43067655807339306,0.43067655807339306,768,1,768,0.15082478523254395
scifact,0,921,dibud,1,128,128,58,70,1,budget,13,13,13,13,1.0,1.0,193,1,128,0.046894073486328125
scifact,0,921,dibud,1,256,256,97,159,1,budget,21,21,21,20,1.0,1.0,193,1,193,0.04689526557922363
scifact,0,921,dibud,1,512,512,171,341,1,budget,29,29,29,20,1.0,1.0,193,1,193,0.04689526557922363
scifact,0,921,dibud,1,1024,1024,267,757,1,budget,36,36,36,20,1.0,1.0,193,1,193,0.04689526557922363
scifact,0,921,dibud,1,2048,2048,355,1693,1,budget,37,37,37,20,1.0,1.0,193,1,193,0.04689621925354004
scifact,0,921,dibud,1,4096,4096,1384,2712,1,budget,83,83,83,20,1.0,1.0,193,1,193,0.04689621925354004
scifact,0,921,dibud,1,8192,4827,1384,3443,1,cap100,100,100,100,20,1.0,1.0,193,1,193,0.04689621925354004
scifact,0,921,dibud,1,10000,4827,1384,3443,1,cap100,100,100,100,20,1.0,1.0,193,1,193,0.04689621925354004
scifact,0,921,balanced,1,128,128,64,64,1,budget,12,12,12,12,1.0,1.0,222,1,128,0.11635398864746094
scifact,0,921,balanced,1,256,256,128,128,1,budget,21,21,21,20,1.0,1.0,222,1,222,0.11635518074035645
scifact,0,921,balanced,1,512,512,256,256,1,budget,26,26,26,20,1.0,1.0,222,1,222,0.11635518074035645
scifact,0,921,balanced,1,1024,1024,512,512,1,budget,34,34,34,20,1.0,1.0,222,1,222,0.11635518074035645
scifact,0,921,balanced,1,2048,2048,1024,1024,1,budget,37,37,37,20,1.0,1.0,222,1,222,0.11635518074035645
scifact,0,921,balanced,1,4096,4096,2048,2048,1,budget,81,81,81,20,1.0,1.0,222,1,222,0.11635613441467285
scifact,0,921,balanced,1,8192,6886,3443,3443,1,cap100,100,100,100,20,1.0,1.0,222,1,222,0.11635613441467285
scifact,0,921,balanced,1,10000,6886,3443,3443,1,cap100,100,100,100,20,1.0,1.0,222,1,222,0.11635613441467285
scifact,0,921,dibud,64,128,128,64,64,1,budget,12,12,12,12,1.0,1.0,256,1,128,0.1343522071838379
scifact,0,921,dibud,64,256,256,128,128,1,budget,21,21,21,20,1.0,1.0,256,1,256,0.1343522071838379
scifact,0,921,dibud,64,512,512,192,320,1,budget,29,29,29,20,1.0,1.0,256,1,256,0.1343531608581543
scifact,0,921,dibud,64,1024,1024,320,704,1,budget,35,35,35,20,1.0,1.0,256,1,256,0.1343531608581543
scifact,0,921,dibud,64,2048,2048,384,1664,1,budget,37,37,37,20,1.0,1.0,256,1,256,0.1343531608581543
scifact,0,921,dibud,64,4096,4096,1408,2688,1,budget,83,83,83,20,1.0,1.0,256,1,256,0.1343531608581543
scifact,0,921,dibud,64,8192,4851,1408,3443,1,cap100,100,100,100,20,1.0,1.0,256,1,256,0.1343531608581543
scifact,0,921,dibud,64,10000,4851,1408,3443,1,cap100,100,100,100,20,1.0,1.0,256,1,256,0.1343531608581543
scifact,0,921,balanced,64,128,128,64,64,1,budget,12,12,12,12,1.0,1.0,256,1,128,0.15316295623779297
scifact,0,921,balanced,64,256,256,128,128,1,budget,21,21,21,20,1.0,1.0,256,1,256,0.15316295623779297
scifact,0,921,balanced,64,512,512,256,256,1,budget,26,26,26,20,1.0,1.0,256,1,256,0.15316414833068848
scifact,0,921,balanced,64,1024,1024,512,512,1,budget,34,34,34,20,1.0,1.0,256,1,256,0.15316414833068848
scifact,0,921,balanced,64,2048,2048,1024,1024,1,budget,37,37,37,20,1.0,1.0,256,1,256,0.15316414833068848
scifact,0,921,balanced,64,4096,4096,2048,2048,1,budget,81,81,81,20,1.0,1.0,256,1,256,0.15316414833068848
scifact,0,921,balanced,64,8192,6899,3456,3443,1,cap100,100,100,100,20,1.0,1.0,256,1,256,0.15316510200500488
scifact,0,921,balanced,64,10000,6899,3456,3443,1,cap100,100,100,100,20,1.0,1.0,256,1,256,0.15316510200500488
scifact,0,922,dibud,1,128,128,60,68,1,budget,16,16,16,16,1.0,1.0,155,1,128,0.06785893440246582
scifact,0,922,dibud,1,256,256,104,152,1,budget,30,30,30,20,1.0,1.0,155,1,155,0.06785988807678223
scifact,0,922,dibud,1,512,512,292,220,1,budget,56,56,56,20,1.0,1.0,155,1,155,0.06785988807678223
scifact,0,922,dibud,1,1024,1024,577,447,1,budget,72,72,72,20,1.0,1.0,155,1,155,0.06785988807678223
scifact,0,922,dibud,1,2048,2048,1249,799,1,budget,83,83,83,20,1.0,1.0,155,1,155,0.06786108016967773
scifact,0,922,dibud,1,4096,4096,2819,1277,1,budget,87,87,87,20,1.0,1.0,155,1,155,0.06786108016967773
scifact,0,922,dibud,1,8192,7782,3902,3880,1,cap100,100,100,100,20,1.0,1.0,155,1,155,0.06786108016967773
scifact,0,922,dibud,1,10000,7782,3902,3880,1,cap100,100,100,100,20,1.0,1.0,155,1,155,0.06786108016967773
scifact,0,922,balanced,1,128,128,64,64,1,budget,14,14,14,14,1.0,1.0,164,1,128,0.15108990669250488
scifact,0,922,balanced,1,256,256,128,128,1,budget,29,29,29,20,1.0,1.0,164,1,164,0.15108990669250488
scifact,0,922,balanced,1,512,512,256,256,1,budget,54,54,54,20,1.0,1.0,164,1,164,0.15108990669250488
scifact,0,922,balanced,1,1024,1024,512,512,1,budget,71,71,71,20,1.0,1.0,164,1,164,0.1510908603668213
scifact,0,922,balanced,1,2048,2048,1024,1024,1,budget,82,82,82,20,1.0,1.0,164,1,164,0.1510908603668213
scifact,0,922,balanced,1,4096,4096,2048,2048,1,budget,87,87,87,20,1.0,1.0,164,1,164,0.1510908603668213
scifact,0,922,balanced,1,8192,7803,3902,3901,1,cap100,100,100,100,20,1.0,1.0,164,1,164,0.1510908603668213
scifact,0,922,balanced,1,10000,7803,3902,3901,1,cap100,100,100,100,20,1.0,1.0,164,1,164,0.1510908603668213
scifact,0,922,dibud,64,128,128,64,64,1,budget,14,14,14,14,1.0,1.0,256,1,128,0.178847074508667
scifact,0,922,dibud,64,256,256,128,128,1,budget,29,29,29,20,1.0,1.0,256,1,256,0.1788480281829834
scifact,0,922,dibud,64,512,512,256,256,1,budget,54,54,54,20,1.0,1.0,256,1,256,0.1788480281829834
scifact,0,922,dibud,64,1024,1024,576,448,1,budget,72,72,72,20,1.0,1.0,256,1,256,0.1788480281829834
scifact,0,922,dibud,64,2048,2048,1216,832,1,budget,83,83,83,20,1.0,1.0,256,1,256,0.1788480281829834
scifact,0,922,dibud,64,4096,4096,2816,1280,1,budget,87,87,87,20,1.0,1.0,256,1,256,0.1788480281829834
scifact,0,922,dibud,64,8192,7808,3904,3904,1,cap100,100,100,100,20,1.0,1.0,256,1,256,0.1788489818572998
scifact,0,922,dibud,64,10000,7808,3904,3904,1,cap100,100,100,100,20,1.0,1.0,256,1,256,0.1788489818572998
scifact,0,922,balanced,64,128,128,64,64,1,budget,14,14,14,14,1.0,1.0,256,1,128,0.2019498348236084
scifact,0,922,balanced,64,256,256,128,128,1,budget,29,29,29,20,1.0,1.0,256,1,256,0.2019510269165039
scifact,0,922,balanced,64,512,512,256,256,1,budget,54,54,54,20,1.0,1.0,256,1,256,0.2019510269165039
scifact,0,922,balanced,64,1024,1024,512,512,1,budget,71,71,71,20,1.0,1.0,256,1,256,0.2019510269165039
scifact,0,922,balanced,64,2048,2048,1024,1024,1,budget,82,82,82,20,1.0,1.0,256,1,256,0.2019510269165039
scifact,0,922,balanced,64,4096,4096,2048,2048,1,budget,87,87,87,20,1.0,1.0,256,1,256,0.2019519805908203
scifact,0,922,balanced,64,8192,7808,3904,3904,1,cap100,100,100,100,20,1.0,1.0,256,1,256,0.2019519805908203
scifact,0,922,balanced,64,10000,7808,3904,3904,1,cap100,100,100,100,20,1.0,1.0,256,1,256,0.2019519805908203
scifact,0,936,dibud,1,128,128,58,70,1,budget,10,10,10,10,1.0,1.0,246,1,128,0.05407285690307617
scifact,0,936,dibud,1,256,256,115,141,1,budget,21,21,21,20,1.0,1.0,246,1,246,0.05407381057739258
scifact,0,936,dibud,1,512,512,187,325,1,budget,30,30,30,20,1.0,1.0,246,1,246,0.05407381057739258
scifact,0,936,dibud,1,1024,1024,228,796,1,budget,34,34,34,20,1.0,1.0,246,1,246,0.05407381057739258
scifact,0,936,dibud,1,2048,2048,1084,964,1,budget,73,73,73,20,1.0,1.0,246,1,246,0.05407381057739258
scifact,0,936,dibud,1,4096,4096,3132,964,1,budget,80,80,80,20,1.0,1.0,246,1,246,0.054074764251708984
scifact,0,936,dibud,1,8192,6127,5163,964,1,cap100,100,100,100,20,1.0,1.0,246,1,246,0.054074764251708984
scifact,0,936,dibud,1,10000,6127,5163,964,1,cap100,100,100,100,20,1.0,1.0,246,1,246,0.054074764251708984
scifact,0,936,balanced,1,128,128,64,64,1,budget,9,9,9,9,1.0,1.0,272,1,128,0.12003087997436523
scifact,0,936,balanced,1,256,256,128,128,1,budget,18,18,18,18,1.0,1.0,272,1,256,0.12003183364868164
scifact,0,936,balanced,1,512,512,256,256,1,budget,28,28,28,20,1.0,1.0,272,1,272,0.12003183364868164
scifact,0,936,balanced,1,1024,1024,512,512,1,budget,32,32,32,20,1.0,1.0,272,1,272,0.12003302574157715
scifact,0,936,balanced,1,2048,2048,1084,964,1,budget,73,73,73,20,1.0,1.0,272,1,272,0.12003302574157715
scifact,0,936,balanced,1,4096,4096,3132,964,1,budget,80,80,80,20,1.0,1.0,272,1,272,0.12003302574157715
scifact,0,936,balanced,1,8192,6127,5163,964,1,cap100,100,100,100,20,1.0,1.0,272,1,272,0.12003302574157715
scifact,0,936,balanced,1,10000,6127,5163,964,1,cap100,100,100,100,20,1.0,1.0,272,1,272,0.12003302574157715
scifact,0,936,dibud,64,128,128,64,64,1,budget,9,9,9,9,1.0,1.0,320,1,128,0.14195466041564941
scifact,0,936,dibud,64,256,256,128,128,1,budget,18,18,18,18,1.0,1.0,320,1,256,0.14195585250854492
scifact,0,936,dibud,64,512,512,192,320,1,budget,30,30,30,20,1.0,1.0,320,1,320,0.14195585250854492
scifact,0,936,dibud,64,1024,1024,256,768,1,budget,34,34,34,20,1.0,1.0,320,1,320,0.14195680618286133
scifact,0,936,dibud,64,2048,2048,1084,964,1,budget,73,73,73,20,1.0,1.0,320,1,320,0.14195680618286133
scifact,0,936,dibud,64,4096,4096,3132,964,1,budget,80,80,80,20,1.0,1.0,320,1,320,0.14195680618286133
scifact,0,936,dibud,64,8192,6144,5180,964,1,cap100,100,100,100,20,1.0,1.0,320,1,320,0.14195680618286133
scifact,0,936,dibud,64,10000,6144,5180,964,1,cap100,100,100,100,20,1.0,1.0,320,1,320,0.14195680618286133
scifact,0,936,balanced,64,128,128,64,64,1,budget,9,9,9,9,1.0,1.0,384,1,128,0.16279387474060059
scifact,0,936,balanced,64,256,256,128,128,1,budget,18,18,18,18,1.0,1.0,384,1,256,0.162794828414917
scifact,0,936,balanced,64,512,512,256,256,1,budget,28,28,28,20,1.0,1.0,384,1,384,0.162794828414917
scifact,0,936,balanced,64,1024,1024,512,512,1,budget,32,32,32,20,1.0,1.0,384,1,384,0.162794828414917
scifact,0,936,balanced,64,2048,2048,1084,964,1,budget,73,73,73,20,1.0,1.0,384,1,384,0.162794828414917
scifact,0,936,balanced,64,4096,4096,3132,964,1,budget,80,80,80,20,1.0,1.0,384,1,384,0.162794828414917
scifact,0,936,balanced,64,8192,6144,5180,964,1,cap100,100,100,100,20,1.0,1.0,384,1,384,0.1627960205078125
scifact,0,936,balanced,64,10000,6144,5180,964,1,cap100,100,100,100,20,1.0,1.0,384,1,384,0.1627960205078125
scifact,0,94,dibud,1,128,128,66,62,1,budget,1,1,1,1,1.0,1.0,4496,1,128,0.06028389930725098
scifact,0,94,dibud,1,256,256,128,128,1,budget,1,1,1,1,1.0,1.0,4496,1,256,0.06028485298156738
scifact,0,94,dibud,1,512,512,256,256,1,budget,7,7,7,7,1.0,1.0,4496,1,512,0.06028485298156738
scifact,0,94,dibud,1,1024,1024,512,512,1,budget,8,8,8,8,1.0,1.0,4496,1,1024,0.06028485298156738
scifact,0,94,dibud,1,2048,2048,1024,1024,1,budget,11,11,11,11,1.0,1.0,4496,1,2048,0.06028604507446289
scifact,0,94,dibud,1,4096,4096,2048,2048,1,budget,12,12,12,12,1.0,1.0,4496,1,4096,0.06028604507446289
scifact,0,94,dibud,1,8192,6829,4389,2440,1,cap100,100,100,100,20,1.0,1.0,4496,1,4496,0.06028604507446289
scifact,0,94,dibud,1,10000,6829,4389,2440,1,cap100,100,100,100,20,1.0,1.0,4496,1,4496,0.06028604507446289
scifact,0,94,balanced,1,128,128,64,64,1,budget,1,1,1,1,1.0,1.0,4880,1,128,0.12067794799804688
scifact,0,94,balanced,1,256,256,128,128,1,budget,1,1,1,1,1.0,1.0,4880,1,256,0.12067794799804688
scifact,0,94,balanced,1,512,512,256,256,1,budget,7,7,7,7,1.0,1.0,4880,1,512,0.12067890167236328
scifact,0,94,balanced,1,1024,1024,512,512,1,budget,8,8,8,8,1.0,1.0,4880,1,1024,0.12067890167236328
scifact,0,94,balanced,1,2048,2048,1024,1024,1,budget,11,11,11,11,1.0,1.0,4880,1,2048,0.12067890167236328
scifact,0,94,balanced,1,4096,4096,2048,2048,1,budget,12,12,12,12,1.0,1.0,4880,1,4096,0.12067890167236328
scifact,0,94,balanced,1,8192,6829,4389,2440,1,cap100,100,100,100,20,1.0,1.0,4880,1,4880,0.12067985534667969
scifact,0,94,balanced,1,10000,6829,4389,2440,1,cap100,100,100,100,20,1.0,1.0,4880,1,4880,0.12067985534667969
scifact,0,94,dibud,64,128,128,64,64,1,budget,1,1,1,1,1.0,1.0,4552,1,128,0.1372518539428711
scifact,0,94,dibud,64,256,256,128,128,1,budget,1,1,1,1,1.0,1.0,4552,1,256,0.1372528076171875
scifact,0,94,dibud,64,512,512,256,256,1,budget,7,7,7,7,1.0,1.0,4552,1,512,0.1372528076171875
scifact,0,94,dibud,64,1024,1024,512,512,1,budget,8,8,8,8,1.0,1.0,4552,1,1024,0.1372528076171875
scifact,0,94,dibud,64,2048,2048,1024,1024,1,budget,11,11,11,11,1.0,1.0,4552,1,2048,0.1372528076171875
scifact,0,94,dibud,64,4096,4096,2048,2048,1,budget,12,12,12,12,1.0,1.0,4552,1,4096,0.1372528076171875
scifact,0,94,dibud,64,8192,6856,4416,2440,1,cap100,100,100,100,20,1.0,1.0,4552,1,4552,0.1372537612915039
scifact,0,94,dibud,64,10000,6856,4416,2440,1,cap100,100,100,100,20,1.0,1.0,4552,1,4552,0.1372537612915039
scifact,0,94,balanced,64,128,128,64,64,1,budget,1,1,1,1,1.0,1.0,4936,1,128,0.15317773818969727
scifact,0,94,balanced,64,256,256,128,128,1,budget,1,1,1,1,1.0,1.0,4936,1,256,0.15317773818969727
scifact,0,94,balanced,64,512,512,256,256,1,budget,7,7,7,7,1.0,1.0,4936,1,512,0.15317893028259277
scifact,0,94,balanced,64,1024,1024,512,512,1,budget,8,8,8,8,1.0,1.0,4936,1,1024,0.15317893028259277
scifact,0,94,balanced,64,2048,2048,1024,1024,1,budget,11,11,11,11,1.0,1.0,4936,1,2048,0.15317893028259277
scifact,0,94,balanced,64,4096,4096,2048,2048,1,budget,12,12,12,12,1.0,1.0,4936,1,4096,0.15317893028259277
scifact,0,94,balanced,64,8192,6856,4416,2440,1,cap100,100,100,100,20,1.0,1.0,4936,1,4936,0.15317893028259277
scifact,0,94,balanced,64,10000,6856,4416,2440,1,cap100,100,100,100,20,1.0,1.0,4936,1,4936,0.15317988395690918
scifact,0,956,dibud,1,128,128,58,70,1,budget,10,10,10,10,1.0,1.0,1398,1,128,0.05026102066040039
scifact,0,956,dibud,1,256,256,128,128,1,budget,13,13,13,13,1.0,1.0,1398,1,256,0.050261735916137695
scifact,0,956,dibud,1,512,512,256,256,1,budget,14,14,14,14,1.0,1.0,1398,1,512,0.050261735916137695
scifact,0,956,dibud,1,1024,1024,512,512,1,budget,18,18,18,18,1.0,1.0,1398,1,1024,0.0502629280090332
scifact,0,956,dibud,1,2048,2048,1024,1024,1,budget,22,22,22,20,1.0,1.0,1398,1,1398,0.0502629280090332
scifact,0,956,dibud,1,4096,4096,1976,2120,1,budget,34,34,34,20,1.0,1.0,1398,1,1398,0.0502629280090332
scifact,0,956,dibud,1,8192,5688,3509,2179,1,cap100,100,100,100,20,1.0,1.0,1398,1,1398,0.0502629280090332
scifact,0,956,dibud,1,10000,5688,3509,2179,1,cap100,100,100,100,20,1.0,1.0,1398,1,1398,0.0502629280090332
scifact,0,956,balanced,1,128,128,64,64,1,budget,10,10,10,10,1.0,1.0,1398,1,128,0.10402989387512207
scifact,0,956,balanced,1,256,256,128,128,1,budget,13,13,13,13,1.0,1.0,1398,1,256,0.10403108596801758
scifact,0,956,balanced,1,512,512,256,256,1,budget,14,14,14,14,1.0,1.0,1398,1,512,0.10403108596801758
scifact,0,956,balanced,1,1024,1024,512,512,1,budget,18,18,18,18,1.0,1.0,1398,1,1024,0.10403203964233398
scifact,0,956,balanced,1,2048,2048,1024,1024,1,budget,22,22,22,20,1.0,1.0,1398,1,1398,0.10403203964233398
scifact,0,956,balanced,1,4096,4096,2048,2048,1,budget,34,34,34,20,1.0,1.0,1398,1,1398,0.10403203964233398
scifact,0,956,balanced,1,8192,5688,3509,2179,1,cap100,100,100,100,20,1.0,1.0,1398,1,1398,0.10403203964233398
scifact,0,956,balanced,1,10000,5688,3509,2179,1,cap100,100,100,100,20,1.0,1.0,1398,1,1398,0.10403203964233398
scifact,0,956,dibud,64,128,128,64,64,1,budget,10,10,10,10,1.0,1.0,1408,1,128,0.12118887901306152
scifact,0,956,dibud,64,256,256,128,128,1,budget,13,13,13,13,1.0,1.0,1408,1,256,0.12118983268737793
scifact,0,956,dibud,64,512,512,256,256,1,budget,14,14,14,14,1.0,1.0,1408,1,512,0.12118983268737793
scifact,0,956,dibud,64,1024,1024,512,512,1,budget,18,18,18,18,1.0,1.0,1408,1,1024,0.12118983268737793
scifact,0,956,dibud,64,2048,2048,1024,1024,1,budget,22,22,22,20,1.0,1.0,1408,1,1408,0.12119102478027344
scifact,0,956,dibud,64,4096,4096,1984,2112,1,budget,34,34,34,20,1.0,1.0,1408,1,1408,0.12119102478027344
scifact,0,956,dibud,64,8192,5699,3520,2179,1,cap100,100,100,100,20,1.0,1.0,1408,1,1408,0.12119102478027344
scifact,0,956,dibud,64,10000,5699,3520,2179,1,cap100,100,100,100,20,1.0,1.0,1408,1,1408,0.12119102478027344
scifact,0,956,balanced,64,128,128,64,64,1,budget,10,10,10,10,1.0,1.0,1408,1,128,0.13729071617126465
scifact,0,956,balanced,64,256,256,128,128,1,budget,13,13,13,13,1.0,1.0,1408,1,256,0.13729190826416016
scifact,0,956,balanced,64,512,512,256,256,1,budget,14,14,14,14,1.0,1.0,1408,1,512,0.13729190826416016
scifact,0,956,balanced,64,1024,1024,512,512,1,budget,18,18,18,18,1.0,1.0,1408,1,1024,0.13729286193847656
scifact,0,956,balanced,64,2048,2048,1024,1024,1,budget,22,22,22,20,1.0,1.0,1408,1,1408,0.13729286193847656
scifact,0,956,balanced,64,4096,4096,2048,2048,1,budget,34,34,34,20,1.0,1.0,1408,1,1408,0.13729286193847656
scifact,0,956,balanced,64,8192,5699,3520,2179,1,cap100,100,100,100,20,1.0,1.0,1408,1,1408,0.13729286193847656
scifact,0,956,balanced,64,10000,5699,3520,2179,1,cap100,100,100,100,20,1.0,1.0,1408,1,1408,0.13729286193847656
scifact,0,957,dibud,1,128,128,62,66,1,budget,8,8,8,8,1.0,1.0,550,1,128,0.04430818557739258
scifact,0,957,dibud,1,256,256,132,124,1,budget,15,15,15,15,1.0,1.0,550,1,256,0.044309139251708984
scifact,0,957,dibud,1,512,512,268,244,1,budget,18,18,18,18,1.0,1.0,550,1,512,0.044309139251708984
scifact,0,957,dibud,1,1024,1024,360,664,1,budget,27,27,27,20,1.0,1.0,550,1,550,0.044309139251708984
scifact,0,957,dibud,1,2048,2048,1384,664,1,budget,42,42,42,20,1.0,1.0,550,1,550,0.04431009292602539
scifact,0,957,dibud,1,4096,4096,3432,664,1,budget,44,44,44,20,1.0,1.0,550,1,550,0.04431009292602539
scifact,0,957,dibud,1,8192,4847,4183,664,1,cap100,100,100,100,20,1.0,1.0,550,1,550,0.04431009292602539
scifact,0,957,dibud,1,10000,4847,4183,664,1,cap100,100,100,100,20,1.0,1.0,550,1,550,0.04431009292602539
scifact,0,957,balanced,1,128,128,64,64,1,budget,8,8,8,8,1.0,1.0,552,1,128,0.0912022590637207
scifact,0,957,balanced,1,256,256,128,128,1,budget,15,15,15,15,1.0,1.0,552,1,256,0.09120297431945801
scifact,0,957,balanced,1,512,512,256,256,1,budget,18,18,18,18,1.0,1.0,552,1,512,0.09120297431945801
scifact,0,957,balanced,1,1024,1024,512,512,1,budget,25,25,25,20,1.0,1.0,552,1,552,0.09120297431945801
scifact,0,957,balanced,1,2048,2048,1384,664,1,budget,42,42,42,20,1.0,1.0,552,1,552,0.09120392799377441
scifact,0,957,balanced,1,4096,4096,3432,664,1,budget,44,44,44,20,1.0,1.0,552,1,552,0.09120392799377441
scifact,0,957,balanced,1,8192,4847,4183,664,1,cap100,100,100,100,20,1.0,1.0,552,1,552,0.09120392799377441
scifact,0,957,balanced,1,10000,4847,4183,664,1,cap100,100,100,100,20,1.0,1.0,552,1,552,0.09120392799377441
scifact,0,957,dibud,64,128,128,64,64,1,budget,8,8,8,8,1.0,1.0,640,1,128,0.10703492164611816
scifact,0,957,dibud,64,256,256,128,128,1,budget,15,15,15,15,1.0,1.0,640,1,256,0.10703611373901367
scifact,0,957,dibud,64,512,512,256,256,1,budget,18,18,18,18,1.0,1.0,640,1,512,0.10703611373901367
scifact,0,957,dibud,64,1024,1024,360,664,1,budget,27,27,27,20,1.0,1.0,640,1,640,0.10703706741333008
scifact,0,957,dibud,64,2048,2048,1384,664,1,budget,42,42,42,20,1.0,1.0,640,1,640,0.10703706741333008
scifact,0,957,dibud,64,4096,4096,3432,664,1,budget,44,44,44,20,1.0,1.0,640,1,640,0.10703706741333008
scifact,0,957,dibud,64,8192,4864,4200,664,1,cap100,100,100,100,20,1.0,1.0,640,1,640,0.10703706741333008
scifact,0,957,dibud,64,10000,4864,4200,664,1,cap100,100,100,100,20,1.0,1.0,640,1,640,0.10703706741333008
scifact,0,957,balanced,64,128,128,64,64,1,budget,8,8,8,8,1.0,1.0,640,1,128,0.12148118019104004
