dataset,query_id,dense_to_sparse_cost_ratio,policy,base_budget,target_cost,charged_cost,dense_depth,sparse_depth,dense_cost_share,certified_k_cap100,next_certificate_gap
msmarco-passage-trec-dl-2019,962179,0.5,pressure-per-cost,8192,6144.0,6144.0,5000,3644,0.4069010416666667,39,-4.5243650674819946e-05
msmarco-passage-trec-dl-2019,962179,0.5,pressure-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,39,-4.5243650674819946e-05
msmarco-passage-trec-dl-2019,962179,0.5,candidate-per-cost,128,96.0,96.0,64,64,0.3333333333333333,2,-0.00011626444756984711
msmarco-passage-trec-dl-2019,962179,0.5,candidate-per-cost,256,192.0,192.0,128,128,0.3333333333333333,7,-2.4752691388130188e-05
msmarco-passage-trec-dl-2019,962179,0.5,candidate-per-cost,512,384.0,384.0,320,224,0.4166666666666667,15,-6.313808262348175e-05
msmarco-passage-trec-dl-2019,962179,0.5,candidate-per-cost,1024,768.0,768.0,768,384,0.5,25,-4.92781400680542e-05
msmarco-passage-trec-dl-2019,962179,0.5,candidate-per-cost,2048,1536.0,1536.0,2304,384,0.75,38,-2.3264437913894653e-05
msmarco-passage-trec-dl-2019,962179,0.5,candidate-per-cost,4096,3072.0,3072.0,5000,572,0.8138020833333334,39,-4.5243650674819946e-05
msmarco-passage-trec-dl-2019,962179,0.5,candidate-per-cost,8192,6144.0,6144.0,5000,3644,0.4069010416666667,39,-4.5243650674819946e-05
msmarco-passage-trec-dl-2019,962179,0.5,candidate-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,39,-4.5243650674819946e-05
msmarco-passage-trec-dl-2019,962179,2.0,cost-balanced,128,192.0,192.0,64,64,0.6666666666666666,2,-0.00011626444756984711
msmarco-passage-trec-dl-2019,962179,2.0,cost-balanced,256,384.0,384.0,128,128,0.6666666666666666,7,-2.4752691388130188e-05
msmarco-passage-trec-dl-2019,962179,2.0,cost-balanced,512,768.0,768.0,192,384,0.5,10,-0.00034863874316215515
msmarco-passage-trec-dl-2019,962179,2.0,cost-balanced,1024,1536.0,1536.0,384,768,0.5,16,-4.949420690536499e-05
msmarco-passage-trec-dl-2019,962179,2.0,cost-balanced,2048,3072.0,3072.0,768,1536,0.5,25,-4.92781400680542e-05
msmarco-passage-trec-dl-2019,962179,2.0,cost-balanced,4096,6144.0,6144.0,1536,3072,0.5,32,-3.5589560866355896e-05
msmarco-passage-trec-dl-2019,962179,2.0,cost-balanced,8192,12288.0,12288.0,3644,5000,0.5930989583333334,39,-0.00011759437620639801
msmarco-passage-trec-dl-2019,962179,2.0,cost-balanced,10000,15000.0,15000.0,5000,5000,0.6666666666666666,39,-4.5243650674819946e-05
msmarco-passage-trec-dl-2019,962179,2.0,upper-per-cost,128,192.0,192.0,64,64,0.6666666666666666,2,-0.00011626444756984711
msmarco-passage-trec-dl-2019,962179,2.0,upper-per-cost,256,384.0,384.0,128,128,0.6666666666666666,7,-2.4752691388130188e-05
msmarco-passage-trec-dl-2019,962179,2.0,upper-per-cost,512,768.0,768.0,224,320,0.5833333333333334,11,-8.975528180599213e-05
msmarco-passage-trec-dl-2019,962179,2.0,upper-per-cost,1024,1536.0,1536.0,448,640,0.5833333333333334,17,-7.187202572822571e-05
msmarco-passage-trec-dl-2019,962179,2.0,upper-per-cost,2048,3072.0,3072.0,896,1280,0.5833333333333334,26,-3.8485974073410034e-05
msmarco-passage-trec-dl-2019,962179,2.0,upper-per-cost,4096,6144.0,6144.0,1792,2560,0.5833333333333334,36,-2.0096078515052795e-05
msmarco-passage-trec-dl-2019,962179,2.0,upper-per-cost,8192,12288.0,12288.0,3648,4992,0.59375,39,-0.00011730194091796875
msmarco-passage-trec-dl-2019,962179,2.0,upper-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,39,-4.5243650674819946e-05
msmarco-passage-trec-dl-2019,962179,2.0,blocker-per-cost,128,192.0,192.0,64,64,0.6666666666666666,2,-0.00011626444756984711
msmarco-passage-trec-dl-2019,962179,2.0,blocker-per-cost,256,384.0,384.0,128,128,0.6666666666666666,7,-2.4752691388130188e-05
msmarco-passage-trec-dl-2019,962179,2.0,blocker-per-cost,512,768.0,768.0,288,192,0.75,14,-5.9586018323898315e-05
msmarco-passage-trec-dl-2019,962179,2.0,blocker-per-cost,1024,1536.0,1536.0,608,320,0.7916666666666666,18,-0.00013550370931625366
msmarco-passage-trec-dl-2019,962179,2.0,blocker-per-cost,2048,3072.0,3072.0,1344,384,0.875,32,-0.00012127496302127838
msmarco-passage-trec-dl-2019,962179,2.0,blocker-per-cost,4096,6144.0,6144.0,2880,384,0.9375,39,-0.000187750905752182
msmarco-passage-trec-dl-2019,962179,2.0,blocker-per-cost,8192,12288.0,12288.0,5000,2288,0.8138020833333334,39,-4.5243650674819946e-05
msmarco-passage-trec-dl-2019,962179,2.0,blocker-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,39,-4.5243650674819946e-05
msmarco-passage-trec-dl-2019,962179,2.0,pressure-per-cost,128,192.0,192.0,64,64,0.6666666666666666,2,-0.00011626444756984711
msmarco-passage-trec-dl-2019,962179,2.0,pressure-per-cost,256,384.0,384.0,128,128,0.6666666666666666,7,-2.4752691388130188e-05
msmarco-passage-trec-dl-2019,962179,2.0,pressure-per-cost,512,768.0,768.0,256,256,0.6666666666666666,14,-0.0002975575625896454
msmarco-passage-trec-dl-2019,962179,2.0,pressure-per-cost,1024,1536.0,1536.0,608,320,0.7916666666666666,18,-0.00013550370931625366
msmarco-passage-trec-dl-2019,962179,2.0,pressure-per-cost,2048,3072.0,3072.0,1344,384,0.875,32,-0.00012127496302127838
msmarco-passage-trec-dl-2019,962179,2.0,pressure-per-cost,4096,6144.0,6144.0,2880,384,0.9375,39,-0.000187750905752182
msmarco-passage-trec-dl-2019,962179,2.0,pressure-per-cost,8192,12288.0,12288.0,5000,2288,0.8138020833333334,39,-4.5243650674819946e-05
msmarco-passage-trec-dl-2019,962179,2.0,pressure-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,39,-4.5243650674819946e-05
msmarco-passage-trec-dl-2019,962179,2.0,candidate-per-cost,128,192.0,192.0,64,64,0.6666666666666666,2,-0.00011626444756984711
msmarco-passage-trec-dl-2019,962179,2.0,candidate-per-cost,256,384.0,384.0,128,128,0.6666666666666666,7,-2.4752691388130188e-05
msmarco-passage-trec-dl-2019,962179,2.0,candidate-per-cost,512,768.0,768.0,288,192,0.75,14,-5.9586018323898315e-05
msmarco-passage-trec-dl-2019,962179,2.0,candidate-per-cost,1024,1536.0,1536.0,608,320,0.7916666666666666,18,-0.00013550370931625366
msmarco-passage-trec-dl-2019,962179,2.0,candidate-per-cost,2048,3072.0,3072.0,1344,384,0.875,32,-0.00012127496302127838
msmarco-passage-trec-dl-2019,962179,2.0,candidate-per-cost,4096,6144.0,6144.0,2880,384,0.9375,39,-0.000187750905752182
msmarco-passage-trec-dl-2019,962179,2.0,candidate-per-cost,8192,12288.0,12288.0,5000,2288,0.8138020833333334,39,-4.5243650674819946e-05
msmarco-passage-trec-dl-2019,962179,2.0,candidate-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,39,-4.5243650674819946e-05
msmarco-passage-trec-dl-2019,1117099,0.5,cost-balanced,128,96.0,96.0,64,64,0.3333333333333333,12,-0.0004053562879562378
msmarco-passage-trec-dl-2019,1117099,0.5,cost-balanced,256,192.0,192.0,192,96,0.5,20,-0.00033790431916713715
msmarco-passage-trec-dl-2019,1117099,0.5,cost-balanced,512,384.0,384.0,384,192,0.5,28,-0.0013004057109355927
msmarco-passage-trec-dl-2019,1117099,0.5,cost-balanced,1024,768.0,768.0,768,384,0.5,28,-0.00025588274002075195
msmarco-passage-trec-dl-2019,1117099,0.5,cost-balanced,2048,1536.0,1536.0,1536,768,0.5,33,-9.220093488693237e-06
msmarco-passage-trec-dl-2019,1117099,0.5,cost-balanced,4096,3072.0,3072.0,3072,1536,0.5,35,-3.9303675293922424e-05
msmarco-passage-trec-dl-2019,1117099,0.5,cost-balanced,8192,6144.0,6144.0,5000,3644,0.4069010416666667,39,-0.00016440916806459427
msmarco-passage-trec-dl-2019,1117099,0.5,cost-balanced,10000,7500.0,7500.0,5000,5000,0.3333333333333333,39,-0.00016440916806459427
msmarco-passage-trec-dl-2019,1117099,0.5,upper-per-cost,128,96.0,96.0,64,64,0.3333333333333333,12,-0.0004053562879562378
msmarco-passage-trec-dl-2019,1117099,0.5,upper-per-cost,256,192.0,192.0,128,128,0.3333333333333333,24,-0.0010299328714609146
msmarco-passage-trec-dl-2019,1117099,0.5,upper-per-cost,512,384.0,384.0,320,224,0.4166666666666667,27,-4.2790547013282776e-05
msmarco-passage-trec-dl-2019,1117099,0.5,upper-per-cost,1024,768.0,768.0,640,448,0.4166666666666667,28,-0.0004767235368490219
msmarco-passage-trec-dl-2019,1117099,0.5,upper-per-cost,2048,1536.0,1536.0,1280,896,0.4166666666666667,33,-0.0001289229840040207
msmarco-passage-trec-dl-2019,1117099,0.5,upper-per-cost,4096,3072.0,3072.0,2560,1792,0.4166666666666667,35,-0.00010169856250286102
msmarco-passage-trec-dl-2019,1117099,0.5,upper-per-cost,8192,6144.0,6144.0,4992,3648,0.40625,39,-0.00016472209244966507
msmarco-passage-trec-dl-2019,1117099,0.5,upper-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,39,-0.00016440916806459427
msmarco-passage-trec-dl-2019,1117099,0.5,blocker-per-cost,128,96.0,96.0,64,64,0.3333333333333333,12,-0.0004053562879562378
msmarco-passage-trec-dl-2019,1117099,0.5,blocker-per-cost,256,192.0,192.0,128,128,0.3333333333333333,24,-0.0010299328714609146
msmarco-passage-trec-dl-2019,1117099,0.5,blocker-per-cost,512,384.0,384.0,384,192,0.5,28,-0.0013004057109355927
msmarco-passage-trec-dl-2019,1117099,0.5,blocker-per-cost,1024,768.0,768.0,1152,192,0.75,30,-0.0006349198520183563
msmarco-passage-trec-dl-2019,1117099,0.5,blocker-per-cost,2048,1536.0,1536.0,2432,320,0.7916666666666666,35,-0.00012130290269851685
msmarco-passage-trec-dl-2019,1117099,0.5,blocker-per-cost,4096,3072.0,3072.0,5000,572,0.8138020833333334,39,-0.00016440916806459427
msmarco-passage-trec-dl-2019,1117099,0.5,blocker-per-cost,8192,6144.0,6144.0,5000,3644,0.4069010416666667,39,-0.00016440916806459427
msmarco-passage-trec-dl-2019,1117099,0.5,blocker-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,39,-0.00016440916806459427
msmarco-passage-trec-dl-2019,1117099,0.5,pressure-per-cost,128,96.0,96.0,64,64,0.3333333333333333,12,-0.0004053562879562378
msmarco-passage-trec-dl-2019,1117099,0.5,pressure-per-cost,256,192.0,192.0,128,128,0.3333333333333333,24,-0.0010299328714609146
msmarco-passage-trec-dl-2019,1117099,0.5,pressure-per-cost,512,384.0,384.0,384,192,0.5,28,-0.0013004057109355927
msmarco-passage-trec-dl-2019,1117099,0.5,pressure-per-cost,1024,768.0,768.0,1152,192,0.75,30,-0.0006349198520183563
msmarco-passage-trec-dl-2019,1117099,0.5,pressure-per-cost,2048,1536.0,1536.0,2432,320,0.7916666666666666,35,-0.00012130290269851685
msmarco-passage-trec-dl-2019,1117099,0.5,pressure-per-cost,4096,3072.0,3072.0,5000,572,0.8138020833333334,39,-0.00016440916806459427
msmarco-passage-trec-dl-2019,1117099,0.5,pressure-per-cost,8192,6144.0,6144.0,5000,3644,0.4069010416666667,39,-0.00016440916806459427
msmarco-passage-trec-dl-2019,1117099,0.5,pressure-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,39,-0.00016440916806459427
msmarco-passage-trec-dl-2019,1117099,0.5,candidate-per-cost,128,96.0,96.0,64,64,0.3333333333333333,12,-0.0004053562879562378
msmarco-passage-trec-dl-2019,1117099,0.5,candidate-per-cost,256,192.0,192.0,128,128,0.3333333333333333,24,-0.0010299328714609146
msmarco-passage-trec-dl-2019,1117099,0.5,candidate-per-cost,512,384.0,384.0,384,192,0.5,28,-0.0013004057109355927
msmarco-passage-trec-dl-2019,1117099,0.5,candidate-per-cost,1024,768.0,768.0,1152,192,0.75,30,-0.0006349198520183563
msmarco-passage-trec-dl-2019,1117099,0.5,candidate-per-cost,2048,1536.0,1536.0,2688,192,0.875,30,-0.0006349198520183563
msmarco-passage-trec-dl-2019,1117099,0.5,candidate-per-cost,4096,3072.0,3072.0,5000,572,0.8138020833333334,39,-0.00016440916806459427
