dataset,query_id,k,batch_size,certified,censored_at_5000,certificate_depth,depth_lower_bound,depth_per_k,exceeds_1000,exceeds_2000,overlap_at_k,overlap_at_5k,overlap_at_10k_capped1000,fused_topk_dual_seen_fraction,fused_topk_opposite_rank_median,fused_topk_opposite_rank_max,fused_topk_any_opposite_censored,kth_lower_at_5000,anonymous_upper_at_5000,strongest_competitor_upper_at_5000,minimum_order_slack_at_5000,ambiguity_at_5000,known_k20_poison_query,judged_relevant_total,judged_relevant_retrieved,judged_recall_at_k,judged_dcg_at_k,judged_ndcg_at_k
msmarco-passage-trec-dl-2019,1115776,10,64,1,0,64,64,6.4,0,0,0.3,0.38,0.25,1.0,13.0,26,0,0.02742537297308445,0.0003952569095417857,0.03229166567325592,6.126239895820618e-05,certified,0,24,8,0.3333333333333333,12.144934797104314,0.7501276406848633
msmarco-passage-trec-dl-2019,1115776,20,64,1,0,256,256,12.8,0,0,0.45,0.25,0.185,1.0,21.5,83,0,0.02001194655895233,0.0003952569095417857,0.03229166567325592,6.126239895820618e-05,certified,0,24,13,0.5416666666666666,13.917510034647439,0.7447616561135589
msmarco-passage-trec-dl-2019,1115776,50,64,0,1,,5001,,1,1,0.38,0.2,0.224,0.96,99.0,5001,1,0.012896948494017124,0.0003952569095417857,0.03229166567325592,-7.506459951400757e-07,seen-competitor,0,24,17,0.7083333333333334,14.667145005481945,0.7496259648911835
msmarco-passage-trec-dl-2019,1115776,100,64,0,1,,5001,,1,1,0.25,0.224,0.206,0.89,362.5,5001,1,0.009523809887468815,0.0003952569095417857,0.03229166567325592,-7.506459951400757e-07,seen-competitor,0,24,18,0.75,14.825779964397542,0.7577336698397698
msmarco-passage-trec-dl-2019,1112341,5,64,1,0,64,64,12.8,0,0,0.4,0.24,0.2,1.0,6.0,22,0,0.026631392538547516,0.0003952569095417857,0.03151364624500275,1.563131809234619e-05,certified,0,142,4,0.028169014084507043,16.208537949220382,0.7853272940061117
msmarco-passage-trec-dl-2019,1112341,10,64,1,0,128,128,12.8,0,0,0.3,0.2,0.19,1.0,21.5,65,0,0.022347066551446915,0.0003952569095417857,0.03151364624500275,1.563131809234619e-05,certified,0,142,8,0.056338028169014086,18.692227300623756,0.587715046091354
msmarco-passage-trec-dl-2019,1112341,20,64,1,0,704,704,35.2,0,0,0.2,0.19,0.165,1.0,47.5,269,0,0.017711598426103592,0.0003952569095417857,0.03151364624500275,1.563131809234619e-05,certified,0,142,15,0.1056338028169014,24.74608636020184,0.5021335839115679
msmarco-passage-trec-dl-2019,1112341,50,64,0,1,,5001,,1,1,0.2,0.148,0.118,0.92,142.5,5001,1,0.01387688610702753,0.0003952569095417857,0.03151364624500275,-8.299201726913452e-05,seen-competitor,0,142,25,0.176056338028169,32.12525005645461,0.3558238911224985
msmarco-passage-trec-dl-2019,1112341,100,64,0,1,,5001,,1,1,0.19,0.118,0.128,0.69,922.0,5001,1,0.009345794096589088,0.0003952569095417857,0.03151364624500275,-8.299201726913452e-05,seen-competitor,0,142,32,0.22535211267605634,38.2989223281111,0.26456018580351376
msmarco-passage-trec-dl-2019,131843,5,64,1,0,64,64,12.8,0,0,1.0,0.28,0.18,1.0,4.0,5,0,0.0314980149269104,0.0003952569095417857,0.032786883413791656,0.0002480149269104004,certified,0,64,5,0.078125,20.639213832155747,1.0
msmarco-passage-trec-dl-2019,131843,10,64,1,0,192,192,19.2,0,0,0.6,0.18,0.09,1.0,7.0,117,0,0.019380448386073112,0.0003952569095417857,0.032786883413791656,0.0002480149269104004,certified,0,64,9,0.140625,29.311465056862264,0.9216017310213247
msmarco-passage-trec-dl-2019,131843,20,64,0,1,,5001,,1,1,0.35,0.09,0.05,0.7,209.0,5001,1,0.014492753893136978,0.0003952569095417857,0.032786883413791656,-1.584552228450775e-05,seen-competitor,0,64,15,0.234375,40.042614260767,0.8695708395043903
msmarco-passage-trec-dl-2019,131843,50,64,0,1,,5001,,1,1,0.18,0.04,0.026,0.3,5001.0,5001,1,0.011363636702299118,0.0003952569095417857,0.032786883413791656,-1.584552228450775e-05,seen-competitor,0,64,22,0.34375,42.62783749297006,0.8212479370609108
msmarco-passage-trec-dl-2019,131843,100,64,0,1,,5001,,1,1,0.09,0.026,0.013,0.16,5001.0,5001,1,0.008771929889917374,0.0003952569095417857,0.032786883413791656,-1.584552228450775e-05,seen-competitor,0,64,22,0.34375,42.62783749297006,0.7851424900351222
msmarco-passage-trec-dl-2019,104861,5,64,1,0,192,192,38.4,0,0,0.0,0.0,0.06,1.0,55.0,133,0,0.02187500149011612,0.0003952569095417857,0.024532392621040344,0.0001279916614294052,certified,0,141,5,0.03546099290780142,8.845377356638176,1.0
msmarco-passage-trec-dl-2019,104861,10,64,1,0,192,192,19.2,0,0,0.0,0.06,0.24,1.0,70.5,147,0,0.020727384835481644,0.0003952569095417857,0.024532392621040344,5.135685205459595e-05,certified,0,141,10,0.07092198581560284,13.630678014265037,1.0
msmarco-passage-trec-dl-2019,104861,20,64,1,0,320,320,16.0,0,0,0.0,0.24,0.295,1.0,77.5,276,0,0.019494254142045975,0.0003952569095417857,0.024532392621040344,3.4086406230926514e-07,certified,0,141,20,0.14184397163120568,21.120805145770536,1.0
msmarco-passage-trec-dl-2019,104861,50,64,1,0,4800,4800,96.0,1,1,0.06,0.288,0.244,1.0,121.5,4766,0,0.01541315857321024,0.0003952569095417857,0.024532392621040344,3.4086406230926514e-07,certified,0,141,48,0.3404255319148936,37.27095992007456,0.96324319893005
msmarco-passage-trec-dl-2019,104861,100,64,0,1,,5001,,1,1,0.24,0.244,0.197,0.87,188.5,5001,1,0.011085295118391514,0.0003952569095417857,0.024532392621040344,-0.00012140534818172455,seen-competitor,0,141,77,0.5460992907801419,50.18041712529839,0.7988475395054044
msmarco-passage-trec-dl-2019,833860,5,64,1,0,64,64,12.8,0,0,0.2,0.2,0.18,1.0,8.0,35,0,0.026022912934422493,0.0003952569095417857,0.03079839050769806,2.187490463256836e-05,certified,0,75,5,0.06666666666666667,19.09180260321758,0.9250256699929476
msmarco-passage-trec-dl-2019,833860,10,64,1,0,128,128,12.8,0,0,0.3,0.18,0.2,1.0,27.5,51,0,0.022800881415605545,0.0003952569095417857,0.03079839050769806,2.187490463256836e-05,certified,0,75,10,0.13333333333333333,27.1012448324087,0.8521086920059355
msmarco-passage-trec-dl-2019,833860,20,64,1,0,512,512,25.6,0,0,0.2,0.2,0.165,1.0,51.0,462,0,0.018048416823148727,0.0003952569095417857,0.03079839050769806,2.187490463256836e-05,certified,0,75,16,0.21333333333333335,34.789260839605525,0.7480910040866887
msmarco-passage-trec-dl-2019,833860,50,64,0,1,,5001,,1,1,0.18,0.148,0.156,0.92,195.5,5001,1,0.013381668366491795,0.0003952569095417857,0.03079839050769806,-8.715502917766571e-05,seen-competitor,0,75,28,0.37333333333333335,43.89362380842659,0.7171865695998725
msmarco-passage-trec-dl-2019,833860,100,64,0,1,,5001,,1,1,0.2,0.156,0.155,0.78,477.5,5001,1,0.009803921915590763,0.0003952569095417857,0.03079839050769806,-8.715502917766571e-05,seen-competitor,0,75,42,0.56,51.68321081483633,0.7905197545317085
msmarco-passage-trec-dl-2019,207786,5,64,1,0,64,64,12.8,0,0,0.4,0.4,0.22,1.0,6.0,12,0,0.03021353855729103,0.0003952569095417857,0.03226646035909653,0.00011734291911125183,certified,0,24,4,0.16666666666666666,3.779642067948914,0.4273013932087829
msmarco-passage-trec-dl-2019,207786,10,64,1,0,64,64,6.4,0,0,0.6,0.22,0.24,1.0,9.5,20,0,0.02694394253194332,0.0003952569095417857,0.03226646035909653,0.00011734291911125183,certified,0,24,8,0.3333333333333333,5.753823328040578,0.4221230464118496
msmarco-passage-trec-dl-2019,207786,20,64,1,0,192,192,9.6,0,0,0.5,0.24,0.215,1.0,34.0,87,0,0.019253473728895187,0.0003952569095417857,0.03226646035909653,0.00011734291911125183,certified,0,24,12,0.5,8.804264909909858,0.5276668195125425
msmarco-passage-trec-dl-2019,207786,50,64,0,1,,5001,,1,1,0.22,0.216,0.246,0.96,132.5,5001,1,0.013509559445083141,0.0003952569095417857,0.03226646035909653,-0.0001494167372584343,seen-competitor,0,24,16,0.6666666666666666,10.877456837782809,0.6193032298232217
msmarco-passage-trec-dl-2019,207786,100,64,0,1,,5001,,1,1,0.24,0.246,0.297,0.93,338.5,5001,1,0.010092565789818764,0.0003952569095417857,0.03226646035909653,-0.0001494167372584343,seen-competitor,0,24,19,0.7916666666666666,11.371105590948154,0.6474089048714181
msmarco-passage-trec-dl-2019,1114819,5,64,1,0,64,64,12.8,0,0,0.0,0.32,0.44,1.0,18.0,24,0,0.028068138286471367,0.0003952569095417857,0.028958333656191826,0.000109085813164711,certified,0,341,5,0.01466275659824047,12.845377356638176,0.622377260156352
msmarco-passage-trec-dl-2019,1114819,10,64,1,0,64,64,6.4,0,0,0.0,0.44,0.59,1.0,21.5,37,0,0.02546333521604538,0.0003952569095417857,0.028958333656191826,4.0238723158836365e-05,certified,0,341,10,0.02932551319648094,22.749219383957936,0.7152736965882608
msmarco-passage-trec-dl-2019,1114819,20,64,1,0,128,128,6.4,0,0,0.2,0.59,0.63,1.0,35.0,82,0,0.023252688348293304,0.0003952569095417857,0.028958333656191826,1.2192875146865845e-05,certified,0,341,20,0.05865102639296188,31.728070515230474,0.6559289833176283
msmarco-passage-trec-dl-2019,1114819,50,64,1,0,192,192,3.84,0,0,0.44,0.564,0.442,1.0,55.5,191,0,0.018159903585910797,0.0003952569095417857,0.028958333656191826,0.0,certified,0,341,48,0.14076246334310852,48.18676617494127,0.7307270609374734
msmarco-passage-trec-dl-2019,1114819,100,64,1,0,1088,1088,10.88,1,0,0.59,0.442,0.359,1.0,87.0,1044,0,0.01226448081433773,0.0003952569095417857,0.028958333656191826,0.0,certified,0,341,92,0.2697947214076246,72.3129411580972,0.8028847274746747
msmarco-passage-trec-dl-2019,183378,5,64,1,0,64,64,12.8,0,0,0.0,0.16,0.26,1.0,17.0,40,0,0.026494450867176056,0.0003952569095417857,0.027756938710808754,0.00010628998279571533,certified,0,229,5,0.021834061135371178,18.318096988748497,0.8875385049894213
msmarco-passage-trec-dl-2019,183378,10,64,1,0,64,64,6.4,0,0,0.0,0.26,0.33,1.0,36.0,47,0,0.02524038404226303,0.0003952569095417857,0.027756938710808754,9.673275053501129e-05,certified,0,229,10,0.043668122270742356,29.48379852321117,0.9270201848786107
msmarco-passage-trec-dl-2019,183378,20,64,1,0,128,128,6.4,0,0,0.15,0.33,0.285,1.0,44.5,104,0,0.02163865603506565,0.0003952569095417857,0.027756938710808754,7.531233131885529e-05,certified,0,229,19,0.08296943231441048,43.77188703064854,0.888194366953327
msmarco-passage-trec-dl-2019,183378,50,64,1,0,4160,4160,83.2,1,1,0.26,0.248,0.202,1.0,71.5,4184,0,0.014708233997225761,0.0003952569095417857,0.027756938710808754,3.3155083656311035e-06,certified,0,229,45,0.1965065502183406,73.88762457721376,0.8183899591959803
msmarco-passage-trec-dl-2019,183378,100,64,0,1,,5001,,1,1,0.33,0.202,0.175,0.87,177.5,5001,1,0.009615384973585606,0.0003952569095417857,0.027756938710808754,-2.2985972464084625e-05,seen-competitor,0,229,70,0.3056768558951965,96.78921648081308,0.6603585780993505
msmarco-passage-trec-dl-2019,1106007,5,64,1,0,64,64,12.8,0,0,0.2,0.16,0.2,1.0,22.0,33,0,0.026998598128557205,0.0003952569095417857,0.028258707374334335,4.001148045063019e-05,certified,0,60,5,0.08333333333333333,16.91650759986217,0.8196294557259916
msmarco-passage-trec-dl-2019,1106007,10,64,1,0,128,128,12.8,0,0,0.1,0.2,0.21,1.0,33.5,104,0,0.02226400002837181,0.0003952569095417857,0.028258707374334335,4.001148045063019e-05,certified,0,60,6,0.1,17.91650759986217,0.6672977972273673
msmarco-passage-trec-dl-2019,1106007,20,64,1,0,640,640,32.0,0,0,0.1,0.21,0.225,1.0,50.5,218,0,0.017933456227183342,0.0003952569095417857,0.028258707374334335,2.7921050786972046e-06,certified,0,60,9,0.15,21.196659462848526,0.6172680951287846
msmarco-passage-trec-dl-2019,1106007,50,64,0,1,,5001,,1,1,0.2,0.236,0.306,0.94,130.0,5001,1,0.013852388598024845,0.0003952569095417857,0.028258707374334335,-6.737280637025833e-05,seen-competitor,0,60,18,0.3,27.11498896338309,0.557126459214975
msmarco-passage-trec-dl-2019,1106007,100,64,0,1,,5001,,1,1,0.21,0.306,0.299,0.82,294.0,5001,1,0.01028127409517765,0.0003952569095417857,0.028258707374334335,-6.737280637025833e-05,seen-competitor,0,60,24,0.4,30.485230005840098,0.6050055496312173
msmarco-passage-trec-dl-2019,1124210,5,64,1,0,896,896,179.2,0,0,0.0,0.04,0.02,1.0,114.0,566,0,0.017729030922055244,0.0003952569095417857,0.021954113617539406,4.76837158203125e-05,certified,0,139,5,0.03597122302158273,8.845377356638176,0.4285714285714285
msmarco-passage-trec-dl-2019,1124210,10,64,0,1,,5001,,1,1,0.0,0.02,0.03,0.8,352.5,5001,1,0.016393441706895828,0.0003952569095417857,0.021954113617539406,-0.00014469586312770844,seen-competitor,0,139,8,0.05755395683453238,11.86039354831943,0.44173868400022986
msmarco-passage-trec-dl-2019,1124210,20,64,0,1,,5001,,1,1,0.05,0.03,0.035,0.7,1838.5,5001,1,0.015014715492725372,0.0003952569095417857,0.021954113617539406,-0.00014469586312770844,seen-competitor,0,139,14,0.10071942446043165,16.384485808879393,0.4771327464423237
msmarco-passage-trec-dl-2019,1124210,50,64,0,1,,5001,,1,1,0.02,0.028,0.018,0.5,4961.0,5001,1,0.012048192322254181,0.0003952569095417857,0.021954113617539406,-0.00014469586312770844,seen-competitor,0,139,26,0.18705035971223022,23.726099893132204,0.45704581518316606
msmarco-passage-trec-dl-2019,1124210,100,64,0,1,,5001,,1,1,0.03,0.018,0.019,0.34,5001.0,5001,1,0.009259259328246117,0.0003952569095417857,0.021954113617539406,-0.00014469586312770844,seen-competitor,0,139,52,0.37410071942446044,35.63162356275665,0.4686233251958177
msmarco-passage-trec-dl-2019,490595,5,64,1,0,64,64,12.8,0,0,0.4,0.24,0.6,1.0,8.0,18,0,0.028371628373861313,0.0003952569095417857,0.03226646035909653,2.520531415939331e-05,certified,0,55,4,0.07272727272727272,8.208537949220382,0.39771563083626466
msmarco-passage-trec-dl-2019,490595,10,64,1,0,64,64,6.4,0,0,0.4,0.6,0.58,1.0,18.0,48,0,0.025474825873970985,0.0003952569095417857,0.03226646035909653,2.520531415939331e-05,certified,0,55,7,0.12727272727272726,9.825032821670092,0.38643934874817354
msmarco-passage-trec-dl-2019,490595,20,64,1,0,128,128,6.4,0,0,0.3,0.58,0.495,1.0,28.5,54,0,0.02396514266729355,0.0003952569095417857,0.03226646035909653,8.443370461463928e-06,certified,0,55,16,0.2909090909090909,15.554878694463541,0.472582350232948
msmarco-passage-trec-dl-2019,490595,50,64,1,0,256,256,5.12,0,0,0.6,0.456,0.352,1.0,45.5,168,0,0.01803020015358925,0.0003952569095417857,0.03226646035909653,6.515532732009888e-06,certified,0,55,34,0.6181818181818182,22.56015711115087,0.5566339799052976
msmarco-passage-trec-dl-2019,490595,100,64,1,0,640,640,6.4,0,0,0.58,0.352,0.26,1.0,81.5,635,0,0.011453824117779732,0.0003952569095417857,0.03226646035909653,6.556510925292969e-07,certified,0,55,44,0.8,27.211665272813235,0.6573096677358764
msmarco-passage-trec-dl-2019,1103812,5,64,1,0,128,128,25.6,0,0,0.2,0.08,0.1,1.0,32.0,54,0,0.022548187524080276,0.0003952569095417857,0.03067915514111519,0.0002819821238517761,certified,0,31,3,0.0967741935483871,11.916508275000202,0.6860753156363693
msmarco-passage-trec-dl-2019,1103812,10,64,1,0,320,320,32.0,0,0,0.1,0.1,0.09,1.0,49.0,167,0,0.01935015246272087,0.0003952569095417857,0.03067915514111519,5.072169005870819e-05,certified,0,31,5,0.16129032258064516,14.538906434651423,0.6562537637975345
msmarco-passage-trec-dl-2019,1103812,20,64,1,0,3136,3136,156.8,1,1,0.1,0.09,0.1,0.95,145.0,5001,1,0.016426969319581985,0.0003952569095417857,0.03067915514111519,4.200264811515808e-06,certified,0,31,9,0.2903225806451613,15.966831171645245,0.6333784069844719
msmarco-passage-trec-dl-2019,1103812,50,64,0,1,,5001,,1,1,0.1,0.092,0.11,0.78,935.5,5001,1,0.012317154556512833,0.0003952569095417857,0.03067915514111519,-5.637388676404953e-05,seen-competitor,0,31,12,0.3870967741935484,17.00616238509757,0.6177251802188835
msmarco-passage-trec-dl-2019,1103812,100,64,0,1,,5001,,1,1,0.09,0.11,0.119,0.64,2270.5,5001,1,0.009665819816291332,0.0003952569095417857,0.03067915514111519,-5.637388676404953e-05,seen-competitor,0,31,16,0.5161290322580645,17.657411275718534,0.641380889791474
msmarco-passage-trec-dl-2019,87181,5,64,1,0,64,64,12.8,0,0,0.4,0.24,0.4,1.0,6.0,11,0,0.029857397079467773,0.0003952569095417857,0.03226646035909653,2.520531415939331e-05,certified,0,83,5,0.060240963855421686,7.98402424049139,0.9026211001048624
msmarco-passage-trec-dl-2019,87181,10,64,1,0,64,64,6.4,0,0,0.4,0.4,0.47,1.0,15.5,38,0,0.024202898144721985,0.0003952569095417857,0.03226646035909653,1.8749386072158813e-05,certified,0,83,9,0.10843373493975904,10.53633515321883,0.7729868713934952
msmarco-passage-trec-dl-2019,87181,20,64,1,0,128,128,6.4,0,0,0.3,0.47,0.43,1.0,32.0,87,0,0.022978346794843674,0.0003952569095417857,0.03226646035909653,1.8749386072158813e-05,certified,0,83,17,0.20481927710843373,15.435580579425359,0.730823492423363
msmarco-passage-trec-dl-2019,87181,50,64,1,0,384,384,7.68,0,0,0.4,0.408,0.296,1.0,57.0,179,0,0.01684543490409851,0.0003952569095417857,0.03226646035909653,4.803761839866638e-06,certified,0,83,39,0.46987951807228917,21.994032986539843,0.6955537828926693
msmarco-passage-trec-dl-2019,87181,100,64,1,0,4544,4544,45.44,1,1,0.47,0.296,0.211,1.0,106.5,4519,0,0.010452309623360634,0.0003952569095417857,0.03226646035909653,1.5748664736747742e-06,certified,0,83,64,0.7710843373493976,28.7644908036128,0.7761399480787112
msmarco-passage-trec-dl-2019,443396,5,64,1,0,192,192,38.4,0,0,0.0,0.04,0.1,1.0,33.0,61,0,0.02198067680001259,0.0003952569095417857,0.028021348640322685,5.823001265525818e-05,certified,1,94,1,0.010638297872340425,7.0,0.3391602052736161
msmarco-passage-trec-dl-2019,443396,10,64,1,0,704,704,70.4,0,0,0.0,0.1,0.1,1.0,53.0,190,0,0.017714694142341614,0.0003952569095417857,0.028021348640322685,5.823001265525818e-05,certified,1,94,1,0.010638297872340425,7.0,0.2200917662980802
msmarco-passage-trec-dl-2019,443396,20,64,0,1,,5001,,1,1,0.05,0.1,0.08,0.75,119.5,5001,1,0.015625,0.0003952569095417857,0.028021348640322685,-0.00019762851297855377,seen-competitor,1,94,2,0.02127659574468085,8.838546745260356,0.19832400592597568
msmarco-passage-trec-dl-2019,443396,50,64,0,1,,5001,,1,1,0.1,0.068,0.052,0.46,5001.0,5001,1,0.012500000186264515,0.0003952569095417857,0.028021348640322685,-0.00019762851297855377,seen-competitor,1,94,3,0.031914893617021274,10.182257785306275,0.1638636758462615
msmarco-passage-trec-dl-2019,443396,100,64,0,1,,5001,,1,1,0.1,0.052,0.053,0.33,5001.0,5001,1,0.00917431153357029,0.0003952569095417857,0.028021348640322685,-0.00019762851297855377,seen-competitor,1,94,5,0.05319148936170213,11.485406554747632,0.15580779128744507
msmarco-passage-trec-dl-2019,1121709,5,64,1,0,256,256,51.2,0,0,0.0,0.04,0.08,1.0,39.0,55,0,0.02051335945725441,0.0003952569095417857,0.027492668479681015,0.0008260011672973633,certified,0,12,4,0.3333333333333333,2.5616063116448506,0.3552695025709292
msmarco-passage-trec-dl-2019,1121709,10,64,1,0,3776,3776,377.6,1,1,0.1,0.08,0.06,0.9,69.0,5001,1,0.016393441706895828,0.0003952569095417857,0.027492668479681015,4.103220999240875e-05,certified,0,12,5,0.4166666666666667,3.5616063116448506,0.4044789207924737
msmarco-passage-trec-dl-2019,1121709,20,64,0,1,,5001,,1,1,0.05,0.06,0.03,0.8,495.5,5001,1,0.015130669809877872,0.0003952569095417857,0.027492668479681015,-0.00011627376079559326,seen-competitor,0,12,7,0.5833333333333334,4.565796092426848,0.48808031547261266
msmarco-passage-trec-dl-2019,1121709,50,64,0,1,,5001,,1,1,0.08,0.028,0.038,0.4,5001.0,5001,1,0.012048192322254181,0.0003952569095417857,0.027492668479681015,-0.00011627376079559326,seen-competitor,0,12,9,0.75,5.0021991009210485,0.534731482924515
msmarco-passage-trec-dl-2019,1121709,100,64,0,1,,5001,,1,1,0.06,0.038,0.036,0.22,5001.0,5001,1,0.009009009227156639,0.0003952569095417857,0.027492668479681015,-0.00011627376079559326,seen-competitor,0,12,9,0.75,5.0021991009210485,0.534731482924515
msmarco-passage-trec-dl-2019,87452,5,64,1,0,64,64,12.8,0,0,0.8,0.4,0.42,1.0,4.0,10,0,0.029877368360757828,0.0003952569095417857,0.03279569745063782,0.0,certified,0,81,4,0.04938271604938271,5.684818934934552,0.27543776527367747
msmarco-passage-trec-dl-2019,87452,10,64,1,0,64,64,6.4,0,0,0.5,0.42,0.33,1.0,11.0,32,0,0.02637362666428089,0.0003952569095417857,0.03279569745063782,0.0,certified,0,81,9,0.1111111111111111,9.64523786562229,0.3032624911728478
msmarco-passage-trec-dl-2019,87452,20,64,1,0,128,128,6.4,0,0,0.4,0.33,0.37,1.0,25.5,72,0,0.02250000089406967,0.0003952569095417857,0.03279569745063782,0.0,certified,0,81,16,0.19753086419753085,13.55443563000971,0.3354160481857378
msmarco-passage-trec-dl-2019,87452,50,64,1,0,2112,2112,42.24,1,1,0.42,0.396,0.42,1.0,68.5,2112,0,0.0149533711373806,0.0003952569095417857,0.03279569745063782,0.0,certified,0,81,29,0.35802469135802467,17.724818387109796,0.3481536767601992
msmarco-passage-trec-dl-2019,87452,100,64,0,1,,5001,,1,1,0.33,0.42,0.338,0.97,152.0,5001,1,0.010402807965874672,0.0003952569095417857,0.03279569745063782,-0.00010241568088531494,seen-competitor,0,81,38,0.4691358024691358,22.46827018348025,0.40094941047997734
msmarco-passage-trec-dl-2019,855410,5,64,1,0,64,64,12.8,0,0,0.8,0.2,0.1,1.0,4.0,8,0,0.03079839050769806,0.0003952569095417857,0.03253968432545662,3.3602118492126465e-05,certified,1,4,4,1.0,6.823465818787765,1.0
msmarco-passage-trec-dl-2019,855410,10,64,0,1,,5001,,1,1,0.5,0.1,0.05,0.5,2504.5,5001,1,0.01515151560306549,0.0003952569095417857,0.03253968432545662,-0.00019762851297855377,seen-competitor,1,4,4,1.0,6.823465818787765,1.0
msmarco-passage-trec-dl-2019,855410,20,64,0,1,,5001,,1,1,0.25,0.05,0.025,0.25,5001.0,5001,1,0.013888888992369175,0.0003952569095417857,0.03253968432545662,-0.00019762851297855377,seen-competitor,1,4,4,1.0,6.823465818787765,1.0
msmarco-passage-trec-dl-2019,855410,50,64,0,1,,5001,,1,1,0.1,0.02,0.01,0.1,5001.0,5001,1,0.01149425283074379,0.0003952569095417857,0.03253968432545662,-0.00019762851297855377,seen-competitor,1,4,4,1.0,6.823465818787765,1.0
msmarco-passage-trec-dl-2019,855410,100,64,0,1,,5001,,1,1,0.05,0.01,0.007,0.05,5001.0,5001,1,0.008928571827709675,0.0003952569095417857,0.03253968432545662,-0.00019762851297855377,seen-competitor,1,4,4,1.0,6.823465818787765,1.0
msmarco-passage-trec-dl-2019,1114646,5,64,1,0,64,64,12.8,0,0,0.0,0.28,0.34,1.0,14.0,26,0,0.028431374579668045,0.0003952569095417857,0.030365297570824623,4.731118679046631e-07,certified,0,52,4,0.07692307692307693,7.269575962286642,0.35222155366018326
msmarco-passage-trec-dl-2019,1114646,10,64,1,0,64,64,6.4,0,0,0.1,0.34,0.29,1.0,21.5,34,0,0.02571241371333599,0.0003952569095417857,0.030365297570824623,4.731118679046631e-07,certified,0,52,7,0.1346153846153846,14.203569575023998,0.5290099444521252
msmarco-passage-trec-dl-2019,1114646,20,64,1,0,128,128,6.4,0,0,0.25,0.29,0.155,1.0,33.0,70,0,0.02260442264378071,0.0003952569095417857,0.030365297570824623,4.731118679046631e-07,certified,0,52,15,0.28846153846153844,17.681523206639906,0.5807805309237881
msmarco-passage-trec-dl-2019,1114646,50,64,0,1,,5001,,1,1,0.34,0.136,0.078,0.8,62.5,5001,1,0.012157822959125042,0.0003952569095417857,0.030365297570824623,-7.07283616065979e-05,seen-competitor,0,52,31,0.5961538461538461,22.468627728740238,0.6189384260576918
msmarco-passage-trec-dl-2019,1114646,100,64,0,1,,5001,,1,1,0.29,0.078,0.05,0.52,2574.5,5001,1,0.008403361774981022,0.0003952569095417857,0.030365297570824623,-7.07283616065979e-05,seen-competitor,0,52,40,0.7692307692307693,24.57275340462647,0.6704362371935823
msmarco-passage-trec-dl-2019,19335,5,64,1,0,128,128,25.6,0,0,0.0,0.12,0.16,1.0,17.0,67,0,0.02460317686200142,0.0003952569095417857,0.030751174315810204,0.00030650198459625244,certified,0,20,4,0.2,11.624477925641994,0.6088727275905784
msmarco-passage-trec-dl-2019,19335,10,64,1,0,192,192,19.2,0,0,0.1,0.16,0.12,1.0,38.5,139,0,0.02109002135694027,0.0003952569095417857,0.030751174315810204,0.00030650198459625244,certified,0,20,6,0.3,15.939942032789963,0.7223762208624875
msmarco-passage-trec-dl-2019,19335,20,64,1,0,896,896,44.8,0,0,0.15,0.12,0.135,1.0,63.0,679,0,0.016980012878775597,0.0003952569095417857,0.030751174315810204,2.487562596797943e-05,certified,0,20,9,0.45,16.722829722254478,0.6808223261786741
msmarco-passage-trec-dl-2019,19335,50,64,0,1,,5001,,1,1,0.16,0.156,0.246,0.94,516.0,5001,1,0.012842927128076553,0.0003952569095417857,0.030751174315810204,-0.00012168101966381073,seen-competitor,0,20,17,0.85,18.723019196172398,0.7622543369716006
msmarco-passage-trec-dl-2019,19335,100,64,0,1,,5001,,1,1,0.12,0.246,0.255,0.89,621.0,5001,1,0.009900989942252636,0.0003952569095417857,0.030751174315810204,-0.00012168101966381073,seen-competitor,0,20,18,0.9,18.880312443521944,0.7686580830080865
msmarco-passage-trec-dl-2019,47923,5,64,1,0,64,64,12.8,0,0,0.4,0.48,0.42,1.0,8.0,17,0,0.02982456237077713,0.0003952569095417857,0.0320020467042923,0.00011505559086799622,certified,0,112,5,0.044642857142857144,5.809812235026179,0.2814938728903779
msmarco-passage-trec-dl-2019,47923,10,64,1,0,64,64,6.4,0,0,0.3,0.42,0.37,1.0,12.5,24,0,0.027973394840955734,0.0003952569095417857,0.0320020467042923,0.00011505559086799622,certified,0,112,9,0.08035714285714286,9.408028070137089,0.3338230861874565
msmarco-passage-trec-dl-2019,47923,20,64,1,0,128,128,6.4,0,0,0.45,0.37,0.365,1.0,23.0,65,0,0.02277039736509323,0.0003952569095417857,0.0320020467042923,6.631575524806976e-05,certified,0,112,19,0.16964285714285715,19.4720895091729,0.5458525119377181
msmarco-passage-trec-dl-2019,47923,50,64,1,0,704,704,14.08,0,0,0.42,0.372,0.412,1.0,55.0,527,0,0.015037807635962963,0.0003952569095417857,0.0320020467042923,1.3058073818683624e-05,certified,0,112,34,0.30357142857142855,26.610307742615827,0.5321774738148399
msmarco-passage-trec-dl-2019,47923,100,64,1,0,4416,4416,44.16,1,1,0.37,0.412,0.457,1.0,143.0,1083,0,0.010977070778608322,0.0003952569095417857,0.0320020467042923,7.543712854385376e-07,certified,0,112,44,0.39285714285714285,29.87930300492133,0.5147731376005197
