dataset,query_id,budget,method,cap,ndcg10_linear,ndcg10_exponential,recall
trec-covid-chrono-r5,13,128,blocker_zero,100,0.914856882358379,0.914856882358379,0.06956521739130435
trec-covid-chrono-r5,14,128,blocker_zero,20,0.933745776545611,0.933745776545611,0.06593406593406594
trec-covid-chrono-r5,14,128,blocker_zero,100,0.933745776545611,0.933745776545611,0.23809523809523808
trec-covid-chrono-r5,15,128,blocker_zero,20,0.49106397545528035,0.4779975972921678,0.02466367713004484
trec-covid-chrono-r5,15,128,blocker_zero,100,0.49106397545528035,0.4779975972921678,0.09417040358744394
trec-covid-chrono-r5,16,128,blocker_zero,20,0.7845007589072331,0.7347524196944406,0.03414634146341464
trec-covid-chrono-r5,16,128,blocker_zero,100,0.7845007589072331,0.7347524196944406,0.1048780487804878
trec-covid-chrono-r5,17,128,blocker_zero,20,0.801253240190879,0.7350043202545055,0.02510460251046025
trec-covid-chrono-r5,17,128,blocker_zero,100,0.801253240190879,0.7350043202545055,0.08507670850767085
trec-covid-chrono-r5,18,128,blocker_zero,20,0.6642237664209029,0.6484257056926442,0.02252252252252252
trec-covid-chrono-r5,18,128,blocker_zero,100,0.6642237664209029,0.6484257056926442,0.08258258258258258
trec-covid-chrono-r5,19,128,blocker_zero,20,0.791808793097263,0.722411724129684,0.1282051282051282
trec-covid-chrono-r5,19,128,blocker_zero,100,0.791808793097263,0.722411724129684,0.23076923076923078
trec-covid-chrono-r5,20,128,blocker_zero,20,1.0,1.0,0.02509907529722589
trec-covid-chrono-r5,20,128,blocker_zero,100,1.0,1.0,0.11756935270805813
trec-covid-chrono-r5,21,128,blocker_zero,20,0.835780413693672,0.835780413693672,0.0182648401826484
trec-covid-chrono-r5,21,128,blocker_zero,100,0.835780413693672,0.835780413693672,0.0684931506849315
trec-covid-chrono-r5,22,128,blocker_zero,20,1.0,1.0,0.030252100840336135
trec-covid-chrono-r5,22,128,blocker_zero,100,1.0,1.0,0.11092436974789915
trec-covid-chrono-r5,23,128,blocker_zero,20,0.9574284411791895,0.9432379215722527,0.027848101265822784
trec-covid-chrono-r5,23,128,blocker_zero,100,0.9574284411791895,0.9432379215722527,0.1291139240506329
trec-covid-chrono-r5,24,128,blocker_zero,20,0.94497705842548,0.9266360779006398,0.035555555555555556
trec-covid-chrono-r5,24,128,blocker_zero,100,0.94497705842548,0.9266360779006398,0.13333333333333333
trec-covid-chrono-r5,25,128,blocker_zero,20,0.9266360779006401,0.92663607790064,0.02608695652173913
trec-covid-chrono-r5,25,128,blocker_zero,100,0.9266360779006401,0.92663607790064,0.08521739130434783
trec-covid-chrono-r5,26,128,blocker_zero,20,0.5637884576902256,0.5637884576902256,0.009615384615384616
trec-covid-chrono-r5,26,128,blocker_zero,100,0.5637884576902256,0.5637884576902256,0.03245192307692308
trec-covid-chrono-r5,27,128,blocker_zero,20,0.7891005442439619,0.7644622957580532,0.01220865704772475
trec-covid-chrono-r5,27,128,blocker_zero,100,0.7891005442439619,0.7644622957580532,0.06104328523862375
trec-covid-chrono-r5,28,128,blocker_zero,20,0.8521705090845474,0.8521705090845474,0.02106969205834684
trec-covid-chrono-r5,28,128,blocker_zero,100,0.8521705090845474,0.8521705090845474,0.10210696920583469
