dataset,query_id,policy,budget,reads,dense,sparse,k100,k20,certificate_calls,replay_seconds,schedule_seconds
msmarco-passage-trec-dl-2019,87452,balanced64,512,512,256,256,26,20,9,0.0012754600029438734,3.5030534490942955e-06
msmarco-passage-trec-dl-2019,87452,balanced64,1024,1024,512,512,33,20,17,0.002826252020895481,7.25302379578352e-06
msmarco-passage-trec-dl-2019,87452,balanced64,2048,2048,1024,1024,44,20,33,0.006020460044965148,1.1504045687615871e-05
msmarco-passage-trec-dl-2019,87452,blocker64,128,128,64,64,14,14,3,0.00019291602075099945,7.501104846596718e-06
msmarco-passage-trec-dl-2019,87452,blocker64,256,256,128,128,24,20,5,0.0004893739242106676,8.960254490375519e-06
msmarco-passage-trec-dl-2019,87452,blocker64,512,512,256,256,26,20,9,0.0011395409237593412,1.1419178918004036e-05
msmarco-passage-trec-dl-2019,87452,blocker64,1024,1024,576,448,33,20,17,0.0025519569171592593,1.6880221664905548e-05
msmarco-passage-trec-dl-2019,87452,blocker64,2048,2048,832,1216,47,20,33,0.005883206962607801,2.7838977985084057e-05
msmarco-passage-trec-dl-2019,87452,pressure64,128,128,64,64,14,14,3,0.0002460000105202198,3.7207966670393944e-05
msmarco-passage-trec-dl-2019,87452,pressure64,256,256,128,128,24,20,5,0.0018405410228297114,0.001332332962192595
msmarco-passage-trec-dl-2019,87452,pressure64,512,512,256,256,26,20,9,0.007041124044917524,0.005882040015421808
msmarco-passage-trec-dl-2019,87452,pressure64,1024,1024,576,448,33,20,17,0.019534082035534084,0.0168488739291206
msmarco-passage-trec-dl-2019,87452,pressure64,2048,2048,832,1216,47,20,33,0.052171748015098274,0.04582966701127589
msmarco-passage-trec-dl-2019,1112341,certificate-event,128,128,1,127,0,0,3,0.00017145799938589334,1.9374885596334934e-05
msmarco-passage-trec-dl-2019,1112341,certificate-event,256,256,129,127,10,10,7,0.0006939580198377371,6.299896631389856e-05
msmarco-passage-trec-dl-2019,1112341,certificate-event,512,512,296,216,16,16,18,0.0023031251039355993,0.0001975828781723976
msmarco-passage-trec-dl-2019,1112341,certificate-event,1024,1024,695,329,19,19,25,0.003459458122961223,0.00029475102201104164
msmarco-passage-trec-dl-2019,1112341,certificate-event,2048,2048,1513,535,22,20,32,0.004851541132666171,0.0004175009671598673
msmarco-passage-trec-dl-2019,1112341,balanced64,128,128,64,64,7,7,3,0.00021545810159295797,1.7081620171666145e-06
msmarco-passage-trec-dl-2019,1112341,balanced64,256,256,128,128,10,10,5,0.00045479205437004566,2.416083589196205e-06
msmarco-passage-trec-dl-2019,1112341,balanced64,512,512,256,256,14,14,9,0.0009951250394806266,3.334018401801586e-06
msmarco-passage-trec-dl-2019,1112341,balanced64,1024,1024,512,512,19,19,17,0.0022504160879179835,5.9569720178842545e-06
msmarco-passage-trec-dl-2019,1112341,balanced64,2048,2048,1024,1024,21,20,33,0.004816541098989546,9.872950613498688e-06
msmarco-passage-trec-dl-2019,1112341,blocker64,128,128,64,64,7,7,3,0.00023908296134322882,6.66698906570673e-06
msmarco-passage-trec-dl-2019,1112341,blocker64,256,256,128,128,10,10,5,0.0004772499669343233,8.166884072124958e-06
msmarco-passage-trec-dl-2019,1112341,blocker64,512,512,256,256,14,14,9,0.001002207980491221,1.0457821190357208e-05
msmarco-passage-trec-dl-2019,1112341,blocker64,1024,1024,640,384,19,19,17,0.0021892079384997487,1.554284244775772e-05
msmarco-passage-trec-dl-2019,1112341,blocker64,2048,2048,1344,704,24,20,33,0.004807624965906143,2.5417888537049294e-05
msmarco-passage-trec-dl-2019,1112341,pressure64,128,128,64,64,7,7,3,0.00019362499006092548,3.320910036563873e-05
msmarco-passage-trec-dl-2019,1112341,pressure64,256,256,128,128,10,10,5,0.0011581659782677889,0.0007566669955849648
msmarco-passage-trec-dl-2019,1112341,pressure64,512,512,256,256,14,14,9,0.004132749978452921,0.0031514570582658052
msmarco-passage-trec-dl-2019,1112341,pressure64,1024,1024,576,448,19,19,17,0.01215966697782278,0.009848663699813187
msmarco-passage-trec-dl-2019,1112341,pressure64,2048,2048,1344,704,24,20,33,0.031031584017910063,0.025963079882785678
msmarco-passage-trec-dl-2019,1112341,unit,128,128,63,65,8,8,129,0.009727124939672649,8.021655958145857e-05
msmarco-passage-trec-dl-2019,1112341,unit,256,256,133,123,10,10,257,0.02443158393725753,0.00014996819663792849
msmarco-passage-trec-dl-2019,1112341,unit,512,512,294,218,16,16,513,0.057342500891536474,0.0003033437533304095
msmarco-passage-trec-dl-2019,1112341,unit,1024,1024,632,392,19,19,1025,0.13068629195913672,0.0006087025394663215
msmarco-passage-trec-dl-2019,1112341,unit,2048,2048,1336,712,24,20,2049,0.2873095829272643,0.0011808837298303843
msmarco-passage-trec-dl-2019,1112341,handoff64,128,128,63,65,8,8,6,0.0005366250406950712,9.024993050843477e-05
msmarco-passage-trec-dl-2019,1112341,handoff64,256,256,133,123,10,10,123,0.016787166008725762,0.002686162362806499
msmarco-passage-trec-dl-2019,1112341,handoff64,512,512,294,218,16,16,316,0.04578466608654708,0.007041416829451919
msmarco-passage-trec-dl-2019,1112341,handoff64,1024,1024,632,392,19,19,667,0.10294462414458394,0.01504159823525697
msmarco-passage-trec-dl-2019,1112341,handoff64,2048,2048,1339,709,24,20,1116,0.18107262416742742,0.025572714512236416
msmarco-passage-trec-dl-2019,1112341,handoff,128,128,1,127,0,0,3,0.00015770806930959225,2.1875021047890186e-05
msmarco-passage-trec-dl-2019,1112341,handoff,256,256,129,127,10,10,7,0.0007148741278797388,0.00010120798833668232
msmarco-passage-trec-dl-2019,1112341,handoff,512,512,294,218,16,16,193,0.028588999062776566,0.004431300214491785
msmarco-passage-trec-dl-2019,1112341,handoff,1024,1024,632,392,19,19,544,0.08701512403786182,0.013128125574439764
msmarco-passage-trec-dl-2019,1112341,handoff,2048,2048,1339,709,24,20,992,0.16710774903185666,0.024999125045724213
msmarco-passage-trec-dl-2019,168216,balanced64,128,128,64,64,9,9,3,0.0001861249329522252,1.416075974702835e-06
msmarco-passage-trec-dl-2019,168216,balanced64,256,256,128,128,24,20,5,0.000463582924567163,2.166023477911949e-06
msmarco-passage-trec-dl-2019,168216,balanced64,512,512,256,256,86,20,9,0.0013769578654319048,3.4580007195472717e-06
msmarco-passage-trec-dl-2019,168216,balanced64,1024,704,384,320,100,20,12,0.0021788327721878886,4.707952030003071e-06
msmarco-passage-trec-dl-2019,168216,balanced64,2048,704,384,320,100,20,12,0.0021790408063679934,4.707952030003071e-06
msmarco-passage-trec-dl-2019,168216,blocker64,128,128,64,64,9,9,3,0.00015666603576391935,8.37491825222969e-06
msmarco-passage-trec-dl-2019,168216,blocker64,256,256,128,128,24,20,5,0.00046508200466632843,1.0999850928783417e-05
msmarco-passage-trec-dl-2019,168216,blocker64,512,512,320,192,86,20,9,0.0013634569477289915,1.4042831026017666e-05
msmarco-passage-trec-dl-2019,168216,blocker64,1024,640,384,256,100,20,11,0.001883707009255886,1.5875790268182755e-05
msmarco-passage-trec-dl-2019,168216,blocker64,2048,640,384,256,100,20,11,0.0018839570693671703,1.5875790268182755e-05
msmarco-passage-trec-dl-2019,168216,pressure64,128,128,64,64,9,9,3,0.00021958292927592993,3.724999260157347e-05
msmarco-passage-trec-dl-2019,168216,pressure64,256,256,128,128,24,20,5,0.001263290992937982,0.0008129169000312686
msmarco-passage-trec-dl-2019,168216,pressure64,512,512,256,256,86,20,9,0.011222791043110192,0.009783040964975953
msmarco-passage-trec-dl-2019,168216,pressure64,1024,640,384,256,100,20,11,0.01913374906871468,0.017092540045268834
msmarco-passage-trec-dl-2019,168216,pressure64,2048,640,384,256,100,20,11,0.01913404103834182,0.017092540045268834
msmarco-passage-trec-dl-2019,168216,unit,128,128,64,64,9,9,129,0.008600917062722147,0.00010079285129904747
msmarco-passage-trec-dl-2019,168216,unit,256,256,127,129,29,20,257,0.025465958984568715,0.00016892398707568645
msmarco-passage-trec-dl-2019,168216,unit,512,512,298,214,89,20,513,0.07769570907112211,0.0003215981414541602
msmarco-passage-trec-dl-2019,168216,unit,1024,605,350,255,100,20,606,0.10154337610583752,0.00038026843685656786
msmarco-passage-trec-dl-2019,168216,unit,2048,605,350,255,100,20,606,0.10154366807546467,0.00038026843685656786
msmarco-passage-trec-dl-2019,168216,handoff64,128,128,64,64,9,9,4,0.00024987501092255116,4.375085700303316e-05
msmarco-passage-trec-dl-2019,168216,handoff64,256,256,127,129,29,20,79,0.011484834016300738,0.001651204889640212
msmarco-passage-trec-dl-2019,168216,handoff64,512,512,298,214,89,20,216,0.041773000033572316,0.004846582422032952
msmarco-passage-trec-dl-2019,168216,handoff64,1024,605,350,255,100,20,278,0.05943987506907433,0.0064332528272643685
msmarco-passage-trec-dl-2019,168216,handoff64,2048,605,350,255,100,20,278,0.059440125012770295,0.0064332528272643685
msmarco-passage-trec-dl-2019,168216,handoff,128,128,1,127,1,1,3,0.00025233393535017967,2.233288250863552e-05
msmarco-passage-trec-dl-2019,168216,handoff,256,256,129,127,23,20,4,0.0004062509397044778,3.6373850889503956e-05
msmarco-passage-trec-dl-2019,168216,handoff,512,512,298,214,89,20,139,0.030191250960342586,0.003305255202576518
msmarco-passage-trec-dl-2019,168216,handoff,1024,605,350,255,100,20,201,0.047657625866122544,0.005045125144533813
msmarco-passage-trec-dl-2019,168216,handoff,2048,605,350,255,100,20,201,0.047657875809818506,0.005045125144533813
msmarco-passage-trec-dl-2019,168216,certificate-event,128,128,1,127,1,1,3,0.0001527499407529831,1.862493809312582e-05
msmarco-passage-trec-dl-2019,168216,certificate-event,256,256,129,127,23,20,4,0.00030524993781000376,2.5624874979257584e-05
msmarco-passage-trec-dl-2019,168216,certificate-event,512,512,306,206,89,20,43,0.008332332945428789,0.0005820018704980612
msmarco-passage-trec-dl-2019,168216,certificate-event,1024,629,374,255,100,20,64,0.014015790889970958,0.0009571685222908854
msmarco-passage-trec-dl-2019,168216,certificate-event,2048,629,374,255,100,20,64,0.0140160828595981,0.0009571685222908854
msmarco-passage-trec-dl-2019,1103812,certificate-event,128,128,1,127,0,0,3,0.00017441704403609037,2.0249979570508003e-05
msmarco-passage-trec-dl-2019,1103812,certificate-event,256,256,129,127,6,6,4,0.0003028340870514512,2.7582980692386627e-05
msmarco-passage-trec-dl-2019,1103812,certificate-event,512,512,251,261,8,8,6,0.0005857499781996012,5.0083035603165627e-05
msmarco-passage-trec-dl-2019,1103812,certificate-event,1024,1024,497,527,12,12,13,0.0017212920356541872,0.0001593329943716526
msmarco-passage-trec-dl-2019,1103812,certificate-event,2048,2048,513,1535,13,13,16,0.0021955010015517473,0.00019766599871218204
msmarco-passage-trec-dl-2019,1103812,balanced64,128,128,64,64,3,3,3,0.00016179203521460295,1.2919772416353226e-06
msmarco-passage-trec-dl-2019,1103812,balanced64,256,256,128,128,6,6,5,0.0003961259499192238,1.917942427098751e-06
msmarco-passage-trec-dl-2019,1103812,balanced64,512,512,256,256,7,7,9,0.0008787509286776185,3.0439114198088646e-06
msmarco-passage-trec-dl-2019,1103812,balanced64,1024,1024,512,512,11,11,17,0.0019140008371323347,5.293753929436207e-06
msmarco-passage-trec-dl-2019,1103812,balanced64,2048,2048,1024,1024,13,13,33,0.004303459892980754,9.415438398718834e-06
msmarco-passage-trec-dl-2019,1103812,blocker64,128,128,64,64,3,3,3,0.00017074996139854193,7.917056791484356e-06
msmarco-passage-trec-dl-2019,1103812,blocker64,256,256,128,128,6,6,5,0.00039429194293916225,9.668059647083282e-06
msmarco-passage-trec-dl-2019,1103812,blocker64,512,512,256,256,7,7,9,0.0008772918954491615,1.2416974641382694e-05
msmarco-passage-trec-dl-2019,1103812,blocker64,1024,1024,448,576,12,12,17,0.001954207895323634,1.8291291780769825e-05
msmarco-passage-trec-dl-2019,1103812,blocker64,2048,2048,768,1280,13,13,33,0.004229207872413099,2.6915455237030983e-05
msmarco-passage-trec-dl-2019,1103812,pressure64,128,128,64,64,3,3,3,0.00027854193467646837,8.458399679511786e-05
msmarco-passage-trec-dl-2019,1103812,pressure64,256,256,128,128,6,6,5,0.000817999942228198,0.0003917089197784662
msmarco-passage-trec-dl-2019,1103812,pressure64,512,512,256,256,7,7,9,0.002628166927024722,0.0017176659312099218
msmarco-passage-trec-dl-2019,1103812,pressure64,1024,1024,448,576,12,12,17,0.0075021248776465654,0.005568165797740221
msmarco-passage-trec-dl-2019,1103812,pressure64,2048,2048,832,1216,13,13,33,0.01999129180330783,0.015673582558520138
msmarco-passage-trec-dl-2019,1103812,unit,128,128,64,64,3,3,129,0.009336124989204109,7.599405944347382e-05
msmarco-passage-trec-dl-2019,1103812,unit,256,256,128,128,6,6,257,0.022885749931447208,0.0001504087122157216
msmarco-passage-trec-dl-2019,1103812,unit,512,512,229,283,9,9,513,0.05167179100681096,0.0002910005860030651
msmarco-passage-trec-dl-2019,1103812,unit,1024,1024,426,598,12,12,1025,0.11476108292117715,0.000572848366573453
msmarco-passage-trec-dl-2019,1103812,unit,2048,2048,731,1317,13,13,2049,0.25547166587784886,0.0011336497263982892
msmarco-passage-trec-dl-2019,1103812,handoff64,128,128,64,64,3,3,5,0.00038779096212238073,6.708200089633465e-05
msmarco-passage-trec-dl-2019,1103812,handoff64,256,256,128,128,6,6,88,0.010682457941584289,0.0018056248081848025
msmarco-passage-trec-dl-2019,1103812,handoff64,512,512,229,283,9,9,280,0.036732165957801044,0.006121409824118018
msmarco-passage-trec-dl-2019,1103812,handoff64,1024,1024,426,598,12,12,674,0.09492829092778265,0.01511807192582637
msmarco-passage-trec-dl-2019,1103812,handoff64,2048,2048,731,1317,13,13,1285,0.19219329091720283,0.029392572585493326
msmarco-passage-trec-dl-2019,1103812,handoff,128,128,1,127,0,0,3,0.00016083393711596727,2.2541149519383907e-05
msmarco-passage-trec-dl-2019,1103812,handoff,256,256,128,128,6,6,7,0.0006847508484497666,0.00010212324559688568
msmarco-passage-trec-dl-2019,1103812,handoff,512,512,229,283,9,9,199,0.026727125863544643,0.0046102170599624515
msmarco-passage-trec-dl-2019,1103812,handoff,1024,1024,426,598,12,12,593,0.08562920882832259,0.01436122099403292
msmarco-passage-trec-dl-2019,1103812,handoff,2048,2048,731,1317,13,13,1204,0.18410866684280336,0.03031121997628361
msmarco-passage-trec-dl-2019,1114646,unit,128,128,70,58,14,14,129,0.009884250001050532,7.359404116868973e-05
msmarco-passage-trec-dl-2019,1114646,unit,256,256,141,115,24,20,257,0.0272910000057891,0.00014135148376226425
msmarco-passage-trec-dl-2019,1114646,unit,512,512,226,286,29,20,513,0.06668020901270211,0.0002784819807857275
msmarco-passage-trec-dl-2019,1114646,unit,1024,1024,336,688,32,20,1025,0.15122329303994775,0.0006005287868902087
msmarco-passage-trec-dl-2019,1114646,unit,2048,2048,631,1417,33,20,2049,0.32620779308490455,0.0011978561524301767
msmarco-passage-trec-dl-2019,1114646,handoff64,128,128,64,64,12,12,12,0.001234874944202602,0.00021258392371237278
msmarco-passage-trec-dl-2019,1114646,handoff64,256,256,141,115,24,20,117,0.018377625034190714,0.0026102139381691813
msmarco-passage-trec-dl-2019,1114646,handoff64,512,512,226,286,29,20,240,0.0394173749955371,0.005408046999946237
msmarco-passage-trec-dl-2019,1114646,handoff64,1024,1024,336,688,32,20,269,0.04499737499281764,0.0060432120226323605
msmarco-passage-trec-dl-2019,1114646,handoff64,2048,2048,631,1417,33,20,626,0.1138046249980107,0.014407421695068479
msmarco-passage-trec-dl-2019,1114646,handoff,128,128,1,127,0,0,3,0.00015604193322360516,2.2375956177711487e-05
msmarco-passage-trec-dl-2019,1114646,handoff,256,256,129,127,24,20,23,0.003175708930939436,0.0004547489807009697
msmarco-passage-trec-dl-2019,1114646,handoff,512,512,226,286,29,20,122,0.020802375860512257,0.0028836634010076523
msmarco-passage-trec-dl-2019,1114646,handoff,1024,1024,336,688,32,20,146,0.02534750080667436,0.0034242041874676943
msmarco-passage-trec-dl-2019,1114646,handoff,2048,2048,631,1417,33,20,502,0.09581500082276762,0.012827457743696868
msmarco-passage-trec-dl-2019,1114646,certificate-event,128,128,1,127,0,0,3,0.00014945794828236103,1.7499900422990322e-05
msmarco-passage-trec-dl-2019,1114646,certificate-event,256,256,129,127,24,20,23,0.003112875041551888,0.00025750091299414635
msmarco-passage-trec-dl-2019,1114646,certificate-event,512,512,231,281,29,20,30,0.004356584046036005,0.0003730420721694827
msmarco-passage-trec-dl-2019,1114646,certificate-event,1024,1024,460,564,31,20,34,0.005109208985231817,0.00042837613727897406
msmarco-passage-trec-dl-2019,1114646,certificate-event,2048,2048,779,1269,33,20,38,0.0059082499938085675,0.0004887091927230358
msmarco-passage-trec-dl-2019,1114646,balanced64,128,128,64,64,12,12,3,0.00018945906776934862,1.249951310455799e-06
msmarco-passage-trec-dl-2019,1114646,balanced64,256,256,128,128,23,20,5,0.000476334011182189,1.834006980061531e-06
msmarco-passage-trec-dl-2019,1114646,balanced64,512,512,256,256,29,20,9,0.0011191670782864094,2.792803570628166e-06
msmarco-passage-trec-dl-2019,1114646,balanced64,1024,1024,512,512,31,20,17,0.0024435840314254165,4.877685569226742e-06
msmarco-passage-trec-dl-2019,1114646,balanced64,2048,2048,1024,1024,32,20,33,0.0054843759862706065,1.0379590094089508e-05
msmarco-passage-trec-dl-2019,1114646,blocker64,128,128,64,64,12,12,3,0.0001871669664978981,7.333117537200451e-06
msmarco-passage-trec-dl-2019,1114646,blocker64,256,256,128,128,23,20,5,0.000463958946056664,8.708215318620205e-06
msmarco-passage-trec-dl-2019,1114646,blocker64,512,512,256,256,29,20,9,0.0010943339439108968,1.0916264727711678e-05
msmarco-passage-trec-dl-2019,1114646,blocker64,1024,1024,320,704,32,20,17,0.0025354999816045165,1.9375118426978588e-05
msmarco-passage-trec-dl-2019,1114646,blocker64,2048,2048,640,1408,33,20,33,0.005430332967080176,2.999987918883562e-05
msmarco-passage-trec-dl-2019,1114646,pressure64,128,128,64,64,12,12,3,0.00021112500689923763,3.508396912366152e-05
msmarco-passage-trec-dl-2019,1114646,pressure64,256,256,128,128,23,20,5,0.0019587910501286387,0.0015018759295344353
msmarco-passage-trec-dl-2019,1114646,pressure64,512,512,256,256,29,20,9,0.008163666003383696,0.006919625797308981
msmarco-passage-trec-dl-2019,1114646,pressure64,1024,1024,320,704,32,20,17,0.02258904103655368,0.019802209921181202
msmarco-passage-trec-dl-2019,1114646,pressure64,2048,2048,832,1216,33,20,33,0.05272329109720886,0.04675825301092118
msmarco-passage-trec-dl-2019,1129237,unit,128,128,53,75,12,12,129,0.00980283401440829,8.042086847126484e-05
msmarco-passage-trec-dl-2019,1129237,unit,256,256,103,153,16,16,257,0.026023791986517608,0.0001564648700878024
msmarco-passage-trec-dl-2019,1129237,unit,512,512,186,326,23,20,513,0.06223349994979799,0.0003087518271058798
